leadI_mV,leadII_mV,leadIII_mV
305.2612,305.6892,0.4280
305.1870,305.2021,0.0151
305.1828,305.1821,-0.0007
305.1949,305.5393,0.3443
305.3328,307.1996,1.8668
305.3796,306.8315,1.4520
305.2184,305.3769,0.1585
305.1878,305.1825,-0.0054
305.1944,305.2129,0.0185
305.2865,305.7596,0.4731
305.3372,306.1996,0.8624
305.2150,305.4181,0.2030
305.1846,305.1840,-0.0006
305.1838,305.2128,0.0291
305.2390,306.1108,0.8718
305.4308,307.6190,2.1882
305.3410,306.2274,0.8864
305.1980,305.2351,0.0371
305.1875,305.1819,-0.0056
305.2146,305.3084,0.0937
305.3625,306.0998,0.7372
305.3302,305.9968,0.6665
305.1988,305.2641,0.0653
305.1839,305.1804,-0.0036
305.1865,305.2646,0.0781
305.2644,306.4207,1.1563
305.3898,307.2301,1.8403
305.2547,305.6948,0.4401
305.1886,305.1929,0.0043
305.1890,305.1880,-0.0010
305.2439,305.4957,0.2518
305.3650,306.2540,0.8890
305.2641,305.6713,0.4072
305.1887,305.2001,0.0114
305.1837,305.1816,-0.0021
305.1909,305.4346,0.2437
305.3078,306.8608,1.5530
305.3592,306.7223,1.3632
305.2144,305.3778,0.1634
305.1864,305.1837,-0.0027
305.1985,305.2181,0.0196
305.3416,305.7934,0.4518
305.3990,306.2226,0.8236
305.2234,305.4153,0.1919
305.1855,305.1830,-0.0026
305.1846,305.2122,0.0276
305.2028,306.1295,0.9266
305.3269,307.6086,2.2817
305.2893,306.1758,0.8865
305.1936,305.2316,0.0380
305.1884,305.1838,-0.0046
305.2050,305.3097,0.1047
305.2963,306.0855,0.7892
305.2857,305.9684,0.6827
305.1957,305.2604,0.0647
305.1826,305.1802,-0.0025
305.1848,305.2726,0.0879
305.2664,306.4558,1.1894
305.4051,307.2162,1.8112
305.2613,305.6779,0.4166
305.1872,305.1914,0.0042
305.1858,305.1902,0.0044
305.2457,305.5029,0.2572
305.3744,306.2498,0.8754
305.2647,305.6631,0.3984
305.1861,305.2010,0.0148
305.1833,305.1825,-0.0008
305.1895,305.4221,0.2326
305.3186,306.8065,1.4879
305.3881,306.6919,1.3039
305.2206,305.3731,0.1525
305.1884,305.1822,-0.0061
305.1933,305.2188,0.0255
305.2669,305.8014,0.5345
305.3300,306.2200,0.8899
305.2216,305.4104,0.1888
305.1860,305.1832,-0.0028
305.1855,305.2066,0.0210
305.2377,305.9912,0.7535
305.4150,307.4193,2.0043
305.3257,306.1685,0.8428
305.1945,305.2329,0.0384
305.1886,305.1841,-0.0045
305.2101,305.3100,0.0999
305.3444,306.0802,0.7358
305.3257,305.9660,0.6404
305.1976,305.2600,0.0624
305.1839,305.1795,-0.0044
305.1898,305.2808,0.0910
305.3105,306.5204,1.2099
305.4636,307.2657,1.8021
305.2704,305.6781,0.4077
305.1866,305.1915,0.0049
305.1879,305.1898,0.0019
305.2651,305.5240,0.2589
305.4174,306.2932,0.8757
305.2808,305.6693,0.3885
305.1872,305.1982,0.0110
305.1844,305.1798,-0.0046
305.1970,305.4635,0.2665
305.3409,306.9605,1.6196
305.3961,306.7319,1.3358
305.2202,305.3649,0.1447
305.1890,305.1811,-0.0079
305.1976,305.2211,0.0234
305.3180,305.8370,0.5190
305.3888,306.2519,0.8631
305.2271,305.4136,0.1866
305.1838,305.1843,0.0004
305.1860,305.2271,0.0410
305.2731,306.3389,1.0658
305.4958,307.8586,2.3628
305.3525,306.2070,0.8545
305.1967,305.2306,0.0340
305.1886,305.1840,-0.0046
305.2075,305.3114,0.1040
305.3271,306.0930,0.7659
305.3155,305.9683,0.6529
305.1974,305.2596,0.0623
305.1844,305.1798,-0.0046
305.1895,305.2805,0.0911
305.3000,306.4971,1.1971
305.4464,307.2087,1.7623
305.2684,305.6596,0.3912
305.1890,305.1912,0.0022
305.1882,305.1896,0.0013
305.2505,305.5193,0.2687
305.3896,306.2697,0.8801
305.2754,305.6565,0.3811
305.1888,305.1989,0.0101
305.1827,305.1817,-0.0010
305.1991,305.4796,0.2805
305.3542,306.9703,1.6161
305.3913,306.7007,1.3094
305.2176,305.3596,0.1421
305.1872,305.1827,-0.0045
305.1931,305.2210,0.0279
305.2954,305.8064,0.5110
305.3638,306.1912,0.8274
305.2232,305.3961,0.1729
305.1838,305.1823,-0.0016
305.1846,305.2234,0.0388
305.2490,306.3114,1.0624
305.4560,307.8560,2.4000
305.3372,306.2119,0.8748
305.1941,305.2300,0.0359
305.1871,305.1840,-0.0031
305.2026,305.3149,0.1122
305.3054,306.0875,0.7821
305.3033,305.9477,0.6444
305.1974,305.2569,0.0595
305.1828,305.1814,-0.0014
305.1899,305.2923,0.1023
305.3152,306.5713,1.2560
305.4616,307.2494,1.7877
305.2679,305.6531,0.3852
305.1897,305.1895,-0.0002
305.1889,305.1910,0.0021
305.2572,305.5309,0.2738
305.3967,306.2539,0.8572
305.2724,305.6237,0.3513
305.1867,305.1961,0.0094
305.1844,305.1826,-0.0018
305.1926,305.4587,0.2661
305.3339,306.8876,1.5538
305.3928,306.6601,1.2673
305.2195,305.3558,0.1364
305.1878,305.1832,-0.0046
305.1963,305.2247,0.0284
305.3163,305.8317,0.5154
305.3765,306.1890,0.8125
305.2229,305.3865,0.1636
305.1851,305.1835,-0.0016
305.1848,305.2266,0.0417
305.2379,306.2964,1.0585
305.4327,307.7298,2.2971
305.3293,306.1190,0.7897
305.1943,305.2222,0.0280
305.1859,305.1844,-0.0015
305.2166,305.3285,0.1118
305.3874,306.1271,0.7397
305.3535,305.9396,0.5861
305.2010,305.2514,0.0504
305.1833,305.1816,-0.0017
305.1898,305.2901,0.1002
305.3266,306.5408,1.2143
305.4878,307.2204,1.7325
305.2751,305.6494,0.3744
305.1867,305.1892,0.0024
305.1880,305.1892,0.0011
305.2924,305.5436,0.2512
305.5049,306.3162,0.8113
305.3124,305.6537,0.3413
305.1863,305.1964,0.0101
305.1830,305.1822,-0.0008
305.2001,305.5154,0.3152
305.3773,307.1896,1.8123
305.4210,306.8854,1.4644
305.2211,305.3778,0.1567
305.1866,305.1822,-0.0045
305.1990,305.2328,0.0338
305.3542,305.9344,0.5802
305.4168,306.3297,0.9129
305.2261,305.4093,0.1832
305.1843,305.1834,-0.0009
305.1840,305.2043,0.0203
305.2502,305.9559,0.7057
305.4370,307.2561,1.8191
305.3184,306.0324,0.7140
305.1925,305.2194,0.0269
305.1863,305.1840,-0.0023
305.2350,305.3237,0.0887
305.4448,306.0595,0.6147
305.3645,305.8656,0.5012
305.1986,305.2413,0.0427
305.1841,305.1799,-0.0042
305.1920,305.2972,0.1053
305.3347,306.6010,1.2664
305.4737,307.2048,1.7311
305.2640,305.6158,0.3518
305.1890,305.1897,0.0006
305.1896,305.1915,0.0020
305.2741,305.5428,0.2686
305.4472,306.2637,0.8164
305.2913,305.6135,0.3222
305.1870,305.1954,0.0084
305.1826,305.1835,0.0009
305.2151,305.5111,0.2960
305.4303,307.0162,1.5859
305.4374,306.6358,1.1984
305.2183,305.3363,0.1181
305.1849,305.1833,-0.0015
305.1978,305.2288,0.0310
305.3325,305.8541,0.5217
305.3947,306.1831,0.7885
305.2230,305.3749,0.1519
305.1837,305.1833,-0.0004
305.1862,305.2206,0.0344
305.2608,306.2108,0.9500
305.4893,307.6417,2.1524
305.3515,306.1144,0.7629
305.1954,305.2200,0.0245
305.1883,305.1818,-0.0065
305.2276,305.3302,0.1027
305.4209,306.1132,0.6923
305.3614,305.9052,0.5438
305.1993,305.2426,0.0433
305.1846,305.1793,-0.0053
305.1886,305.3146,0.1260
305.3011,306.6272,1.3261
305.4394,307.1435,1.7040
305.2576,305.5931,0.3355
305.1873,305.1909,0.0036
305.1896,305.1936,0.0040
305.2819,305.5526,0.2707
305.4501,306.2643,0.8142
305.2849,305.6062,0.3214
305.1861,305.1939,0.0078
305.1836,305.1837,0.0001
305.2066,305.5322,0.3257
305.3898,307.0777,1.6880
305.4105,306.6545,1.2440
305.2151,305.3368,0.1217
305.1855,305.1837,-0.0017
305.1982,305.2294,0.0312
305.3585,305.8663,0.5078
305.4406,306.1912,0.7506
305.2337,305.3737,0.1400
305.1837,305.1830,-0.0008
305.1843,305.2094,0.0251
305.2751,306.0142,0.7390
305.5113,307.3435,1.8322
305.3497,306.0507,0.7010
305.1938,305.2200,0.0262
305.1859,305.1834,-0.0025
305.2261,305.3344,0.1083
305.4215,306.1201,0.6985
305.3630,305.9019,0.5388
305.1976,305.2426,0.0451
305.1829,305.1795,-0.0034
305.1883,305.2828,0.0945
305.3080,306.4492,1.1413
305.4644,307.0491,1.5847
305.2672,305.5898,0.3227
305.1879,305.1863,-0.0016
305.1892,305.1898,0.0006
305.2907,305.5360,0.2453
305.4695,306.2288,0.7593
305.2889,305.5922,0.3033
305.1847,305.1922,0.0075
305.1827,305.1823,-0.0005
305.2156,305.5486,0.3330
305.4305,307.1281,1.6976
305.4344,306.6505,1.2161
305.2178,305.3289,0.1110
305.1871,305.1821,-0.0049
305.1981,305.2335,0.0354
305.3167,305.8901,0.5735
305.3797,306.1941,0.8144
305.2241,305.3696,0.1455
305.1848,305.1822,-0.0026
305.1856,305.2330,0.0474
305.2791,306.3668,1.0877
305.5197,307.7299,2.2102
305.3506,306.0699,0.7194
305.1955,305.2188,0.0233
305.1869,305.1850,-0.0019
305.2280,305.3524,0.1244
305.4149,306.1709,0.7561
305.3525,305.9128,0.5603
305.1970,305.2401,0.0431
305.1837,305.1820,-0.0016
305.1958,305.3168,0.1210
305.3810,306.6732,1.2922
305.5306,307.1992,1.6685
305.2719,305.5900,0.3181
305.1876,305.1857,-0.0019
305.1904,305.1912,0.0008
305.2742,305.5752,0.3010
305.4347,306.2955,0.8609
305.2853,305.6066,0.3213
305.1871,305.1946,0.0074
305.1841,305.1878,0.0037
305.2179,305.7806,0.5627
305.4504,307.6716,2.2212
305.4442,306.7552,1.3111
305.2161,305.3234,0.1073
305.1860,305.1838,-0.0021
305.2010,305.2353,0.0342
305.3572,305.8956,0.5384
305.4294,306.1924,0.7629
305.2303,305.3658,0.1355
305.1839,305.1823,-0.0017
305.1831,305.2388,0.0556
305.2590,306.4293,1.1703
305.4959,307.8097,2.3138
305.3503,306.0747,0.7244
305.1931,305.2165,0.0234
305.1851,305.1848,-0.0004
305.2346,305.3553,0.1207
305.4553,306.1819,0.7267
305.3794,305.9146,0.5352
305.2000,305.2389,0.0388
305.1836,305.1785,-0.0051
305.1937,305.3070,0.1133
305.3633,306.6146,1.2513
305.5126,307.1493,1.6367
305.2686,305.5839,0.3153
305.1875,305.1877,0.0002
305.1886,305.1946,0.0060
305.2713,305.6110,0.3397
305.4360,306.3304,0.8943
305.2845,305.5953,0.3108
305.1874,305.1934,0.0060
305.1841,305.1883,0.0042
305.2163,305.8244,0.6081
305.4471,307.8792,2.4320
305.4453,306.8526,1.4073
305.2174,305.3230,0.1056
305.1881,305.1819,-0.0061
305.2049,305.2318,0.0269
305.3981,305.8736,0.4755
305.4646,306.1750,0.7104
305.2338,305.3648,0.1310
305.1851,305.1808,-0.0043
305.1858,305.2464,0.0606
305.2632,306.6133,1.3502
305.4921,308.1012,2.6092
305.3456,306.1159,0.7703
305.1940,305.2128,0.0188
305.1867,305.1837,-0.0031
305.2270,305.3550,0.1280
305.4186,306.1651,0.7465
305.3584,305.8929,0.5345
305.1980,305.2359,0.0379
305.1837,305.1795,-0.0042
305.1895,305.3031,0.1136
305.3402,306.5475,1.2072
305.4891,307.0530,1.5639
305.2645,305.5620,0.2975
305.1876,305.1868,-0.0008
305.1895,305.1942,0.0047
305.2985,305.6080,0.3095
305.4679,306.3084,0.8405
305.2878,305.5862,0.2983
305.1878,305.1923,0.0045
305.1842,305.1839,-0.0003
305.2211,305.5986,0.3775
305.4431,307.2258,1.7827
305.4259,306.6158,1.1899
305.2134,305.3133,0.0999
305.1871,305.1809,-0.0063
305.2015,305.2401,0.0386
305.3552,305.9038,0.5486
305.4092,306.1379,0.7287
305.2216,305.3441,0.1224
305.1824,305.1816,-0.0007
305.1853,305.2266,0.0414
305.2904,306.2158,0.9254
305.5355,307.4654,1.9299
305.3462,305.9974,0.6512
305.1947,305.2137,0.0190
305.1873,305.1829,-0.0044
305.2176,305.3586,0.1410
305.3783,306.1530,0.7747
305.3409,305.8648,0.5239
305.1989,305.2321,0.0331
305.1835,305.1787,-0.0048
305.1943,305.3164,0.1221
305.3579,306.6187,1.2607
305.4914,307.0669,1.5755
305.2617,305.5540,0.2923
305.1876,305.1896,0.0020
305.1890,305.1973,0.0083
305.2878,305.6085,0.3207
305.4460,306.2685,0.8224
305.2775,305.5533,0.2758
305.1858,305.1898,0.0040
305.1827,305.1876,0.0049
305.2427,305.7009,0.4583
305.5090,307.3514,1.8424
305.4420,306.5849,1.1429
305.2125,305.3061,0.0936
305.1872,305.1837,-0.0034
305.2043,305.2429,0.0386
305.3785,305.9057,0.5271
305.4339,306.1314,0.6975
305.2281,305.3409,0.1128
305.1844,305.1808,-0.0035
305.1862,305.2299,0.0437
305.3033,306.2556,0.9523
305.5562,307.4993,1.9431
305.3510,305.9901,0.6391
305.1921,305.2115,0.0195
305.1861,305.1828,-0.0033
305.2583,305.3617,0.1033
305.5236,306.1556,0.6320
305.3922,305.8507,0.4586
305.1963,305.2305,0.0342
305.1828,305.1819,-0.0009
305.1928,305.3120,0.1192
305.3492,306.5530,1.2039
305.4928,306.9947,1.5019
305.2618,305.5398,0.2780
305.1866,305.1880,0.0014
305.1893,305.1960,0.0067
305.2845,305.6007,0.3163
305.4395,306.2432,0.8037
305.2757,305.5423,0.2666
305.1877,305.1896,0.0019
305.1844,305.1899,0.0056
305.2215,305.8120,0.5905
305.4385,307.6040,2.1655
305.4090,306.6263,1.2173
305.2094,305.3034,0.0940
305.1862,305.1831,-0.0031
305.2058,305.2393,0.0335
305.4022,305.8755,0.4734
305.4591,306.1000,0.6410
305.2284,305.3372,0.1089
305.1831,305.1829,-0.0002
305.1858,305.2465,0.0607
305.2955,306.4587,1.1632
305.5398,307.7129,2.1731
305.3431,306.0009,0.6578
305.1945,305.2114,0.0168
305.1889,305.1827,-0.0062
305.2307,305.3748,0.1441
305.4096,306.1734,0.7638
305.3436,305.8336,0.4900
305.1943,305.2264,0.0320
305.1829,305.1815,-0.0014
305.1964,305.3135,0.1171
305.3619,306.5670,1.2051
305.4961,306.9997,1.5036
305.2612,305.5353,0.2741
305.1878,305.1848,-0.0031
305.1900,305.1951,0.0051
305.3058,305.6183,0.3125
305.4751,306.2596,0.7845
305.2817,305.5372,0.2554
305.1865,305.1895,0.0030
305.1842,305.1907,0.0065
305.2372,305.8646,0.6274
305.5063,307.7100,2.2037
305.4426,306.6306,1.1880
305.2095,305.2981,0.0886
305.1865,305.1837,-0.0028
305.2062,305.2518,0.0456
305.3912,305.9599,0.5688
305.4287,306.1437,0.7149
305.2220,305.3311,0.1091
305.1837,305.1803,-0.0034
305.1860,305.2221,0.0362
305.2970,306.1577,0.8607
305.5483,307.3755,1.8271
305.3481,305.9567,0.6086
305.1942,305.2084,0.0143
305.1882,305.1829,-0.0052
305.2439,305.3777,0.1338
305.4747,306.1820,0.7073
305.3774,305.8348,0.4574
305.1987,305.2267,0.0280
305.1846,305.1826,-0.0019
305.1902,305.3112,0.1210
305.3347,306.5364,1.2016
305.4748,306.9625,1.4877
305.2558,305.5286,0.2728
305.1855,305.1866,0.0010
305.1898,305.1965,0.0068
305.3160,305.6111,0.2951
305.4987,306.2314,0.7327
305.2862,305.5251,0.2389
305.1847,305.1883,0.0037
305.1835,305.1905,0.0070
305.2474,305.8553,0.6079
305.5355,307.6608,2.1252
305.4561,306.5859,1.1299
305.2138,305.2901,0.0763
305.1876,305.1832,-0.0045
305.2052,305.2470,0.0418
305.3851,305.9127,0.5276
305.4335,306.0943,0.6608
305.2249,305.3238,0.0989
305.1840,305.1803,-0.0037
305.1889,305.2542,0.0653
305.3341,306.4754,1.1413
305.6001,307.6386,2.0386
305.3556,305.9525,0.5969
305.1942,305.2093,0.0150
305.1890,305.1853,-0.0037
305.2396,305.3869,0.1473
305.4468,306.1959,0.7491
305.3577,305.8273,0.4696
305.1960,305.2235,0.0275
305.1842,305.1823,-0.0020
305.1920,305.3216,0.1296
305.3425,306.5975,1.2549
305.4743,306.9907,1.5164
305.2516,305.5232,0.2716
305.1872,305.1860,-0.0013
305.1894,305.1986,0.0092
305.2627,305.6290,0.3663
305.4010,306.2504,0.8494
305.2648,305.5255,0.2607
305.1859,305.1887,0.0028
305.1850,305.1924,0.0074
305.2404,305.9106,0.6703
305.5226,307.7703,2.2477
305.4586,306.5973,1.1387
305.2119,305.2861,0.0742
305.1856,305.1832,-0.0024
305.2058,305.2487,0.0428
305.3898,305.9208,0.5310
305.4368,306.0902,0.6534
305.2264,305.3195,0.0931
305.1850,305.1805,-0.0045
305.1884,305.2199,0.0316
305.3175,306.1328,0.8152
305.5573,307.3212,1.7639
305.3400,305.9141,0.5741
305.1931,305.2048,0.0117
305.1877,305.1835,-0.0042
305.2411,305.3926,0.1515
305.4551,306.1920,0.7369
305.3619,305.8142,0.4523
305.1972,305.2224,0.0252
305.1846,305.1812,-0.0034
305.2024,305.3404,0.1380
305.4099,306.6855,1.2756
305.5347,306.9823,1.4476
305.2591,305.4949,0.2358
305.1870,305.1860,-0.0011
305.1933,305.1986,0.0053
305.3408,305.6401,0.2993
305.5288,306.2546,0.7258
305.2891,305.5204,0.2313
305.1844,305.1876,0.0032
305.1828,305.1902,0.0074
305.2458,305.8782,0.6324
305.5373,307.6903,2.1530
305.4572,306.5557,1.0984
305.2125,305.2821,0.0696
305.1873,305.1840,-0.0033
305.2069,305.2525,0.0456
305.4104,305.9407,0.5302
305.4597,306.1021,0.6425
305.2263,305.3219,0.0956
305.1836,305.1818,-0.0017
305.1870,305.2546,0.0677
305.3148,306.4811,1.1663
305.5738,307.6070,2.0332
305.3500,305.9176,0.5676
305.1931,305.2055,0.0124
305.1878,305.1837,-0.0042
305.2484,305.3942,0.1458
305.4722,306.1931,0.7209
305.3676,305.8084,0.4409
305.1980,305.2206,0.0226
305.1856,305.1825,-0.0031
305.1927,305.3380,0.1452
305.3552,306.6366,1.2815
305.4984,306.9420,1.4437
305.2581,305.4927,0.2346
305.1889,305.1848,-0.0042
305.1950,305.1995,0.0045
305.3477,305.6598,0.3120
305.5331,306.2773,0.7442
305.2873,305.5194,0.2321
305.1855,305.1881,0.0026
305.1843,305.1940,0.0097
305.2422,305.9066,0.6644
305.5205,307.7041,2.1836
305.4465,306.5370,1.0905
305.2100,305.2799,0.0699
305.1877,305.1824,-0.0053
305.2018,305.2523,0.0505
305.3568,305.9341,0.5773
305.4137,306.0804,0.6667
305.2232,305.3163,0.0931
305.1846,305.1808,-0.0038
305.1877,305.2604,0.0727
305.3137,306.5411,1.2274
305.5692,307.6300,2.0608
305.3428,305.8961,0.5534
305.1914,305.2052,0.0138
305.1883,305.1847,-0.0036
305.2538,305.4107,0.1569
305.4831,306.2170,0.7339
305.3647,305.7970,0.4323
305.1943,305.2186,0.0242
305.1827,305.1815,-0.0012
305.1898,305.3359,0.1461
305.3441,306.6136,1.2695
305.4784,306.8916,1.4132
305.2527,305.4799,0.2271
305.1879,305.1862,-0.0017
305.1900,305.2011,0.0111
305.2934,305.6530,0.3596
305.4538,306.2477,0.7938
305.2772,305.5076,0.2304
305.1864,305.1884,0.0020
305.1851,305.1961,0.0110
305.2554,305.9932,0.7379
305.5445,307.8806,2.3362
305.4505,306.5616,1.1111
305.2100,305.2742,0.0642
305.1874,305.1809,-0.0064
305.2100,305.2570,0.0470
305.4039,305.9574,0.5535
305.4417,306.0840,0.6423
305.2220,305.3123,0.0903
305.1815,305.1802,-0.0014
305.1870,305.2390,0.0520
305.3274,306.2992,0.9718
305.5852,307.3994,1.8142
305.3462,305.8715,0.5253
305.1927,305.2034,0.0108
305.1876,305.1862,-0.0014
305.2562,305.4034,0.1472
305.4998,306.2031,0.7033
305.3760,305.8018,0.4258
305.1949,305.2200,0.0252
305.1827,305.1797,-0.0030
305.1999,305.3646,0.1647
305.3991,306.7700,1.3708
305.5164,306.9665,1.4500
305.2545,305.4755,0.2211
305.1876,305.1865,-0.0011
305.1947,305.1999,0.0052
305.3254,305.6608,0.3354
305.4904,306.2539,0.7635
305.2799,305.5063,0.2264
305.1874,305.1882,0.0008
305.1844,305.1996,0.0153
305.2419,306.0701,0.8282
305.5219,308.0197,2.4978
305.4418,306.5841,1.1423
305.2075,305.2740,0.0665
305.1868,305.1815,-0.0052
305.2098,305.2582,0.0484
305.4099,305.9487,0.5388
305.4518,306.0596,0.6078
305.2222,305.3063,0.0841
305.1821,305.1785,-0.0036
305.1872,305.2527,0.0656
305.3004,306.4010,1.1006
305.5221,307.3908,1.8688
305.3244,305.8358,0.5114
305.1917,305.2014,0.0097
305.1880,305.1838,-0.0042
305.2553,305.4213,0.1660
305.5106,306.2774,0.7668
305.3893,305.8385,0.4492
305.1970,305.2201,0.0232
305.1838,305.1793,-0.0045
305.1971,305.4604,0.2634
305.3924,307.4701,2.0778
305.5172,307.5462,2.0290
305.2553,305.5327,0.2774
305.1861,305.1863,0.0002
305.1900,305.2045,0.0145
305.3195,305.7175,0.3979
305.4711,306.3692,0.8981
305.2678,305.5370,0.2692
305.1859,305.1877,0.0018
305.1848,305.1958,0.0109
305.2493,305.8207,0.5714
305.5008,307.2549,1.7541
305.4164,306.2870,0.8706
305.2077,305.2614,0.0536
305.1866,305.1819,-0.0047
305.2073,305.2540,0.0466
305.3740,305.8927,0.5187
305.4053,305.9854,0.5801
305.2191,305.2957,0.0767
305.1844,305.1816,-0.0028
305.1837,305.2580,0.0743
305.2875,306.5118,1.2242
305.5243,307.5879,2.0636
305.3288,305.8601,0.5313
305.1908,305.2006,0.0098
305.1870,305.1854,-0.0016
305.2583,305.4019,0.1436
305.5067,306.1559,0.6492
305.3730,305.7478,0.3749
305.1945,305.2153,0.0208
305.1822,305.1825,0.0003
305.2035,305.3689,0.1653
305.4338,306.7528,1.3190
305.5524,306.9222,1.3698
305.2582,305.4630,0.2047
305.1870,305.1844,-0.0026
305.1923,305.2034,0.0111
305.3306,305.7002,0.3696
305.5043,306.2708,0.7666
305.2785,305.4875,0.2090
305.1850,305.1858,0.0008
305.1838,305.1995,0.0157
305.2489,305.9713,0.7224
305.5296,307.6967,2.1671
305.4225,306.4618,1.0393
305.2046,305.2676,0.0630
305.1872,305.1806,-0.0066
305.2067,305.2639,0.0571
305.3830,305.9737,0.5906
305.4154,306.0494,0.6340
305.2172,305.2994,0.0822
305.1841,305.1816,-0.0025
305.1888,305.2532,0.0645
305.3398,306.3953,1.0556
305.5909,307.4141,1.8232
305.3394,305.8401,0.5008
305.1919,305.2014,0.0095
305.1880,305.1867,-0.0013
305.2521,305.4246,0.1724
305.4677,306.2142,0.7465
305.3479,305.7612,0.4133
305.1938,305.2132,0.0194
305.1842,305.1805,-0.0037
305.2035,305.3773,0.1738
305.4134,306.7931,1.3797
305.5119,306.9343,1.4224
305.2515,305.4597,0.2082
305.1881,305.1854,-0.0028
305.1942,305.2047,0.0105
305.3436,305.7023,0.3586
305.5055,306.2497,0.7441
305.2739,305.4749,0.2009
305.1865,305.1862,-0.0003
305.1851,305.1978,0.0128
305.2585,305.9638,0.7053
305.5561,307.6768,2.1207
305.4449,306.4499,1.0050
305.2070,305.2688,0.0618
305.1868,305.1825,-0.0044
305.2221,305.2629,0.0408
305.4870,305.9699,0.4829
305.4872,306.0616,0.5745
305.2218,305.3037,0.0819
305.1833,305.1803,-0.0031
305.1886,305.2935,0.1049
305.3529,306.8890,1.5361
305.6159,307.9548,2.3388
305.3434,305.8950,0.5515
305.1910,305.2008,0.0098
305.1881,305.1867,-0.0014
305.2659,305.4352,0.1693
305.5117,306.2405,0.7287
305.3659,305.7660,0.4001
305.1931,305.2122,0.0191
305.1848,305.1798,-0.0050
305.1939,305.3595,0.1656
305.3698,306.7118,1.3419
305.4919,306.9005,1.4086
305.2485,305.4597,0.2112
305.1880,305.1854,-0.0026
305.1947,305.2060,0.0114
305.3347,305.7022,0.3675
305.4972,306.2519,0.7547
305.2738,305.4748,0.2010
305.1861,305.1855,-0.0006
305.1840,305.2021,0.0180
305.2495,306.0206,0.7711
305.5316,307.7193,2.1878
305.4276,306.4079,0.9802
305.2057,305.2607,0.0551
305.1862,305.1832,-0.0030
305.2117,305.2694,0.0577
305.4248,305.9886,0.5637
305.4458,306.0439,0.5981
305.2193,305.2933,0.0741
305.1835,305.1797,-0.0038
305.1897,305.2583,0.0686
305.3501,306.4120,1.0620
305.5805,307.3917,1.8112
305.3229,305.8272,0.5044
305.1892,305.2011,0.0119
305.1876,305.1867,-0.0009
305.2806,305.4522,0.1717
305.5674,306.2936,0.7261
305.3928,305.7870,0.3941
305.1938,305.2125,0.0187
305.1836,305.1798,-0.0038
305.2078,305.4427,0.2349
305.4632,307.1473,1.6841
305.5748,307.1433,1.5685
305.2601,305.4692,0.2091
305.1877,305.1853,-0.0023
305.1938,305.2059,0.0121
305.3387,305.7088,0.3701
305.5095,306.2637,0.7542
305.2773,305.4764,0.1991
305.1860,305.1856,-0.0004
305.1863,305.2010,0.0148
305.2798,306.0014,0.7216
305.5913,307.6664,2.0750
305.4434,306.3846,0.9412
305.2053,305.2567,0.0515
305.1854,305.1818,-0.0036
305.2156,305.2744,0.0587
305.4491,306.0305,0.5814
305.4658,306.0706,0.6049
305.2218,305.2933,0.0715
305.1853,305.1816,-0.0037
305.1914,305.2455,0.0542
305.3607,306.3021,0.9414
305.6171,307.3016,1.6845
305.3413,305.8052,0.4639
305.1920,305.1982,0.0062
305.1870,305.1862,-0.0009
305.2829,305.4551,0.1722
305.5626,306.2765,0.7139
305.3819,305.7632,0.3813
305.1926,305.2117,0.0191
305.1835,305.1810,-0.0025
305.1996,305.3701,0.1705
305.4142,306.7513,1.3372
305.5345,306.8956,1.3611
305.2523,305.4509,0.1987
305.1874,305.1859,-0.0014
305.1933,305.2088,0.0155
305.3130,305.7294,0.4164
305.4598,306.2740,0.8141
305.2665,305.4726,0.2061
305.1863,305.1852,-0.0011
305.1854,305.2032,0.0178
305.2799,306.0817,0.8018
305.5798,307.7497,2.1699
305.4303,306.3659,0.9356
305.2022,305.2521,0.0499
305.1863,305.1808,-0.0055
305.2123,305.2741,0.0618
305.4164,306.0038,0.5874
305.4321,306.0305,0.5985
305.2166,305.2874,0.0708
305.1835,305.1825,-0.0010
305.1907,305.2946,0.1039
305.3649,306.7454,1.3805
305.6086,307.6246,2.0160
305.3290,305.7959,0.4669
305.1900,305.1975,0.0074
305.1876,305.1876,0.0000
305.2839,305.4696,0.1857
305.5372,306.2803,0.7431
305.3608,305.7389,0.3781
305.1923,305.2065,0.0142
305.1840,305.1798,-0.0042
305.2031,305.3657,0.1626
305.4222,306.6850,1.2628
305.5218,306.8028,1.2810
305.2473,305.4308,0.1835
305.1877,305.1854,-0.0023
305.1950,305.2090,0.0140
305.3381,305.7290,0.3909
305.4860,306.2354,0.7495
305.2661,305.4509,0.1849
305.1838,305.1838,-0.0001
305.1820,305.2032,0.0211
305.2549,306.0478,0.7930
305.5508,307.6985,2.1477
305.4337,306.3474,0.9137
305.2027,305.2495,0.0468
305.1863,305.1811,-0.0052
305.2225,305.2791,0.0566
305.4643,306.0202,0.5558
305.4558,306.0294,0.5736
305.2155,305.2824,0.0670
305.1818,305.1781,-0.0037
305.1888,305.2743,0.0855
305.3470,306.5401,1.1930
305.5854,307.3997,1.8143
305.3244,305.7612,0.4368
305.1899,305.1946,0.0047
305.1862,305.1855,-0.0007
305.2542,305.4621,0.2079
305.4648,306.2547,0.7900
305.3360,305.7244,0.3884
305.1908,305.2049,0.0142
305.1831,305.1797,-0.0034
305.2048,305.3885,0.1837
305.4302,306.8018,1.3716
