leadI_mV,leadII_mV,leadIII_mV
-4.1872,-0.2909,3.8963
-4.1975,-0.3018,3.8957
-4.2373,-0.3556,3.8817
-4.2353,-0.3963,3.8389
-4.1840,-0.3770,3.8070
-4.1377,-0.3091,3.8286
-4.1233,-0.2187,3.9046
-4.2012,-0.1864,4.0148
-4.3037,-0.2159,4.0878
-4.3424,-0.2352,4.1072
-4.3451,-0.2474,4.0977
-4.3225,-0.2560,4.0665
-4.3362,-0.2738,4.0624
-4.3766,-0.3488,4.0278
-4.3630,-0.3815,3.9814
-4.3112,-0.3331,3.9781
-4.2641,-0.2518,4.0123
-4.2376,-0.1754,4.0622
-4.2611,-0.1639,4.0971
-4.2532,-0.2019,4.0513
-4.2438,-0.2294,4.0144
-4.2480,-0.2465,4.0015
-4.2462,-0.2472,3.9990
-4.2619,-0.2772,3.9848
-4.2704,-0.3293,3.9411
-4.2503,-0.3140,3.9362
-4.2310,-0.2442,3.9868
-4.2138,-0.1579,4.0559
-4.2368,-0.1001,4.1368
-4.2803,-0.1155,4.1648
-4.2645,-0.1538,4.1107
-4.2505,-0.1704,4.0801
-4.2506,-0.1824,4.0682
-4.2660,-0.1854,4.0806
-4.2916,-0.2367,4.0549
-4.3023,-0.2789,4.0234
-4.2837,-0.2566,4.0271
-4.2317,-0.1818,4.0499
-4.1711,-0.0876,4.0835
-4.1747,-0.0465,4.1282
-4.2099,-0.0741,4.1357
-4.2147,-0.0977,4.1170
-4.2055,-0.1090,4.0965
-4.1930,-0.1193,4.0737
-4.2137,-0.1381,4.0756
-4.2568,-0.2039,4.0529
-4.2545,-0.2143,4.0403
-4.2045,-0.1585,4.0461
-4.1444,-0.0719,4.0725
-4.1363,0.0090,4.1453
-4.1794,0.0130,4.1924
-4.1882,-0.0212,4.1670
-4.1749,-0.0420,4.1329
-4.1661,-0.0521,4.1141
-4.1777,-0.0644,4.1133
-4.2151,-0.0979,4.1172
-4.2453,-0.1486,4.0967
-4.2156,-0.1368,4.0788
-4.1692,-0.0759,4.0934
-4.1182,0.0125,4.1307
-4.1075,0.0753,4.1828
-4.1370,0.0606,4.1976
-4.1395,0.0249,4.1643
-4.1577,0.0015,4.1592
-4.1733,-0.0093,4.1640
-4.1907,-0.0207,4.1700
-4.2298,-0.0800,4.1498
-4.2377,-0.1242,4.1135
-4.2091,-0.1002,4.1089
-4.1560,-0.0204,4.1356
-4.1108,0.0580,4.1689
-4.1357,0.0810,4.2167
-4.1419,0.0576,4.1996
-4.1232,0.0192,4.1424
-4.1318,-0.0072,4.1247
-4.1607,-0.0248,4.1359
-4.2127,-0.0537,4.1590
-4.2687,-0.1165,4.1522
-4.2825,-0.1353,4.1472
-4.2360,-0.0872,4.1488
-4.1613,-0.0143,4.1470
-4.1296,0.0482,4.1778
-4.1651,0.0422,4.2073
-4.1910,-0.0002,4.1908
-4.2061,-0.0305,4.1756
-4.2292,-0.0646,4.1646
-4.2551,-0.0981,4.1570
-4.2884,-0.1540,4.1344
-4.3095,-0.2173,4.0922
-4.2985,-0.2072,4.0913
-4.2592,-0.1496,4.1097
-4.2103,-0.0821,4.1282
-4.2184,-0.0422,4.1762
-4.2536,-0.0724,4.1811
-4.2551,-0.1267,4.1283
-4.2626,-0.1620,4.1005
-4.2822,-0.1922,4.0900
-4.3096,-0.2224,4.0872
-4.3440,-0.2883,4.0557
-4.3463,-0.3286,4.0177
-4.3100,-0.3049,4.0051
-4.2647,-0.2464,4.0183
-4.2306,-0.1795,4.0511
-4.2518,-0.1657,4.0861
-4.2823,-0.2040,4.0783
-4.2867,-0.2328,4.0539
-4.3080,-0.2593,4.0487
-4.3261,-0.2890,4.0371
-4.3520,-0.3163,4.0358
-4.3753,-0.3755,3.9998
-4.3759,-0.4004,3.9756
-4.3530,-0.3710,3.9820
-4.3080,-0.3010,4.0070
-4.2783,-0.2240,4.0543
-4.3109,-0.2236,4.0873
-4.3208,-0.2628,4.0580
-4.3167,-0.2944,4.0222
-4.3187,-0.3228,3.9959
-4.3420,-0.3400,4.0020
-4.3808,-0.3750,4.0058
-4.4124,-0.4298,3.9826
-4.3951,-0.4195,3.9756
-4.3477,-0.3584,3.9892
-4.2885,-0.2764,4.0121
-4.2964,-0.2333,4.0631
-4.3217,-0.2475,4.0742
-4.3049,-0.2803,4.0246
-4.3155,-0.2966,4.0189
-4.3383,-0.3109,4.0274
-4.3636,-0.3257,4.0379
-4.3942,-0.3915,4.0027
-4.4029,-0.4427,3.9602
-4.3893,-0.4213,3.9680
-4.3498,-0.3572,3.9926
-4.3115,-0.2868,4.0247
-4.3344,-0.2633,4.0711
-4.3556,-0.2952,4.0604
-4.3432,-0.3255,4.0177
-4.3607,-0.3488,4.0120
-4.3743,-0.3569,4.0174
-4.3973,-0.3752,4.0221
-4.4279,-0.4320,3.9959
-4.4149,-0.4480,3.9670
-4.3755,-0.4107,3.9648
-4.3244,-0.3364,3.9880
-4.2979,-0.2732,4.0247
-4.3430,-0.2714,4.0716
-4.3617,-0.2985,4.0632
-4.3602,-0.3112,4.0490
-4.3715,-0.3310,4.0405
-4.3866,-0.3431,4.0436
-4.4051,-0.3844,4.0206
-4.4155,-0.4353,3.9801
-4.3839,-0.2433,4.1406
-4.3968,-0.2687,4.1281
-4.4172,-0.2919,4.1252
-4.4240,-0.3133,4.1108
-4.4389,-0.3273,4.1116
-4.4670,-0.3786,4.0884
-4.4669,-0.4069,4.0600
-4.4289,-0.3669,4.0620
-4.3610,-0.2938,4.0672
-4.3010,-0.2201,4.0810
-4.3297,-0.2097,4.1201
-4.3551,-0.2473,4.1079
-4.3544,-0.2506,4.1038
-4.3631,-0.2572,4.1058
-4.3900,-0.2615,4.1284
-4.4154,-0.2790,4.1364
-4.4473,-0.3311,4.1162
-4.4382,-0.3402,4.0980
-4.3915,-0.2973,4.0942
-4.3350,-0.2177,4.1173
-4.3048,-0.1517,4.1531
-4.3256,-0.1497,4.1759
-4.3391,-0.1826,4.1565
-4.3504,-0.2079,4.1426
-4.3637,-0.2288,4.1350
-4.3566,-0.2427,4.1139
-4.3849,-0.2953,4.0896
-4.4061,-0.3432,4.0630
-4.3944,-0.3243,4.0701
-4.3590,-0.2463,4.1127
-4.3128,-0.1588,4.1540
-4.3245,-0.1036,4.2209
-4.3485,-0.1090,4.2395
-4.3413,-0.1384,4.2029
-4.3376,-0.1606,4.1769
-4.3449,-0.1781,4.1668
-4.3575,-0.1876,4.1699
-4.3893,-0.2522,4.1371
-4.4016,-0.2886,4.1130
-4.3618,-0.2615,4.1003
-4.3062,-0.1997,4.1065
-4.2535,-0.1252,4.1283
-4.2549,-0.1079,4.1470
-4.2889,-0.1480,4.1410
-4.3154,-0.1707,4.1447
-4.3438,-0.1982,4.1455
-4.3678,-0.2300,4.1378
-4.3757,-0.2566,4.1191
-4.3939,-0.3139,4.0800
-4.3971,-0.3239,4.0732
-4.3635,-0.2775,4.0860
-4.2852,-0.1903,4.0949
-4.2528,-0.1175,4.1353
-4.2971,-0.1129,4.1841
-4.3143,-0.1542,4.1602
-4.3120,-0.1918,4.1202
-4.3154,-0.2174,4.0980
-4.3512,-0.2419,4.1092
-4.4135,-0.2896,4.1239
-4.4466,-0.3429,4.1038
-4.4260,-0.3358,4.0902
-4.3804,-0.2791,4.1013
-4.3287,-0.1963,4.1324
-4.3206,-0.1528,4.1679
-4.3441,-0.1919,4.1522
-4.3194,-0.2390,4.0804
-4.2916,-0.2590,4.0327
-4.2955,-0.2833,4.0122
-4.3430,-0.3163,4.0268
-4.4307,-0.3738,4.0568
-4.4861,-0.3925,4.0936
-4.4739,-0.3537,4.1203
-4.4182,-0.2886,4.1296
-4.3698,-0.2267,4.1431
-4.3879,-0.2183,4.1696
-4.4043,-0.2594,4.1449
-4.3909,-0.3005,4.0904
-4.3970,-0.3188,4.0782
-4.3996,-0.3286,4.0710
-4.4094,-0.3494,4.0600
-4.4287,-0.4059,4.0228
-4.4111,-0.4084,4.0027
-4.3976,-0.3545,4.0430
-4.3716,-0.2861,4.0856
-4.3687,-0.2236,4.1451
-4.4075,-0.2282,4.1793
-4.4139,-0.2648,4.1491
-4.4229,-0.2906,4.1323
-4.4442,-0.3186,4.1256
-4.4614,-0.3441,4.1173
-4.4901,-0.3975,4.0926
-4.5078,-0.4441,4.0637
-4.4879,-0.4264,4.0615
-4.4441,-0.3681,4.0759
-4.3964,-0.2937,4.1027
-4.3915,-0.2447,4.1468
-4.4188,-0.2643,4.1545
-4.4077,-0.2917,4.1159
-4.4164,-0.3145,4.1020
-4.4389,-0.3381,4.1008
-4.4665,-0.3564,4.1101
-4.5025,-0.4096,4.0929
-4.5173,-0.4395,4.0778
-4.4831,-0.4057,4.0773
-4.4067,-0.3416,4.0651
-4.3503,-0.2678,4.0826
-4.3761,-0.2389,4.1372
-4.4052,-0.2673,4.1379
-4.3941,-0.2975,4.0966
-4.3976,-0.3208,4.0768
-4.4135,-0.3387,4.0749
-4.4562,-0.3784,4.0777
-4.4941,-0.4482,4.0459
-4.4863,-0.4612,4.0251
-4.4603,-0.4148,4.0455
-4.4383,-0.3387,4.0996
-4.4237,-0.2570,4.1667
-4.4277,-0.2314,4.1963
-4.4082,-0.2382,4.1700
-4.3727,-0.2237,4.1490
-4.3354,-0.2107,4.1248
-4.2941,-0.1963,4.0978
-4.2769,-0.2093,4.0677
-4.2572,-0.2247,4.0325
-4.2158,-0.1588,4.0570
-4.1482,-0.0336,4.1146
-4.0603,0.1635,4.2238
-4.0247,0.3971,4.4218
-4.0146,0.5640,4.5787
-3.9857,0.6110,4.5968
-4.0161,0.6207,4.6368
-4.0858,0.6607,4.7465
-4.1702,0.6992,4.8695
-4.2598,0.6582,4.9180
-4.2954,0.6131,4.9085
-4.3254,0.5326,4.8580
-4.3725,0.4051,4.7776
-4.4292,0.2337,4.6629
-4.5357,0.0194,4.5550
-4.6078,-0.2548,4.3530
-4.6381,-0.4974,4.1408
-4.6603,-0.6529,4.0074
-4.6648,-0.7046,3.9602
-4.6744,-0.7232,3.9512
-4.6804,-0.7861,3.8943
-4.6429,-0.8101,3.8328
-4.5716,-0.7511,3.8205
-4.4813,-0.6454,3.8358
-4.4448,-0.5633,3.8816
-4.4508,-0.5474,3.9034
-4.4468,-0.5672,3.8795
-4.4346,-0.5642,3.8704
-4.4347,-0.5668,3.8680
-4.4382,-0.5672,3.8710
-4.4732,-0.5983,3.8749
-4.5049,-0.6219,3.8830
-4.4715,-0.5809,3.8906
-4.4158,-0.4999,3.9158
-4.3604,-0.4012,3.9592
-4.3518,-0.3434,4.0084
-4.3708,-0.3390,4.0318
-4.3814,-0.3305,4.0509
-4.3887,-0.3152,4.0735
-4.3863,-0.3115,4.0748
-4.3886,-0.3160,4.0726
-4.4197,-0.3535,4.0663
-4.4511,-0.3734,4.0777
-4.4655,-0.3342,4.1313
-4.4301,-0.2580,4.1721
-4.3746,-0.1836,4.1910
-4.3884,-0.1640,4.2243
-4.3980,-0.2010,4.1970
-4.3956,-0.2371,4.1585
-4.4008,-0.2429,4.1579
-4.4086,-0.2341,4.1745
-4.4223,-0.2662,4.1561
-4.4571,-0.3334,4.1237
-4.4593,-0.3377,4.1215
-4.4191,-0.2862,4.1329
-4.3656,-0.2196,4.1459
-4.3496,-0.1668,4.1827
-4.3885,-0.1676,4.2209
-4.3973,-0.2064,4.1909
-4.4094,-0.2322,4.1773
-4.4163,-0.2445,4.1718
-4.4223,-0.2414,4.1809
-4.4577,-0.2931,4.1646
-4.4780,-0.3350,4.1430
-4.4565,-0.3157,4.1408
-4.4096,-0.2606,4.1490
-4.3618,-0.1933,4.1685
-4.3689,-0.1526,4.2164
-4.3932,-0.1760,4.2171
-4.3661,-0.2017,4.1644
-4.3599,-0.2073,4.1526
-4.3769,-0.2119,4.1650
-4.4108,-0.2269,4.1839
-4.4471,-0.2781,4.1689
-4.4511,-0.3020,4.1491
-4.4151,-0.2617,4.1535
-4.3602,-0.1981,4.1621
-4.3273,-0.1207,4.2066
-4.3500,-0.0904,4.2596
-4.3572,-0.1231,4.2341
-4.3440,-0.1516,4.1924
-4.3429,-0.1728,4.1701
-4.3616,-0.1851,4.1764
-4.4227,-0.2198,4.2029
-4.4739,-0.2837,4.1902
-4.4571,-0.2846,4.1726
-4.4128,-0.2126,4.2002
-4.3747,-0.1337,4.2410
-4.3601,-0.0838,4.2763
-4.3882,-0.0957,4.2925
-4.3913,-0.1354,4.2558
-4.4009,-0.1562,4.2447
-4.4036,-0.1738,4.2298
-4.4191,-0.1912,4.2279
-4.4591,-0.2404,4.2186
-4.4589,-0.2820,4.1768
-4.4352,-0.2554,4.1798
-4.3956,-0.1859,4.2097
-4.3426,-0.1043,4.2383
-4.3500,-0.0676,4.2824
-4.3699,-0.0928,4.2771
-4.3648,-0.1211,4.2437
-4.3810,-0.1247,4.2563
-4.3777,-0.1228,4.2549
-4.3812,-0.1419,4.2392
-4.4146,-0.2073,4.2073
-4.4209,-0.2297,4.1912
-4.3872,-0.1874,4.1998
-4.3266,-0.1202,4.2064
-4.2937,-0.0510,4.2427
-4.3192,-0.0364,4.2828
-4.3127,-0.0596,4.2531
-4.3185,-0.0808,4.2377
-4.3356,-0.0964,4.2392
-4.3385,-0.1001,4.2385
-4.3730,-0.1310,4.2420
-4.4182,-0.1933,4.2250
-4.4151,-0.1919,4.2232
-4.3772,-0.1466,4.2306
-4.3015,-0.0695,4.2319
-4.2750,-0.0049,4.2700
-4.3128,-0.0016,4.3112
-4.3095,-0.0281,4.2814
-4.3286,-0.0555,4.2731
-4.3479,-0.0683,4.2796
-4.3723,-0.0712,4.3011
-4.3970,-0.1091,4.2879
-4.4006,-0.1366,4.2640
-4.3684,-0.1142,4.2542
-4.3061,-0.0571,4.2490
-4.2504,0.0114,4.2617
-4.2470,0.0632,4.3102
-4.2346,0.0634,4.2980
-4.2158,0.0428,4.2587
-4.2525,0.0383,4.2908
-4.2921,0.0346,4.3267
-4.3159,0.0124,4.3284
-4.3572,-0.0431,4.3141
-4.3750,-0.0654,4.3096
-4.3511,-0.0264,4.3246
-4.2941,0.0390,4.3331
-4.2615,0.1024,4.3639
-4.2865,0.1135,4.3999
-4.2895,0.0875,4.3770
-4.2827,0.0607,4.3434
-4.2995,0.0497,4.3492
-4.3215,0.0517,4.3732
-4.3450,0.0182,4.3632
-4.3601,-0.0340,4.3261
-4.3413,-0.0266,4.3147
-4.2992,0.0248,4.3240
-4.2555,0.1045,4.3600
-4.2400,0.1631,4.4030
-4.2601,0.1592,4.4193
-4.2520,0.1223,4.3743
-4.2594,0.1035,4.3629
-4.2850,0.0858,4.3708
-4.3077,0.0586,4.3663
-4.3474,0.0249,4.3724
-4.3629,-0.0019,4.3609
-4.3368,0.0102,4.3470
-4.2894,0.0572,4.3466
-4.2521,0.1093,4.3613
-4.2581,0.1319,4.3899
-4.2725,0.1002,4.3727
-4.2896,0.0683,4.3579
-4.3158,0.0410,4.3568
-4.3305,0.0090,4.3395
-4.3473,-0.0207,4.3266
-4.3935,-0.0778,4.3157
-4.4141,-0.1088,4.3053
-4.3872,-0.0776,4.3096
-4.3465,-0.0327,4.3138
-4.3177,0.0177,4.3353
-4.3317,0.0221,4.3537
-4.3358,-0.0233,4.3126
-4.3483,-0.0659,4.2824
-4.3907,-0.0942,4.2966
-4.4306,-0.1070,4.3235
-4.4522,-0.1392,4.3130
-4.4788,-0.1981,4.2807
-4.4669,-0.2090,4.2579
-4.4224,-0.1729,4.2495
-4.3601,-0.1172,4.2429
-4.3514,-0.0796,4.2718
-4.3863,-0.1039,4.2824
-4.3920,-0.1503,4.2417
-4.4201,-0.1838,4.2363
-4.4500,-0.2050,4.2450
-4.4792,-0.2317,4.2475
-4.5137,-0.2743,4.2394
-4.5299,-0.3057,4.2242
-4.5148,-0.3033,4.2115
-4.4505,-0.2543,4.1962
-4.3958,-0.1833,4.2125
-4.4037,-0.1585,4.2452
-4.4425,-0.2101,4.2324
-4.4702,-0.2465,4.2237
-4.4879,-0.2536,4.2343
-4.4844,-0.2764,4.2080
-4.4965,-0.2931,4.2034
-4.5311,-0.3304,4.2006
-4.5317,-0.3434,4.1883
-4.5015,-0.3089,4.1926
-4.4507,-0.2523,4.1984
-4.4202,-0.1924,4.2278
-4.4434,-0.2045,4.2389
-4.4442,-0.2633,4.1809
-4.4578,-0.2888,4.1690
-4.4935,-0.2971,4.1964
-4.5139,-0.2993,4.2146
-4.5407,-0.3115,4.2292
-4.5351,-0.3480,4.1871
-4.5039,-0.3452,4.1587
-4.4719,-0.3096,4.1623
-4.4458,-0.2483,4.1974
-4.4570,-0.2075,4.2495
-4.5039,-0.2233,4.2806
-4.4997,-0.2660,4.2337
-4.4951,-0.2852,4.2099
-4.5075,-0.2968,4.2107
-4.5116,-0.2924,4.2192
-4.5117,-0.3212,4.1905
-4.5187,-0.3632,4.1555
-4.5136,-0.3416,4.1720
-4.4797,-0.2810,4.1987
-4.4573,-0.2259,4.2314
-4.4939,-0.2040,4.2899
-4.4977,-0.2224,4.2753
-4.4852,-0.2407,4.2445
-4.4858,-0.2521,4.2337
-4.4865,-0.2653,4.2212
-4.5027,-0.2863,4.2164
-4.5482,-0.3548,4.1934
-4.5497,-0.3633,4.1864
-4.5060,-0.3244,4.1815
-4.4604,-0.2800,4.1804
-4.4267,-0.2187,4.2080
-4.4638,-0.2155,4.2483
-4.4816,-0.2445,4.2371
-4.4628,-0.2613,4.2015
-4.4667,-0.2772,4.1895
-4.4949,-0.2818,4.2131
-4.5178,-0.3027,4.2151
-4.5249,-0.3417,4.1832
-4.5220,-0.3385,4.1835
-4.5121,-0.2909,4.2212
-4.4621,-0.2263,4.2358
-4.4612,-0.1871,4.2742
-4.4960,-0.2009,4.2951
-4.4751,-0.2280,4.2471
-4.4518,-0.2456,4.2062
-4.4482,-0.2552,4.1930
-4.4612,-0.2557,4.2055
-4.5240,-0.2904,4.2337
-4.5575,-0.3296,4.2279
-4.5475,-0.3148,4.2327
-4.5048,-0.2767,4.2281
-4.4620,-0.2154,4.2466
-4.4618,-0.1825,4.2793
-4.4656,-0.2076,4.2580
-4.4618,-0.2402,4.2216
-4.4819,-0.2609,4.2210
-4.4929,-0.2754,4.2176
-4.5110,-0.2895,4.2215
-4.5227,-0.3258,4.1969
-4.5222,-0.3283,4.1939
-4.5039,-0.3025,4.2015
-4.4690,-0.2535,4.2156
-4.4311,-0.1821,4.2490
-4.4421,-0.1708,4.2713
-4.4556,-0.2029,4.2526
-4.4578,-0.2263,4.2315
-4.4701,-0.2404,4.2297
-4.4904,-0.2486,4.2418
-4.5173,-0.2707,4.2466
-4.5294,-0.3073,4.2221
-4.5097,-0.2957,4.2140
-4.4637,-0.2555,4.2082
-4.4264,-0.2115,4.2149
-4.4235,-0.1765,4.2470
-4.4527,-0.1881,4.2645
-4.4544,-0.2176,4.2368
-4.4603,-0.2270,4.2332
-4.4737,-0.2366,4.2372
-4.4981,-0.2532,4.2449
-4.5421,-0.3071,4.2350
-4.5565,-0.3596,4.1969
-4.5344,-0.3469,4.1875
-4.5134,-0.2959,4.2175
-4.4827,-0.2212,4.2615
-4.4850,-0.1751,4.3099
-4.4999,-0.1928,4.3071
-4.4785,-0.2160,4.2625
-4.4655,-0.2452,4.2203
-4.4797,-0.2655,4.2142
-4.5119,-0.2756,4.2363
-4.5510,-0.3217,4.2293
-4.5688,-0.3414,4.2274
-4.5363,-0.3174,4.2189
-4.4831,-0.2666,4.2165
-4.4446,-0.2122,4.2324
-4.4580,-0.2116,4.2464
-4.4686,-0.2438,4.2248
-4.4768,-0.2662,4.2105
-4.4914,-0.2830,4.2085
-4.5039,-0.2938,4.2102
-4.5275,-0.3120,4.2155
-4.5543,-0.3548,4.1995
-4.5463,-0.3406,4.2057
-4.4997,-0.2924,4.2073
-4.4419,-0.2389,4.2030
-4.4268,-0.2000,4.2268
-4.4449,-0.2104,4.2345
-4.4585,-0.2326,4.2259
-4.4761,-0.2514,4.2248
-4.4939,-0.2668,4.2271
-4.5051,-0.2891,4.2160
-4.5440,-0.3279,4.2162
-4.5675,-0.3537,4.2138
-4.5422,-0.3256,4.2166
-4.5057,-0.2640,4.2417
-4.4724,-0.2095,4.2629
-4.4820,-0.1961,4.2859
-4.4910,-0.2321,4.2589
-4.5070,-0.2557,4.2513
-4.5115,-0.2627,4.2487
-4.4953,-0.2652,4.2301
-4.5245,-0.2835,4.2411
-4.5685,-0.3385,4.2300
-4.5703,-0.3588,4.2115
-4.5308,-0.3281,4.2028
-4.4801,-0.2662,4.2139
-4.4394,-0.2089,4.2304
-4.4677,-0.2046,4.2631
-4.4846,-0.2350,4.2496
-4.4785,-0.2486,4.2299
-4.4800,-0.2596,4.2203
-4.4861,-0.2808,4.2053
-4.5025,-0.3157,4.1868
-4.5283,-0.3580,4.1703
-4.5260,-0.3504,4.1757
-4.4938,-0.3032,4.1905
-4.4716,-0.2452,4.2264
-4.4849,-0.2111,4.2738
-4.5045,-0.2300,4.2745
-4.4862,-0.2635,4.2227
-4.4989,-0.2843,4.2147
-4.5165,-0.2917,4.2248
-4.5333,-0.2984,4.2349
-4.5589,-0.3406,4.2183
-4.5734,-0.3698,4.2036
-4.5435,-0.3457,4.1978
-4.4984,-0.2990,4.1994
-4.4616,-0.2358,4.2258
-4.4726,-0.2036,4.2690
-4.4949,-0.2305,4.2644
-4.4750,-0.2613,4.2137
-4.4765,-0.2758,4.2007
-4.4963,-0.2771,4.2192
-4.5075,-0.2938,4.2137
-4.5382,-0.3474,4.1909
-4.5570,-0.3694,4.1876
-4.5321,-0.3329,4.1992
-4.4786,-0.2670,4.2115
-4.4493,-0.2031,4.2462
-4.4761,-0.1948,4.2813
-4.4745,-0.2342,4.2403
-4.4742,-0.2577,4.2165
-4.4912,-0.2652,4.2261
-4.5068,-0.2701,4.2366
-4.5356,-0.3059,4.2297
-4.5748,-0.3726,4.2021
-4.5707,-0.3788,4.1919
-4.5270,-0.3222,4.2048
-4.4626,-0.2467,4.2160
-4.4325,-0.1827,4.2498
-4.4549,-0.1970,4.2579
-4.4787,-0.2418,4.2368
-4.4749,-0.2668,4.2082
-4.4771,-0.2764,4.2006
-4.5004,-0.2804,4.2200
-4.5495,-0.3313,4.2183
-4.5642,-0.3723,4.1918
-4.5420,-0.3475,4.1945
-4.4963,-0.2886,4.2076
-4.4580,-0.2224,4.2356
-4.4669,-0.1982,4.2686
-4.4795,-0.2188,4.2608
-4.4637,-0.2461,4.2176
-4.4739,-0.2654,4.2086
-4.4992,-0.2658,4.2334
-4.5258,-0.2680,4.2579
-4.5687,-0.3242,4.2445
-4.5758,-0.3512,4.2246
-4.5366,-0.3059,4.2308
-4.4765,-0.2359,4.2406
-4.4386,-0.1630,4.2756
-4.4522,-0.1465,4.3057
-4.4540,-0.1783,4.2758
-4.4504,-0.2031,4.2474
-4.4620,-0.2239,4.2380
-4.4771,-0.2293,4.2478
-4.4951,-0.2481,4.2469
-4.5274,-0.3073,4.2202
-4.5243,-0.3081,4.2162
-4.4875,-0.2434,4.2440
-4.4258,-0.1612,4.2646
-4.4069,-0.0998,4.3071
-4.4285,-0.0979,4.3306
-4.4305,-0.1153,4.3152
-4.4287,-0.1433,4.2855
-4.4280,-0.1515,4.2765
-4.4488,-0.1498,4.2990
-4.4768,-0.1976,4.2792
-4.4943,-0.2566,4.2377
-4.4668,-0.2472,4.2196
-4.4021,-0.1888,4.2133
-4.3624,-0.1199,4.2426
-4.4043,-0.0853,4.3190
-4.4449,-0.0965,4.3484
-4.4287,-0.1227,4.3060
-4.4368,-0.1530,4.2838
-4.4689,-0.1852,4.2837
-4.4870,-0.2076,4.2794
-4.4959,-0.2666,4.2294
-4.4757,-0.2899,4.1857
-4.4279,-0.2461,4.1818
-4.3753,-0.1623,4.2130
-4.3524,-0.0945,4.2579
-4.4073,-0.0972,4.3101
-4.4377,-0.1347,4.3030
-4.4472,-0.1668,4.2803
-4.4496,-0.2026,4.2470
-4.4470,-0.2226,4.2243
-4.4763,-0.2654,4.2109
-4.5090,-0.3143,4.1947
-4.4980,-0.3138,4.1842
-4.4562,-0.2707,4.1855
-4.4043,-0.1918,4.2126
-4.3870,-0.1287,4.2583
-4.4343,-0.1544,4.2800
-4.4589,-0.2039,4.2550
-4.4758,-0.2383,4.2375
-4.4820,-0.2654,4.2166
-4.4999,-0.2956,4.2043
-4.5435,-0.3535,4.1901
-4.5453,-0.3862,4.1592
-4.5213,-0.3476,4.1737
-4.4788,-0.2860,4.1928
-4.4265,-0.2174,4.2091
-4.4410,-0.1846,4.2563
-4.4761,-0.2119,4.2642
-4.4621,-0.2460,4.2160
-4.4688,-0.2798,4.1890
-4.4894,-0.3058,4.1836
-4.5268,-0.3343,4.1925
-4.5787,-0.4012,4.1776
-4.5977,-0.4331,4.1646
-4.5682,-0.4009,4.1672
-4.5000,-0.3234,4.1766
-4.4508,-0.2410,4.2098
-4.4530,-0.2175,4.2355
-4.4570,-0.2557,4.2013
-4.4425,-0.2818,4.1607
-4.4433,-0.2953,4.1480
-4.4677,-0.3010,4.1667
-4.5183,-0.3385,4.1799
-4.5623,-0.4026,4.1596
-4.5654,-0.4052,4.1602
-4.5325,-0.3467,4.1858
-4.4655,-0.2554,4.2100
-4.4488,-0.1903,4.2585
-4.4791,-0.1940,4.2851
-4.4726,-0.2275,4.2451
-4.4581,-0.2525,4.2055
-4.4584,-0.2804,4.1780
-4.4564,-0.2982,4.1583
-4.4877,-0.3601,4.1276
-4.5174,-0.4229,4.0945
-4.5193,-0.4080,4.1113
-4.5017,-0.3431,4.1586
-4.4613,-0.2623,4.1990
-4.4802,-0.2259,4.2543
-4.5263,-0.2509,4.2753
-4.5310,-0.2772,4.2538
-4.5178,-0.2997,4.2181
-4.5174,-0.3130,4.2044
-4.5281,-0.3219,4.2062
-4.5637,-0.3936,4.1701
-4.5732,-0.4381,4.1351
-4.5334,-0.4094,4.1240
-4.4808,-0.3398,4.1410
-4.4368,-0.2379,4.1989
-4.4546,-0.1879,4.2666
-4.4663,-0.1962,4.2702
-4.4448,-0.1894,4.2554
-4.4145,-0.1946,4.2199
-4.3877,-0.1841,4.2036
-4.3806,-0.1971,4.1834
-4.3775,-0.2352,4.1424
-4.3270,-0.2095,4.1175
-4.2453,-0.1091,4.1362
-4.1682,0.0314,4.1996
-4.1420,0.2075,4.3495
-4.1611,0.3759,4.5370
-4.1545,0.5256,4.6801
-4.1299,0.5906,4.7205
-4.1057,0.5854,4.6912
-4.1381,0.6097,4.7478
-4.1893,0.6203,4.8095
-4.2534,0.6046,4.8579
-4.2865,0.6151,4.9016
-4.3093,0.6011,4.9104
-4.3471,0.5428,4.8899
-4.4403,0.3790,4.8194
-4.5637,0.1244,4.6881
-4.6321,-0.1540,4.4782
-4.6767,-0.4264,4.2503
-4.6993,-0.6081,4.0911
-4.7100,-0.7023,4.0077
-4.7226,-0.7584,3.9643
-4.7076,-0.7722,3.9355
-4.6443,-0.7511,3.8933
-4.5615,-0.6718,3.8897
-4.5154,-0.5750,3.9404
-4.5456,-0.5335,4.0121
-4.5572,-0.5368,4.0204
-4.5156,-0.5330,3.9826
-4.5078,-0.5490,3.9588
-4.5120,-0.5687,3.9433
-4.5242,-0.5962,3.9280
-4.5365,-0.6452,3.8913
-4.5049,-0.6238,3.8811
-4.4490,-0.5402,3.9088
-4.4018,-0.4312,3.9706
-4.3797,-0.3293,4.0504
-4.4070,-0.3098,4.0972
-4.4251,-0.3266,4.0985
-4.4305,-0.3307,4.0998
-4.4413,-0.3199,4.1213
-4.4663,-0.3157,4.1507
-4.5011,-0.3493,4.1518
-4.5039,-0.3724,4.1314
-4.4697,-0.3358,4.1339
-4.4164,-0.2654,4.1511
-4.3703,-0.1820,4.1882
-4.3913,-0.1536,4.2377
-4.4380,-0.1881,4.2498
