leadI_mV,leadII_mV,leadIII_mV
3.1885,0.0277,-3.1608
3.1296,-0.0040,-3.1335
3.0966,-0.0336,-3.1302
3.0154,-0.0593,-3.0746
2.9597,-0.0646,-3.0243
3.0397,-0.0506,-3.0903
3.2307,-0.0441,-3.2748
3.4126,-0.0245,-3.4372
3.4043,0.0195,-3.3848
3.3104,0.0446,-3.2658
3.2421,0.0453,-3.1968
3.1620,0.0173,-3.1447
3.1218,-0.0167,-3.1385
3.0942,-0.0476,-3.1417
2.9970,-0.0642,-3.0611
2.9683,-0.0589,-3.0272
3.0812,-0.0460,-3.1272
3.2807,-0.0326,-3.3133
3.4082,-0.0093,-3.4175
3.3592,0.0371,-3.3221
3.2828,0.0510,-3.2318
3.2152,0.0401,-3.1752
3.1524,0.0097,-3.1426
3.1148,-0.0291,-3.1439
3.0433,-0.0603,-3.1036
2.9595,-0.0638,-3.0234
2.9914,-0.0471,-3.0385
3.1402,-0.0428,-3.1829
3.3331,-0.0332,-3.3663
3.4040,0.0087,-3.3953
3.3292,0.0481,-3.2810
3.2361,0.0482,-3.1878
3.1711,0.0249,-3.1462
3.1271,-0.0089,-3.1360
3.0945,-0.0347,-3.1292
3.0085,-0.0628,-3.0713
2.9545,-0.0615,-3.0160
3.0301,-0.0390,-3.0691
3.2045,-0.0299,-3.2344
3.3761,-0.0195,-3.3956
3.3872,0.0234,-3.3638
3.2924,0.0525,-3.2399
3.2178,0.0479,-3.1699
3.1405,0.0156,-3.1249
3.1017,-0.0181,-3.1198
3.0589,-0.0459,-3.1048
2.9578,-0.0590,-3.0168
2.9429,-0.0545,-2.9975
3.0583,-0.0509,-3.1092
3.2475,-0.0394,-3.2869
3.3906,-0.0036,-3.3943
3.3337,0.0445,-3.2893
3.2455,0.0539,-3.1916
3.1810,0.0379,-3.1430
3.1150,0.0096,-3.1054
3.0775,-0.0287,-3.1062
3.0158,-0.0573,-3.0731
2.9313,-0.0688,-3.0001
2.9630,-0.0559,-3.0189
3.1164,-0.0493,-3.1657
3.3198,-0.0360,-3.3559
3.3876,0.0121,-3.3755
3.3064,0.0559,-3.2505
3.2337,0.0538,-3.1799
3.1546,0.0311,-3.1235
3.0973,-0.0050,-3.1023
3.0573,-0.0360,-3.0933
2.9835,-0.0605,-3.0440
2.9307,-0.0631,-2.9938
3.0048,-0.0554,-3.0602
3.1770,-0.0432,-3.2201
3.3545,-0.0239,-3.3784
3.3621,0.0271,-3.3350
3.2698,0.0525,-3.2173
3.1905,0.0425,-3.1480
3.1278,0.0113,-3.1165
3.0957,-0.0257,-3.1214
3.0467,-0.0571,-3.1038
2.9590,-0.0717,-3.0307
2.9339,-0.0586,-2.9925
3.0478,-0.0455,-3.0933
3.2458,-0.0365,-3.2823
3.3780,-0.0074,-3.3854
3.3190,0.0383,-3.2807
3.2359,0.0467,-3.1892
3.1690,0.0342,-3.1348
3.1026,0.0042,-3.0984
3.0654,-0.0310,-3.0964
2.9956,-0.0631,-3.0587
2.9133,-0.0740,-2.9874
2.9471,-0.0590,-3.0061
3.0989,-0.0343,-3.1332
3.2852,-0.0307,-3.3159
3.3498,0.0065,-3.3433
3.2692,0.0529,-3.2163
3.2051,0.0603,-3.1448
3.1271,0.0331,-3.0940
3.0766,-0.0054,-3.0819
3.0440,-0.0316,-3.0756
2.9358,-0.0543,-2.9901
2.8793,-0.0601,-2.9395
2.9596,-0.0510,-3.0106
3.1451,-0.0350,-3.1801
3.3337,-0.0161,-3.3497
3.3414,0.0329,-3.3086
3.2366,0.0563,-3.1802
3.1666,0.0509,-3.1157
3.1065,0.0242,-3.0823
3.0762,-0.0148,-3.0910
3.0234,-0.0496,-3.0731
2.9338,-0.0754,-3.0092
2.9216,-0.0720,-2.9936
3.0226,-0.0555,-3.0781
3.2133,-0.0363,-3.2497
3.3561,-0.0069,-3.3631
3.3193,0.0378,-3.2814
3.2330,0.0524,-3.1806
3.1493,0.0351,-3.1142
3.0913,0.0001,-3.0912
3.0709,-0.0324,-3.1033
2.9976,-0.0632,-3.0608
2.9067,-0.0640,-2.9707
2.9310,-0.0552,-2.9862
3.0820,-0.0501,-3.1321
3.2802,-0.0393,-3.3195
3.3566,0.0087,-3.3478
3.2734,0.0451,-3.2283
3.2027,0.0424,-3.1603
3.1273,0.0289,-3.0983
3.0710,-0.0048,-3.0758
3.0369,-0.0361,-3.0730
2.9490,-0.0638,-3.0127
2.8989,-0.0661,-2.9650
2.9771,-0.0538,-3.0309
3.1441,-0.0477,-3.1918
3.3148,-0.0357,-3.3505
3.3220,0.0234,-3.2986
3.2302,0.0504,-3.1798
3.1610,0.0421,-3.1189
3.0969,0.0111,-3.0857
3.0606,-0.0280,-3.0885
3.0152,-0.0513,-3.0665
2.9348,-0.0667,-3.0016
2.9230,-0.0636,-2.9865
3.0259,-0.0467,-3.0726
3.2106,-0.0425,-3.2531
3.3369,-0.0211,-3.3579
3.2869,0.0318,-3.2551
3.2078,0.0424,-3.1654
3.1444,0.0279,-3.1166
3.0693,0.0047,-3.0646
3.0272,-0.0223,-3.0495
2.9648,-0.0477,-3.0125
2.8841,-0.0706,-2.9547
2.9254,-0.0562,-2.9816
3.0683,-0.0414,-3.1097
3.2583,-0.0290,-3.2873
3.3362,0.0101,-3.3261
3.2535,0.0486,-3.2049
3.1713,0.0496,-3.1217
3.1011,0.0285,-3.0726
3.0576,-0.0088,-3.0664
3.0281,-0.0417,-3.0698
2.9399,-0.0708,-3.0107
2.8893,-0.0698,-2.9592
2.9664,-0.0502,-3.0166
3.1355,-0.0396,-3.1752
3.3189,-0.0303,-3.3492
3.3364,0.0231,-3.3132
3.2431,0.0481,-3.1949
3.1730,0.0416,-3.1313
3.1148,0.0104,-3.1044
3.0869,-0.0238,-3.1107
3.0397,-0.0514,-3.0911
2.9496,-0.0659,-3.0155
2.9417,-0.0614,-3.0031
3.0590,-0.0450,-3.1040
3.2593,-0.0364,-3.2957
3.3892,-0.0159,-3.4051
3.3329,0.0363,-3.2966
3.2429,0.0486,-3.1943
3.1835,0.0329,-3.1506
3.1206,0.0046,-3.1160
3.0780,-0.0233,-3.1012
3.0103,-0.0569,-3.0672
2.9364,-0.0716,-3.0080
2.9746,-0.0574,-3.0321
3.1182,-0.0450,-3.1632
3.3226,-0.0346,-3.3572
3.4134,0.0038,-3.4097
3.3466,0.0383,-3.3083
3.2724,0.0428,-3.2296
3.1988,0.0221,-3.1767
3.1349,-0.0154,-3.1503
3.0928,-0.0445,-3.1372
3.0021,-0.0650,-3.0671
2.9614,-0.0619,-3.0233
3.0479,-0.0533,-3.1012
3.2255,-0.0488,-3.2743
3.3979,-0.0302,-3.4281
3.3940,0.0204,-3.3736
3.2961,0.0463,-3.2499
3.2241,0.0377,-3.1864
3.1452,0.0111,-3.1341
3.0938,-0.0229,-3.1168
3.0390,-0.0459,-3.0848
2.9517,-0.0631,-3.0148
2.9485,-0.0576,-3.0061
3.0654,-0.0493,-3.1147
3.2769,-0.0338,-3.3107
3.4028,-0.0064,-3.4092
3.3320,0.0405,-3.2916
3.2412,0.0469,-3.1943
3.1744,0.0329,-3.1416
3.1009,-0.0040,-3.1049
3.0593,-0.0330,-3.0922
2.9978,-0.0531,-3.0508
2.9213,-0.0687,-2.9900
2.9554,-0.0586,-3.0140
3.0955,-0.0449,-3.1403
3.2881,-0.0363,-3.3245
3.3443,0.0079,-3.3364
3.2598,0.0494,-3.2105
3.1842,0.0466,-3.1376
3.1120,0.0165,-3.0955
3.0573,-0.0200,-3.0773
3.0082,-0.0468,-3.0551
2.9140,-0.0696,-2.9836
2.8657,-0.0657,-2.9314
2.9437,-0.0510,-2.9948
3.1155,-0.0375,-3.1530
3.2827,-0.0201,-3.3028
3.2821,0.0257,-3.2563
3.2000,0.0517,-3.1484
3.1376,0.0449,-3.0928
3.0575,0.0153,-3.0422
3.0106,-0.0197,-3.0303
2.9617,-0.0488,-3.0105
2.8603,-0.0655,-2.9258
2.8490,-0.0562,-2.9052
2.9617,-0.0480,-3.0097
3.1604,-0.0389,-3.1993
3.2897,-0.0130,-3.3026
3.2395,0.0345,-3.2050
3.1554,0.0518,-3.1036
3.0881,0.0389,-3.0492
3.0168,0.0015,-3.0154
2.9840,-0.0354,-3.0193
2.9219,-0.0626,-2.9845
2.8506,-0.0667,-2.9173
2.8827,-0.0559,-2.9386
3.0369,-0.0461,-3.0829
3.2406,-0.0315,-3.2722
3.3076,0.0105,-3.2971
3.2178,0.0504,-3.1674
3.1416,0.0532,-3.0884
3.0641,0.0276,-3.0364
3.0096,-0.0118,-3.0213
2.9671,-0.0377,-3.0049
2.8772,-0.0612,-2.9384
2.8291,-0.0659,-2.8950
2.9100,-0.0537,-2.9637
3.0971,-0.0434,-3.1405
3.2689,-0.0239,-3.2928
3.2668,0.0307,-3.2361
3.1620,0.0504,-3.1116
3.0782,0.0446,-3.0337
2.9873,0.0200,-2.9673
2.9271,-0.0182,-2.9453
2.8618,-0.0517,-2.9135
2.7686,-0.0764,-2.8450
2.7628,-0.0664,-2.8292
2.9003,-0.0519,-2.9522
3.1293,-0.0461,-3.1754
3.2728,-0.0112,-3.2839
3.2267,0.0445,-3.1823
3.1652,0.0539,-3.1113
3.1223,0.0337,-3.0886
3.1034,0.0025,-3.1009
3.1349,-0.0282,-3.1630
3.1412,-0.0600,-3.2012
3.1775,-0.0667,-3.2442
3.4026,-0.0554,-3.4580
3.7338,-0.0455,-3.7793
4.0130,-0.0371,-4.0501
4.1124,0.0021,-4.1103
4.0762,0.0433,-4.0329
4.0576,0.0413,-4.0163
4.0219,0.0245,-3.9974
3.9726,-0.0086,-3.9812
3.8653,-0.0385,-3.9038
3.6172,-0.0602,-3.6774
3.3688,-0.0624,-3.4312
3.2342,-0.0477,-3.2819
3.1582,-0.0340,-3.1922
3.0997,-0.0248,-3.1245
2.9521,0.0199,-2.9321
2.7965,0.0424,-2.7541
2.7188,0.0377,-2.6811
2.6581,0.0110,-2.6472
2.6400,-0.0262,-2.6662
2.6112,-0.0550,-2.6662
2.5224,-0.0725,-2.5949
2.5231,-0.0701,-2.5931
2.6579,-0.0545,-2.7124
2.8782,-0.0450,-2.9232
3.0288,-0.0112,-3.0401
2.9828,0.0406,-2.9422
2.8930,0.0437,-2.8493
2.8314,0.0299,-2.8014
2.7854,-0.0028,-2.7882
2.7902,-0.0364,-2.8266
2.7410,-0.0642,-2.8052
2.6823,-0.0729,-2.7552
2.7449,-0.0582,-2.8030
2.9134,-0.0447,-2.9581
3.1305,-0.0310,-3.1615
3.2237,0.0148,-3.2089
3.1662,0.0521,-3.1141
3.1133,0.0455,-3.0678
3.0676,0.0189,-3.0487
3.0365,-0.0106,-3.0472
3.0055,-0.0416,-3.0470
2.9116,-0.0678,-2.9794
2.8551,-0.0676,-2.9227
2.9314,-0.0524,-2.9838
3.1162,-0.0451,-3.1613
3.2789,-0.0270,-3.3059
3.2907,0.0321,-3.2585
3.2034,0.0565,-3.1470
3.1296,0.0454,-3.0842
3.0627,0.0159,-3.0467
3.0411,-0.0188,-3.0599
2.9995,-0.0402,-3.0397
2.8957,-0.0556,-2.9513
2.8913,-0.0574,-2.9487
3.0154,-0.0523,-3.0676
3.2012,-0.0369,-3.2382
3.3230,-0.0079,-3.3310
3.2716,0.0352,-3.2364
3.1855,0.0451,-3.1404
3.1300,0.0371,-3.0929
3.0619,0.0038,-3.0581
3.0358,-0.0365,-3.0723
2.9717,-0.0632,-3.0349
2.9005,-0.0707,-2.9712
2.9429,-0.0560,-2.9990
3.0893,-0.0425,-3.1318
3.2834,-0.0307,-3.3141
3.3598,0.0162,-3.3436
3.2778,0.0541,-3.2237
3.1924,0.0496,-3.1428
3.1154,0.0255,-3.0899
3.0780,-0.0081,-3.0860
3.0496,-0.0409,-3.0905
2.9490,-0.0679,-3.0169
2.8942,-0.0672,-2.9614
2.9813,-0.0515,-3.0329
3.1624,-0.0439,-3.2063
3.3344,-0.0242,-3.3586
3.3307,0.0262,-3.3046
3.2457,0.0472,-3.1985
3.1866,0.0401,-3.1466
3.1203,0.0056,-3.1148
3.0971,-0.0290,-3.1261
3.0455,-0.0533,-3.0989
2.9495,-0.0660,-3.0155
2.9440,-0.0603,-3.0043
3.0579,-0.0524,-3.1103
3.2531,-0.0455,-3.2987
3.3834,-0.0168,-3.4003
3.3409,0.0307,-3.3101
3.2533,0.0459,-3.2075
3.1799,0.0290,-3.1509
3.1309,-0.0041,-3.1350
3.0961,-0.0374,-3.1335
3.0147,-0.0626,-3.0773
2.9341,-0.0656,-2.9997
2.9769,-0.0469,-3.0238
3.1259,-0.0392,-3.1651
3.3259,-0.0381,-3.3640
3.3853,0.0075,-3.3778
3.2962,0.0496,-3.2466
3.2227,0.0499,-3.1727
3.1574,0.0238,-3.1336
3.1212,-0.0143,-3.1356
3.0838,-0.0364,-3.1202
2.9880,-0.0556,-3.0436
2.9406,-0.0619,-3.0026
3.0397,-0.0517,-3.0914
3.2241,-0.0414,-3.2656
3.3909,-0.0225,-3.4134
3.3809,0.0294,-3.3515
3.2899,0.0514,-3.2385
3.2235,0.0414,-3.1821
3.1671,0.0094,-3.1577
3.1331,-0.0264,-3.1596
3.0864,-0.0508,-3.1372
2.9976,-0.0626,-3.0602
2.9998,-0.0595,-3.0593
3.1159,-0.0477,-3.1636
3.3088,-0.0443,-3.3531
3.4333,-0.0121,-3.4454
3.3817,0.0425,-3.3392
3.2979,0.0459,-3.2521
3.2413,0.0321,-3.2092
3.1807,0.0034,-3.1774
3.1546,-0.0392,-3.1938
3.0947,-0.0677,-3.1625
3.0188,-0.0665,-3.0853
3.0556,-0.0531,-3.1086
3.2109,-0.0423,-3.2532
3.4107,-0.0351,-3.4459
3.4662,0.0066,-3.4595
3.3834,0.0436,-3.3399
3.3079,0.0468,-3.2611
3.2375,0.0229,-3.2146
3.1859,-0.0182,-3.2041
3.1561,-0.0512,-3.2073
3.0672,-0.0728,-3.1399
3.0241,-0.0718,-3.0959
3.1072,-0.0593,-3.1666
3.2875,-0.0436,-3.3311
3.4689,-0.0155,-3.4845
3.4595,0.0392,-3.4202
3.3727,0.0545,-3.3181
3.3064,0.0424,-3.2640
3.2410,0.0103,-3.2307
3.1949,-0.0221,-3.2169
3.1417,-0.0517,-3.1934
3.0521,-0.0662,-3.1184
3.0543,-0.0597,-3.1140
3.1831,-0.0517,-3.2348
3.3731,-0.0369,-3.4099
3.4948,-0.0047,-3.4995
3.4363,0.0387,-3.3975
3.3482,0.0475,-3.3007
3.2787,0.0299,-3.2487
3.2180,0.0002,-3.2178
3.1933,-0.0250,-3.2183
3.1297,-0.0541,-3.1838
3.0533,-0.0674,-3.1207
3.0951,-0.0618,-3.1570
3.2406,-0.0523,-3.2928
3.4307,-0.0391,-3.4698
3.4869,0.0134,-3.4735
3.4006,0.0498,-3.3508
3.3281,0.0451,-3.2830
3.2507,0.0246,-3.2261
3.1875,-0.0143,-3.2018
3.1532,-0.0466,-3.1998
3.0619,-0.0679,-3.1299
3.0195,-0.0586,-3.0781
3.0929,-0.0468,-3.1398
3.2681,-0.0445,-3.3126
3.4215,-0.0303,-3.4519
3.4007,0.0226,-3.3781
3.3093,0.0428,-3.2666
3.2404,0.0334,-3.2070
3.1726,0.0077,-3.1649
3.1173,-0.0246,-3.1419
3.0576,-0.0552,-3.1128
2.9572,-0.0746,-3.0318
2.9488,-0.0665,-3.0154
3.0654,-0.0527,-3.1181
3.2557,-0.0348,-3.2905
3.3758,-0.0065,-3.3824
3.3020,0.0329,-3.2692
3.1897,0.0391,-3.1506
3.1190,0.0182,-3.1008
3.0741,-0.0092,-3.0833
3.0469,-0.0342,-3.0811
2.9696,-0.0640,-3.0335
2.8787,-0.0737,-2.9524
2.9172,-0.0636,-2.9807
3.0645,-0.0494,-3.1139
3.2563,-0.0386,-3.2948
3.3010,0.0059,-3.2952
3.2068,0.0400,-3.1668
3.1259,0.0400,-3.0859
3.0601,0.0234,-3.0367
3.0133,-0.0191,-3.0324
2.9813,-0.0472,-3.0285
2.8882,-0.0698,-2.9581
2.8412,-0.0624,-2.9036
2.9228,-0.0479,-2.9707
3.1035,-0.0431,-3.1466
3.2729,-0.0231,-3.2960
3.2651,0.0311,-3.2339
3.1603,0.0517,-3.1086
3.0814,0.0400,-3.0414
3.0120,0.0066,-3.0054
2.9744,-0.0278,-3.0022
2.9382,-0.0509,-2.9891
2.8596,-0.0659,-2.9254
2.8611,-0.0486,-2.9097
2.9690,-0.0404,-3.0094
3.1548,-0.0421,-3.1969
3.2724,-0.0099,-3.2822
3.1999,0.0372,-3.1627
3.1090,0.0389,-3.0700
3.0519,0.0244,-3.0275
2.9981,-0.0112,-3.0093
2.9763,-0.0426,-3.0189
2.9061,-0.0642,-2.9703
2.8207,-0.0685,-2.8892
2.8600,-0.0537,-2.9136
3.0176,-0.0417,-3.0593
3.2038,-0.0362,-3.2400
3.2625,0.0073,-3.2552
3.1769,0.0461,-3.1308
3.1002,0.0405,-3.0597
3.0387,0.0182,-3.0204
2.9916,-0.0199,-3.0115
2.9638,-0.0510,-3.0148
2.8694,-0.0669,-2.9362
2.8278,-0.0662,-2.8940
2.9114,-0.0506,-2.9619
3.0844,-0.0406,-3.1251
3.2452,-0.0159,-3.2611
3.2238,0.0321,-3.1917
3.1371,0.0465,-3.0906
3.0683,0.0386,-3.0297
3.0002,0.0111,-2.9891
2.9605,-0.0236,-2.9841
2.9098,-0.0471,-2.9569
2.8242,-0.0683,-2.8925
2.8276,-0.0613,-2.8889
2.9430,-0.0500,-2.9930
3.1456,-0.0372,-3.1828
3.2719,-0.0031,-3.2751
3.2131,0.0441,-3.1690
3.1230,0.0507,-3.0723
3.0571,0.0302,-3.0269
3.0138,-0.0009,-3.0147
2.9894,-0.0310,-3.0203
2.9030,-0.0554,-2.9583
2.8282,-0.0614,-2.8896
2.8725,-0.0505,-2.9229
3.0334,-0.0394,-3.0729
3.2245,-0.0314,-3.2559
3.2757,0.0096,-3.2661
3.1920,0.0478,-3.1442
3.1197,0.0453,-3.0744
3.0548,0.0213,-3.0335
3.0110,-0.0130,-3.0240
2.9737,-0.0435,-3.0172
2.8766,-0.0698,-2.9464
2.8142,-0.0658,-2.8800
2.8945,-0.0517,-2.9462
3.0749,-0.0495,-3.1244
3.2371,-0.0192,-3.2563
3.2288,0.0331,-3.1957
3.1383,0.0470,-3.0913
3.0812,0.0387,-3.0426
3.0179,0.0069,-3.0110
2.9842,-0.0302,-3.0144
2.9376,-0.0511,-2.9887
2.8371,-0.0652,-2.9023
2.8314,-0.0574,-2.8889
2.9581,-0.0472,-3.0054
3.1490,-0.0317,-3.1807
3.2670,-0.0046,-3.2716
3.2064,0.0410,-3.1654
3.1195,0.0472,-3.0722
3.0438,0.0313,-3.0125
2.9818,-0.0079,-2.9897
2.9521,-0.0357,-2.9878
2.8773,-0.0570,-2.9343
2.8014,-0.0649,-2.8663
2.8509,-0.0468,-2.8977
3.0055,-0.0378,-3.0433
3.1845,-0.0307,-3.2152
3.2313,0.0075,-3.2238
3.1426,0.0371,-3.1055
3.0710,0.0419,-3.0292
2.9907,0.0221,-2.9687
2.9424,-0.0186,-2.9610
2.9199,-0.0483,-2.9682
2.8347,-0.0640,-2.8987
2.7934,-0.0607,-2.8541
2.8814,-0.0500,-2.9314
3.0565,-0.0441,-3.1006
3.2272,-0.0211,-3.2482
3.2219,0.0293,-3.1927
3.1090,0.0461,-3.0629
3.0295,0.0365,-2.9930
2.9717,0.0123,-2.9594
2.9457,-0.0272,-2.9729
2.8927,-0.0578,-2.9505
2.8079,-0.0721,-2.8800
2.8048,-0.0642,-2.8690
2.9154,-0.0506,-2.9659
3.1079,-0.0383,-3.1461
3.2288,-0.0063,-3.2351
3.1717,0.0380,-3.1337
3.0847,0.0428,-3.0419
3.0205,0.0307,-2.9898
2.9633,-0.0027,-2.9660
2.9293,-0.0285,-2.9578
2.8542,-0.0585,-2.9126
2.7802,-0.0754,-2.8556
2.8333,-0.0664,-2.8997
2.9896,-0.0467,-3.0363
3.1878,-0.0307,-3.2185
3.2398,0.0141,-3.2258
3.1529,0.0473,-3.1056
3.0800,0.0405,-3.0396
2.9919,0.0144,-2.9775
2.9419,-0.0197,-2.9616
2.9174,-0.0467,-2.9641
2.8275,-0.0642,-2.8917
2.7844,-0.0550,-2.8394
2.8783,-0.0356,-2.9138
3.0559,-0.0293,-3.0852
3.2164,-0.0188,-3.2352
3.2031,0.0269,-3.1762
3.1089,0.0513,-3.0576
3.0382,0.0424,-2.9958
2.9676,0.0089,-2.9587
2.9262,-0.0270,-2.9532
2.8693,-0.0486,-2.9178
2.7812,-0.0685,-2.8497
2.7917,-0.0657,-2.8574
2.9203,-0.0453,-2.9656
3.1107,-0.0291,-3.1399
3.2089,-0.0033,-3.2122
3.1523,0.0351,-3.1172
3.0803,0.0389,-3.0414
3.0085,0.0201,-2.9884
2.9365,-0.0143,-2.9508
2.9254,-0.0400,-2.9654
2.8590,-0.0527,-2.9117
2.7686,-0.0669,-2.8355
2.8049,-0.0628,-2.8676
2.9616,-0.0509,-3.0125
3.1618,-0.0392,-3.2010
3.2142,0.0080,-3.2061
3.1187,0.0414,-3.0773
3.0409,0.0404,-3.0006
2.9842,0.0231,-2.9611
2.9489,-0.0211,-2.9700
2.9090,-0.0467,-2.9557
2.8162,-0.0564,-2.8727
2.7685,-0.0622,-2.8307
2.8450,-0.0611,-2.9061
3.0186,-0.0507,-3.0693
3.1861,-0.0223,-3.2084
3.1813,0.0290,-3.1523
3.1005,0.0495,-3.0510
3.0360,0.0387,-2.9973
2.9754,0.0079,-2.9675
2.9403,-0.0285,-2.9688
2.8816,-0.0581,-2.9397
2.7895,-0.0702,-2.8597
2.7881,-0.0585,-2.8466
2.9030,-0.0454,-2.9484
3.0983,-0.0367,-3.1351
3.2132,-0.0067,-3.2199
3.1437,0.0406,-3.1031
3.0749,0.0445,-3.0304
2.9997,0.0284,-2.9713
2.9355,-0.0096,-2.9451
2.9160,-0.0381,-2.9541
2.8467,-0.0523,-2.8990
2.7790,-0.0556,-2.8347
2.8382,-0.0446,-2.8828
2.9992,-0.0449,-3.0440
3.2006,-0.0334,-3.2340
3.2527,0.0089,-3.2438
3.1606,0.0441,-3.1165
3.0945,0.0410,-3.0535
3.0396,0.0196,-3.0200
3.0037,-0.0157,-3.0193
2.9656,-0.0472,-3.0128
2.8686,-0.0648,-2.9334
2.8244,-0.0584,-2.8828
2.9082,-0.0479,-2.9561
3.0935,-0.0429,-3.1364
3.2533,-0.0289,-3.2822
3.2410,0.0186,-3.2225
3.1606,0.0382,-3.1224
3.1030,0.0358,-3.0672
3.0462,0.0035,-3.0427
3.0319,-0.0372,-3.0691
2.9859,-0.0601,-3.0460
2.9013,-0.0724,-2.9737
2.8909,-0.0631,-2.9540
2.9934,-0.0499,-3.0434
3.1864,-0.0416,-3.2280
3.2924,-0.0114,-3.3038
3.2327,0.0361,-3.1966
3.1576,0.0472,-3.1104
3.0817,0.0258,-3.0559
3.0167,-0.0092,-3.0259
2.9804,-0.0416,-3.0219
2.9021,-0.0654,-2.9674
2.8201,-0.0694,-2.8895
2.8600,-0.0604,-2.9204
3.0145,-0.0483,-3.0628
3.2107,-0.0369,-3.2476
3.2616,0.0085,-3.2531
3.1756,0.0404,-3.1352
3.0934,0.0335,-3.0599
3.0180,0.0065,-3.0115
2.9747,-0.0279,-3.0026
2.9424,-0.0499,-2.9924
2.8443,-0.0692,-2.9135
2.7924,-0.0692,-2.8616
2.8894,-0.0596,-2.9490
3.0735,-0.0492,-3.1226
3.2237,-0.0313,-3.2550
3.2005,0.0220,-3.1785
3.1155,0.0462,-3.0693
3.0382,0.0334,-3.0048
2.9537,0.0062,-2.9475
2.9137,-0.0241,-2.9378
2.8546,-0.0609,-2.9155
2.7592,-0.0759,-2.8350
2.7581,-0.0642,-2.8223
2.8723,-0.0524,-2.9247
3.0686,-0.0447,-3.1132
3.1905,-0.0143,-3.2049
3.1235,0.0362,-3.0873
3.0338,0.0427,-2.9912
2.9738,0.0175,-2.9563
2.9214,-0.0145,-2.9359
2.8900,-0.0342,-2.9242
2.8099,-0.0633,-2.8732
2.7241,-0.0692,-2.7933
2.7748,-0.0587,-2.8335
2.9376,-0.0554,-2.9930
3.1320,-0.0406,-3.1726
3.1713,0.0035,-3.1678
3.0710,0.0334,-3.0377
2.9966,0.0328,-2.9638
2.9356,0.0190,-2.9165
2.8826,-0.0179,-2.9005
2.8434,-0.0425,-2.8860
2.7493,-0.0616,-2.8109
2.7159,-0.0657,-2.7816
2.8110,-0.0573,-2.8683
2.9854,-0.0401,-3.0254
3.1485,-0.0181,-3.1666
3.1350,0.0359,-3.0991
3.0354,0.0531,-2.9822
2.9616,0.0352,-2.9264
2.9034,0.0043,-2.8992
2.8773,-0.0271,-2.9044
2.8196,-0.0546,-2.8742
2.7221,-0.0673,-2.7894
2.7314,-0.0607,-2.7920
2.8504,-0.0486,-2.8990
3.0420,-0.0358,-3.0778
3.1628,-0.0014,-3.1642
3.1009,0.0438,-3.0570
3.0183,0.0475,-2.9708
2.9487,0.0332,-2.9155
2.8818,-0.0045,-2.8863
2.8423,-0.0264,-2.8687
2.7469,-0.0500,-2.7969
2.6472,-0.0730,-2.7201
2.6789,-0.0610,-2.7399
2.8324,-0.0469,-2.8793
3.0262,-0.0349,-3.0612
3.0862,0.0163,-3.0700
3.0096,0.0498,-2.9599
2.9431,0.0394,-2.9037
2.9050,0.0125,-2.8925
2.8876,-0.0182,-2.9058
2.8779,-0.0445,-2.9223
2.8220,-0.0645,-2.8865
2.8482,-0.0611,-2.9093
3.0172,-0.0486,-3.0659
3.2969,-0.0414,-3.3383
3.6046,-0.0231,-3.6278
3.7868,0.0262,-3.7605
3.8676,0.0490,-3.8186
3.8743,0.0430,-3.8313
3.8333,0.0105,-3.8228
3.8414,-0.0309,-3.8722
3.8399,-0.0505,-3.8904
3.7739,-0.0664,-3.8403
3.7572,-0.0650,-3.8222
3.7620,-0.0538,-3.8158
3.7581,-0.0462,-3.8043
3.6523,-0.0109,-3.6632
3.3482,0.0403,-3.3079
3.0018,0.0487,-2.9531
2.7343,0.0324,-2.7020
2.5695,-0.0055,-2.5750
2.4960,-0.0346,-2.5307
2.4032,-0.0564,-2.4596
2.3183,-0.0641,-2.3824
2.3804,-0.0578,-2.4381
2.5617,-0.0448,-2.6065
2.7679,-0.0313,-2.7992
2.8273,0.0141,-2.8132
2.7569,0.0507,-2.7062
2.7054,0.0422,-2.6632
2.6566,0.0131,-2.6435
2.6240,-0.0231,-2.6472
2.5949,-0.0450,-2.6399
2.5300,-0.0649,-2.5949
2.5176,-0.0646,-2.5822
2.6297,-0.0537,-2.6834
2.8385,-0.0421,-2.8806
3.0296,-0.0254,-3.0550
3.0275,0.0280,-2.9994
2.9404,0.0479,-2.8925
2.8997,0.0389,-2.8608
2.8797,0.0007,-2.8789
2.8803,-0.0367,-2.9170
2.8524,-0.0548,-2.9073
2.7669,-0.0571,-2.8240
2.7683,-0.0472,-2.8156
2.8951,-0.0504,-2.9455
3.0896,-0.0414,-3.1309
3.2104,-0.0065,-3.2169
3.1489,0.0405,-3.1085
3.0649,0.0472,-3.0177
2.9968,0.0334,-2.9634
2.9452,-0.0040,-2.9492
2.9249,-0.0378,-2.9627
2.8414,-0.0576,-2.8990
2.7747,-0.0638,-2.8385
2.8314,-0.0557,-2.8871
2.9925,-0.0459,-3.0383
3.1827,-0.0321,-3.2148
3.2252,0.0184,-3.2068
3.1354,0.0499,-3.0855
3.0722,0.0385,-3.0337
3.0123,0.0091,-3.0033
2.9697,-0.0286,-2.9983
2.9240,-0.0501,-2.9742
2.8210,-0.0652,-2.8862
2.7944,-0.0632,-2.8576
2.8891,-0.0535,-2.9426
3.0731,-0.0408,-3.1140
