leadI_mV,leadII_mV,leadIII_mV
305.5685,305.7233,0.1549
305.2946,305.3141,0.0195
305.1880,305.1836,-0.0045
305.1869,305.1828,-0.0041
305.2276,305.2958,0.0683
305.2862,305.6288,0.3426
305.1999,305.3781,0.1782
305.1822,305.1855,0.0032
305.1849,305.1803,-0.0046
305.1977,305.2256,0.0280
305.3490,305.6539,0.3049
305.3940,305.6747,0.2807
305.2143,305.2348,0.0205
305.1876,305.1825,-0.0051
305.1920,305.1905,-0.0015
305.2500,305.3682,0.1182
305.2449,305.5270,0.2821
305.1836,305.2503,0.0667
305.1849,305.1795,-0.0054
305.1834,305.1806,-0.0028
305.2444,305.2994,0.0551
305.5105,305.7158,0.2052
305.3789,305.4550,0.0761
305.1968,305.1936,-0.0032
305.1859,305.1833,-0.0026
305.2005,305.2191,0.0186
305.2539,305.5041,0.2502
305.1982,305.4720,0.2738
305.1801,305.2061,0.0260
305.1850,305.1804,-0.0046
305.1885,305.1994,0.0110
305.3373,305.7047,0.3675
305.5489,306.2166,0.6677
305.2860,305.4103,0.1243
305.1874,305.1842,-0.0032
305.1858,305.1840,-0.0018
305.2349,305.2879,0.0529
305.2975,305.5849,0.2874
305.2007,305.3550,0.1543
305.1833,305.1859,0.0025
305.1838,305.1818,-0.0020
305.2052,305.2221,0.0169
305.4542,305.5951,0.1410
305.4974,305.5945,0.0971
305.2234,305.2240,0.0006
305.1858,305.1836,-0.0022
305.1915,305.1908,-0.0007
305.2573,305.3656,0.1083
305.2556,305.5149,0.2592
305.1848,305.2473,0.0624
305.1852,305.1806,-0.0046
305.1840,305.1817,-0.0023
305.2480,305.2996,0.0516
305.5113,305.6811,0.1698
305.3689,305.4254,0.0565
305.1942,305.1904,-0.0038
305.1878,305.1819,-0.0059
305.2023,305.2212,0.0189
305.2531,305.5125,0.2594
305.1893,305.4641,0.2747
305.1793,305.2028,0.0235
305.1848,305.1800,-0.0048
305.1880,305.1893,0.0013
305.3443,305.4348,0.0905
305.5560,305.6906,0.1346
305.2830,305.3027,0.0197
305.1855,305.1844,-0.0010
305.1877,305.1845,-0.0031
305.2066,305.2822,0.0756
305.1943,305.5365,0.3422
305.1619,305.3248,0.1629
305.1810,305.1829,0.0019
305.1846,305.1814,-0.0032
305.2066,305.2226,0.0160
305.4446,305.5728,0.1282
305.4702,305.5618,0.0916
305.2180,305.2209,0.0029
305.1846,305.1820,-0.0026
305.1900,305.1895,-0.0005
305.2531,305.3825,0.1295
305.2385,305.5309,0.2924
305.1786,305.2477,0.0691
305.1820,305.1804,-0.0017
305.1847,305.1818,-0.0029
305.2477,305.4107,0.1629
305.5020,306.1376,0.6356
305.3642,305.6262,0.2620
305.1934,305.1967,0.0032
305.1860,305.1843,-0.0017
305.2020,305.2238,0.0218
305.2455,305.5155,0.2700
305.1875,305.4573,0.2698
305.1793,305.2031,0.0238
305.1833,305.1811,-0.0023
305.1777,305.1944,0.0168
305.0366,305.5511,0.5146
304.9729,305.8723,0.8994
305.1664,305.3270,0.1606
305.1878,305.1833,-0.0045
305.1885,305.1840,-0.0045
305.2194,305.2801,0.0607
305.2351,305.5278,0.2927
305.1779,305.3217,0.1438
305.1833,305.1845,0.0013
305.1853,305.1797,-0.0056
305.2107,305.2361,0.0253
305.4766,305.6605,0.1839
305.4876,305.6045,0.1169
305.2168,305.2192,0.0024
305.1869,305.1839,-0.0030
305.1928,305.1941,0.0013
305.2552,305.4130,0.1578
305.2331,305.5582,0.3251
305.1786,305.2468,0.0681
305.1850,305.1814,-0.0037
305.1842,305.1838,-0.0005
305.2388,305.3060,0.0671
305.4558,305.6684,0.2126
305.3342,305.4038,0.0696
305.1912,305.1908,-0.0004
305.1859,305.1836,-0.0023
305.1969,305.2211,0.0242
305.2076,305.4833,0.2758
305.1617,305.4243,0.2625
305.1783,305.1983,0.0200
305.1841,305.1803,-0.0038
305.1881,305.1920,0.0039
305.3130,305.4583,0.1453
305.4745,305.6861,0.2116
305.2610,305.2866,0.0256
305.1872,305.1829,-0.0043
305.1865,305.1837,-0.0028
305.2193,305.2843,0.0649
305.2344,305.5330,0.2986
305.1780,305.3203,0.1423
305.1825,305.1834,0.0009
305.1841,305.1810,-0.0031
305.2093,305.2341,0.0249
305.4489,305.6338,0.1849
305.4603,305.5844,0.1241
305.2153,305.2175,0.0022
305.1877,305.1827,-0.0050
305.1924,305.1961,0.0038
305.2470,305.4522,0.2053
305.2243,305.5972,0.3728
305.1783,305.2488,0.0705
305.1838,305.1802,-0.0037
305.1839,305.1816,-0.0023
305.2280,305.3473,0.1193
305.4070,305.8345,0.4275
305.3084,305.4734,0.1649
305.1902,305.1920,0.0018
305.1862,305.1848,-0.0014
305.1970,305.2283,0.0314
305.2072,305.5087,0.3015
305.1654,305.4300,0.2646
305.1797,305.1985,0.0188
305.1835,305.1819,-0.0016
305.1889,305.1922,0.0033
305.3460,305.4491,0.1031
305.5210,305.6644,0.1435
305.2653,305.2800,0.0147
305.1865,305.1832,-0.0033
305.1872,305.1846,-0.0026
305.2283,305.2907,0.0625
305.2538,305.5334,0.2796
305.1829,305.3105,0.1276
305.1833,305.1850,0.0017
305.1850,305.1839,-0.0011
305.2126,305.2539,0.0412
305.4697,305.8064,0.3367
305.4744,305.7286,0.2542
305.2152,305.2269,0.0117
305.1861,305.1823,-0.0038
305.1917,305.1945,0.0029
305.2430,305.3924,0.1494
305.2118,305.5043,0.2925
305.1761,305.2343,0.0581
305.1844,305.1797,-0.0047
305.1837,305.1803,-0.0034
305.1339,305.3174,0.1835
305.0390,305.6918,0.6527
305.1548,305.4031,0.2483
305.1882,305.1887,0.0004
305.1862,305.1819,-0.0043
305.2047,305.2299,0.0252
305.2485,305.5143,0.2658
305.1859,305.4301,0.2442
305.1804,305.1976,0.0173
305.1841,305.1809,-0.0032
305.1907,305.1942,0.0035
305.3652,305.4732,0.1080
305.5466,305.6803,0.1337
305.2688,305.2794,0.0106
305.1868,305.1835,-0.0033
305.1867,305.1857,-0.0010
305.2140,305.3098,0.0958
305.2138,305.5650,0.3511
305.1725,305.3128,0.1404
305.1829,305.1817,-0.0012
305.1837,305.1813,-0.0025
305.2166,305.2412,0.0246
305.4845,305.6379,0.1534
305.4671,305.5546,0.0876
305.2121,305.2111,-0.0010
305.1877,305.1830,-0.0048
305.1914,305.1953,0.0038
305.2179,305.3969,0.1790
305.1824,305.5005,0.3181
305.1731,305.2317,0.0586
305.1839,305.1818,-0.0021
305.1850,305.1848,-0.0002
305.2609,305.4611,0.2002
305.5064,306.1698,0.6634
305.3383,305.5729,0.2346
305.1919,305.1922,0.0003
305.1867,305.1848,-0.0019
305.2034,305.2348,0.0313
305.2459,305.5271,0.2812
305.1871,305.4296,0.2424
305.1787,305.1961,0.0174
305.1839,305.1809,-0.0030
305.1913,305.1959,0.0046
305.3389,305.4890,0.1501
305.4884,305.6997,0.2112
305.2533,305.2810,0.0276
305.1868,305.1839,-0.0029
305.1882,305.1859,-0.0023
305.2476,305.2981,0.0505
305.2941,305.5381,0.2440
305.1957,305.3071,0.1114
305.1833,305.1830,-0.0002
305.1842,305.1795,-0.0047
305.2053,305.2607,0.0555
305.3770,305.7822,0.4052
305.3755,305.6483,0.2728
305.2043,305.2170,0.0127
305.1851,305.1833,-0.0018
305.1926,305.1948,0.0021
305.2445,305.4007,0.1562
305.2093,305.4970,0.2878
305.1774,305.2293,0.0519
305.1856,305.1807,-0.0049
305.1848,305.1829,-0.0019
305.2448,305.3508,0.1060
305.4402,305.7655,0.3252
305.3070,305.4145,0.1075
305.1898,305.1897,-0.0002
305.1860,305.1836,-0.0025
305.2071,305.2418,0.0347
305.2545,305.5507,0.2962
305.1935,305.4282,0.2347
305.1813,305.1948,0.0135
305.1841,305.1807,-0.0034
305.1911,305.1960,0.0049
305.3593,305.5025,0.1432
305.5123,305.6924,0.1800
305.2549,305.2725,0.0176
305.1866,305.1816,-0.0050
305.1867,305.1841,-0.0026
305.2288,305.3143,0.0855
305.2470,305.5597,0.3127
305.1807,305.3043,0.1236
305.1809,305.1838,0.0028
305.1819,305.1818,-0.0001
305.2143,305.2470,0.0327
305.4717,305.6685,0.1968
305.4455,305.5595,0.1140
305.2095,305.2104,0.0009
305.1853,305.1833,-0.0020
305.1918,305.1960,0.0042
305.2465,305.4027,0.1562
305.2130,305.4912,0.2782
305.1770,305.2258,0.0488
305.1829,305.1797,-0.0033
305.1840,305.1815,-0.0026
305.2740,305.3633,0.0893
305.5279,305.7916,0.2636
305.3367,305.4157,0.0790
305.1921,305.1885,-0.0036
305.1877,305.1820,-0.0057
305.2003,305.2334,0.0331
305.2206,305.5065,0.2859
305.1710,305.3987,0.2276
305.1797,305.1945,0.0149
305.1841,305.1818,-0.0023
305.1949,305.1992,0.0044
305.3987,305.5132,0.1144
305.5621,305.6938,0.1317
305.2602,305.2713,0.0111
305.1858,305.1835,-0.0023
305.1875,305.1863,-0.0012
305.2260,305.3139,0.0880
305.2358,305.5450,0.3092
305.1786,305.2964,0.1178
305.1803,305.1817,0.0014
305.1810,305.1796,-0.0014
305.2176,305.2450,0.0275
305.4849,305.6501,0.1651
305.4507,305.5372,0.0865
305.2091,305.2061,-0.0030
305.1877,305.1825,-0.0052
305.1917,305.1999,0.0082
305.2162,305.4243,0.2082
305.1803,305.5016,0.3213
305.1756,305.2254,0.0497
305.1836,305.1803,-0.0033
305.1845,305.1833,-0.0013
305.2777,305.3323,0.0545
305.5430,305.6756,0.1326
305.3442,305.3713,0.0270
305.1915,305.1876,-0.0039
305.1870,305.1833,-0.0036
305.2084,305.2405,0.0321
305.2460,305.5290,0.2831
305.1838,305.4073,0.2236
305.1808,305.1931,0.0123
305.1845,305.1797,-0.0048
305.1901,305.1996,0.0095
305.3420,305.5166,0.1746
305.4694,305.6866,0.2172
305.2451,305.2672,0.0222
305.1870,305.1822,-0.0047
305.1875,305.1863,-0.0012
305.2183,305.3343,0.1161
305.2079,305.5747,0.3668
305.1691,305.2971,0.1280
305.1818,305.1824,0.0006
305.1821,305.1803,-0.0019
305.2192,305.2565,0.0373
305.4810,305.6677,0.1867
305.4308,305.5220,0.0912
305.2062,305.2020,-0.0042
305.1886,305.1813,-0.0073
305.1999,305.2065,0.0066
305.2960,305.5186,0.2227
305.2584,305.5945,0.3361
305.1812,305.2310,0.0499
305.1820,305.1811,-0.0009
305.1837,305.1838,0.0001
305.2844,305.3295,0.0451
305.5390,305.6354,0.0964
305.3300,305.3460,0.0160
305.1908,305.1855,-0.0053
305.1874,305.1825,-0.0049
305.2096,305.2443,0.0346
305.2476,305.5237,0.2762
305.1843,305.3909,0.2066
305.1786,305.1896,0.0110
305.1837,305.1798,-0.0038
305.1940,305.2026,0.0085
305.3775,305.5442,0.1667
305.4932,305.6956,0.2025
305.2390,305.2633,0.0243
305.1865,305.1830,-0.0035
305.1866,305.1862,-0.0004
305.2020,305.3347,0.1328
305.1711,305.5643,0.3932
305.1624,305.2892,0.1268
305.1835,305.1802,-0.0033
305.1842,305.1799,-0.0044
305.2177,305.2605,0.0428
305.4545,305.7082,0.2537
305.4095,305.5548,0.1453
305.2027,305.2059,0.0032
305.1858,305.1820,-0.0038
305.1982,305.2079,0.0098
305.2965,305.5049,0.2085
305.2571,305.5602,0.3031
305.1827,305.2251,0.0424
305.1832,305.1805,-0.0027
305.1847,305.1849,0.0003
305.3043,305.3784,0.0740
305.5887,305.7539,0.1652
305.3429,305.3762,0.0332
305.1903,305.1863,-0.0040
305.1860,305.1844,-0.0016
305.2413,305.2253,-0.0160
305.3932,305.4336,0.0403
305.2548,305.3473,0.0925
305.1835,305.1904,0.0069
305.1831,305.1794,-0.0037
305.1936,305.2051,0.0115
305.3923,305.5663,0.1740
305.5248,305.7038,0.1790
305.2473,305.2595,0.0122
305.1876,305.1834,-0.0042
305.1891,305.1870,-0.0022
305.2277,305.3232,0.0955
305.2261,305.5269,0.3008
305.1752,305.2785,0.1033
305.1826,305.1832,0.0006
305.1840,305.1827,-0.0013
305.2298,305.2630,0.0332
305.5094,305.6763,0.1669
305.4346,305.5138,0.0792
305.2035,305.2016,-0.0019
305.1859,305.1827,-0.0031
305.1968,305.2068,0.0100
305.2690,305.4886,0.2196
305.2234,305.5378,0.3144
305.1789,305.2224,0.0435
305.1849,305.1822,-0.0027
305.1862,305.1870,0.0008
305.2735,305.3908,0.1173
305.4867,305.7752,0.2885
305.3043,305.3790,0.0746
305.1898,305.1849,-0.0049
305.1872,305.1826,-0.0047
305.2157,305.2579,0.0422
305.2654,305.5707,0.3054
305.1949,305.4041,0.2091
305.1828,305.1905,0.0077
305.1862,305.1815,-0.0047
305.1916,305.2170,0.0255
305.3043,305.6970,0.3926
305.3864,305.8493,0.4629
305.2228,305.2744,0.0515
305.1860,305.1844,-0.0016
305.1881,305.1880,-0.0000
305.2347,305.3277,0.0930
305.2315,305.5272,0.2957
305.1738,305.2740,0.1001
305.1816,305.1812,-0.0004
305.1837,305.1824,-0.0013
305.2249,305.2602,0.0352
305.4719,305.6198,0.1479
305.4000,305.4556,0.0556
305.2006,305.1962,-0.0043
305.1863,305.1832,-0.0031
305.1966,305.2049,0.0083
305.2459,305.4445,0.1986
305.1987,305.4809,0.2822
305.1761,305.2161,0.0399
305.1838,305.1809,-0.0028
305.1870,305.1893,0.0022
305.2975,305.5789,0.2815
305.5303,306.2195,0.6892
305.3099,305.4889,0.1790
305.1898,305.1876,-0.0022
305.1872,305.1814,-0.0058
305.2042,305.1927,-0.0115
305.2061,305.3157,0.1096
305.1605,305.2907,0.1302
305.1811,305.1875,0.0064
305.1837,305.1806,-0.0031
305.1929,305.2070,0.0141
305.3634,305.5586,0.1952
305.4590,305.6639,0.2049
305.2320,305.2473,0.0153
305.1855,305.1819,-0.0036
305.1885,305.1877,-0.0008
305.2194,305.3487,0.1293
305.1954,305.5562,0.3607
305.1682,305.2770,0.1087
305.1842,305.1821,-0.0021
305.1838,305.1812,-0.0026
305.2268,305.2676,0.0407
305.4809,305.6661,0.1852
305.4033,305.4848,0.0815
305.2016,305.1991,-0.0025
305.1876,305.1827,-0.0049
305.1996,305.2062,0.0066
305.2762,305.4503,0.1740
305.2245,305.4750,0.2506
305.1773,305.2132,0.0359
305.1825,305.1815,-0.0009
305.1857,305.1894,0.0037
305.3033,305.4956,0.1923
305.5385,305.9802,0.4417
305.3071,305.4143,0.1072
305.1873,305.1850,-0.0023
305.1864,305.1837,-0.0027
305.2115,305.2564,0.0449
305.2408,305.5294,0.2886
305.1804,305.3656,0.1852
305.1826,305.1889,0.0063
305.1844,305.1819,-0.0025
305.1956,305.2168,0.0213
305.3693,305.6521,0.2828
305.4562,305.7469,0.2908
305.2287,305.2537,0.0250
305.1861,305.1825,-0.0037
305.1901,305.1861,-0.0040
305.2643,305.3336,0.0694
305.2838,305.5160,0.2322
305.1869,305.2655,0.0786
305.1832,305.1817,-0.0015
305.1846,305.1805,-0.0042
305.2339,305.2708,0.0370
305.5034,305.6711,0.1678
305.4081,305.4798,0.0717
305.1999,305.1994,-0.0005
305.1870,305.1855,-0.0014
305.1946,305.2060,0.0114
305.2276,305.4508,0.2232
305.1844,305.4703,0.2859
305.1783,305.2117,0.0335
305.1840,305.1814,-0.0026
305.1868,305.1899,0.0031
305.3146,305.5877,0.2731
305.5558,306.1820,0.6262
305.3083,305.4606,0.1523
305.1888,305.1868,-0.0020
305.1872,305.1848,-0.0024
305.2215,305.2598,0.0383
305.2714,305.5432,0.2718
305.1918,305.3707,0.1789
305.1812,305.1898,0.0086
305.1825,305.1823,-0.0002
305.1982,305.2122,0.0140
305.4172,305.5733,0.1561
305.5059,305.6417,0.1358
305.2349,305.2399,0.0051
305.1879,305.1836,-0.0043
305.1886,305.1889,0.0003
305.2245,305.3501,0.1255
305.2099,305.5398,0.3298
305.1733,305.2653,0.0919
305.1826,305.1794,-0.0031
305.1846,305.1808,-0.0038
305.2383,305.2796,0.0413
305.5110,305.6886,0.1776
305.4046,305.4773,0.0727
305.1992,305.1975,-0.0017
305.1879,305.1842,-0.0037
305.2048,305.2157,0.0109
305.3033,305.5244,0.2211
305.2467,305.5261,0.2793
305.1801,305.2138,0.0337
305.1835,305.1804,-0.0031
305.1861,305.1855,-0.0006
305.3033,305.4004,0.0971
305.5267,305.7056,0.1790
305.2986,305.3282,0.0296
305.1902,305.1848,-0.0054
305.1892,305.1827,-0.0065
305.2151,305.2640,0.0489
305.2381,305.5411,0.3030
305.1777,305.3569,0.1793
305.1819,305.1870,0.0050
305.1850,305.1817,-0.0033
305.2008,305.2154,0.0146
305.4228,305.5804,0.1576
305.4973,305.6246,0.1273
305.2284,305.2336,0.0052
305.1859,305.1831,-0.0028
305.1886,305.1905,0.0019
305.2215,305.3717,0.1502
305.2010,305.5588,0.3577
305.1721,305.2652,0.0931
305.1836,305.1812,-0.0024
305.1833,305.1815,-0.0019
305.2397,305.3895,0.1498
305.5144,306.2196,0.7053
305.3979,305.7481,0.3503
305.1978,305.2063,0.0085
305.1856,305.1829,-0.0027
305.1932,305.2081,0.0149
305.2129,305.4451,0.2322
305.1719,305.4484,0.2765
305.1774,305.2080,0.0306
305.1852,305.1811,-0.0041
305.1867,305.1893,0.0026
305.2639,305.4981,0.2342
305.4134,305.8967,0.4833
305.2629,305.3658,0.1028
305.1886,305.1833,-0.0052
305.1868,305.1833,-0.0035
305.2147,305.2621,0.0475
305.2455,305.5284,0.2829
305.1839,305.3488,0.1649
305.1814,305.1872,0.0058
305.1844,305.1811,-0.0034
305.2032,305.2125,0.0092
305.4386,305.5624,0.1238
305.5075,305.6044,0.0969
305.2279,305.2317,0.0038
305.1851,305.1842,-0.0009
305.1879,305.1912,0.0033
305.2173,305.3779,0.1606
305.1917,305.5574,0.3658
305.1715,305.2612,0.0898
305.1826,305.1809,-0.0017
305.1838,305.1808,-0.0029
305.2282,305.2763,0.0481
305.4423,305.6515,0.2092
305.3522,305.4414,0.0892
305.1949,305.1946,-0.0003
305.1863,305.1818,-0.0045
305.1917,305.2122,0.0205
305.2012,305.4778,0.2766
305.1571,305.4617,0.3046
305.1746,305.2073,0.0327
305.1829,305.1816,-0.0013
305.1849,305.1905,0.0056
305.2885,305.4550,0.1664
305.4670,305.7743,0.3073
305.2738,305.3304,0.0566
305.1878,305.1832,-0.0046
305.1876,305.1812,-0.0064
305.2209,305.2646,0.0438
305.2590,305.5186,0.2596
305.1884,305.3368,0.1484
305.1840,305.1865,0.0025
305.1849,305.1826,-0.0022
305.1921,305.2365,0.0444
305.3189,305.7581,0.4393
305.3720,305.7859,0.4138
305.2129,305.2466,0.0337
305.1862,305.1827,-0.0034
305.1896,305.1885,-0.0011
305.2173,305.3480,0.1306
305.1939,305.5015,0.3076
305.1726,305.2498,0.0772
305.1835,305.1822,-0.0013
305.1842,305.1817,-0.0025
305.2113,305.3304,0.1191
305.3580,305.8741,0.5161
305.3055,305.5410,0.2354
305.1932,305.1957,0.0025
305.1864,305.1815,-0.0049
305.1964,305.2125,0.0161
305.2325,305.4606,0.2281
305.1866,305.4365,0.2498
305.1784,305.2035,0.0251
305.1838,305.1808,-0.0031
305.1889,305.1900,0.0011
305.3438,305.4545,0.1107
305.5729,305.7479,0.1750
305.2950,305.3202,0.0252
305.1877,305.1844,-0.0033
305.1882,305.1848,-0.0034
305.1987,305.2832,0.0845
305.1707,305.5623,0.3916
305.1532,305.3449,0.1917
305.1823,305.1867,0.0045
305.1837,305.1815,-0.0021
305.1627,305.2225,0.0598
305.0023,305.6235,0.6212
305.0639,305.6434,0.5795
305.1871,305.2310,0.0440
305.1868,305.1824,-0.0044
305.1900,305.1915,0.0015
305.2384,305.3870,0.1485
305.2220,305.5487,0.3267
305.1773,305.2519,0.0746
305.1850,305.1793,-0.0057
305.1852,305.1798,-0.0054
305.2257,305.2963,0.0706
305.4163,305.7047,0.2885
305.3281,305.4474,0.1193
305.1921,305.1909,-0.0013
305.1853,305.1827,-0.0026
305.1987,305.2166,0.0179
305.2382,305.4701,0.2319
305.1856,305.4366,0.2510
305.1777,305.2000,0.0223
305.1823,305.1809,-0.0014
305.1856,305.1914,0.0058
305.3025,305.4350,0.1325
305.4739,305.6913,0.2173
305.2673,305.3022,0.0349
305.1877,305.1856,-0.0020
305.1875,305.1848,-0.0027
305.2150,305.2886,0.0736
305.2302,305.5728,0.3426
305.1762,305.3452,0.1690
305.1824,305.1861,0.0037
305.1828,305.1808,-0.0020
305.2028,305.2232,0.0204
305.4328,305.5946,0.1617
305.4727,305.5916,0.1189
305.2214,305.2243,0.0029
305.1873,305.1829,-0.0044
305.1897,305.1904,0.0008
305.2249,305.3603,0.1354
305.1947,305.4992,0.3045
305.1719,305.2440,0.0721
305.1842,305.1812,-0.0030
305.1838,305.1816,-0.0021
305.2477,305.2947,0.0470
305.5172,305.6628,0.1456
305.3749,305.4176,0.0427
305.1945,305.1920,-0.0025
305.1851,305.1826,-0.0024
305.1964,305.2105,0.0141
305.2178,305.4462,0.2284
305.1655,305.4149,0.2494
305.1757,305.1988,0.0231
305.1836,305.1804,-0.0031
305.1875,305.1946,0.0071
305.2792,305.5518,0.2726
305.4164,305.9064,0.4900
305.2520,305.3423,0.0902
305.1872,305.1846,-0.0026
305.1862,305.1846,-0.0016
305.2269,305.2902,0.0633
305.2663,305.5757,0.3094
305.1865,305.3457,0.1592
305.1821,305.1853,0.0032
305.1839,305.1815,-0.0024
305.2092,305.2726,0.0634
305.4683,306.0389,0.5706
305.4954,305.9740,0.4786
305.2212,305.2530,0.0318
305.1882,305.1846,-0.0036
305.1934,305.1919,-0.0016
305.2516,305.3803,0.1287
305.2297,305.5212,0.2915
305.1769,305.2451,0.0681
305.1838,305.1804,-0.0034
305.1841,305.1815,-0.0026
305.2587,305.3196,0.0609
305.5422,305.7304,0.1881
305.3774,305.4336,0.0562
305.1942,305.1916,-0.0026
305.1867,305.1826,-0.0041
305.1994,305.2177,0.0182
305.2311,305.4814,0.2503
305.1771,305.4355,0.2585
305.1789,305.1997,0.0208
305.1841,305.1797,-0.0044
305.1855,305.1832,-0.0023
305.1972,305.1957,-0.0015
305.3167,305.4212,0.1045
305.3033,305.5333,0.2301
305.1884,305.2359,0.0475
305.1844,305.1810,-0.0034
305.1850,305.1828,-0.0022
305.2588,305.3412,0.0824
305.5029,305.7482,0.2453
305.3410,305.4164,0.0754
305.1921,305.1913,-0.0009
305.1876,305.1847,-0.0029
305.1990,305.2309,0.0319
305.2142,305.4963,0.2821
305.1679,305.4048,0.2369
305.1805,305.1938,0.0133
305.1842,305.1800,-0.0042
305.1888,305.1962,0.0075
305.3398,305.5122,0.1725
305.4930,305.7292,0.2363
305.2548,305.2851,0.0303
305.1866,305.1825,-0.0042
305.1888,305.1836,-0.0052
305.2154,305.3263,0.1110
305.2046,305.6042,0.3996
305.1664,305.3222,0.1558
305.1816,305.1826,0.0010
305.1837,305.1787,-0.0050
305.2100,305.2476,0.0376
305.4251,305.7017,0.2766
305.4159,305.5987,0.1828
305.2078,305.2134,0.0056
305.1858,305.1830,-0.0027
305.1920,305.1960,0.0040
305.2273,305.3958,0.1685
305.1933,305.4932,0.2998
305.1765,305.2301,0.0536
305.1837,305.1823,-0.0014
305.1844,305.1828,-0.0016
305.2748,305.3202,0.0454
305.5546,305.6707,0.1162
305.3563,305.3857,0.0294
305.1900,305.1892,-0.0008
305.1859,305.1833,-0.0027
305.2085,305.2338,0.0253
305.2686,305.5281,0.2595
305.2014,305.4233,0.2219
305.1820,305.1925,0.0105
305.1837,305.1793,-0.0044
305.1896,305.1989,0.0093
305.3400,305.5367,0.1968
305.4862,305.7452,0.2589
305.2530,305.2832,0.0302
305.1883,305.1836,-0.0047
305.1888,305.1848,-0.0040
305.2222,305.3072,0.0849
305.2203,305.5410,0.3207
305.1696,305.2991,0.1295
305.1807,305.1826,0.0018
305.1856,305.1809,-0.0048
305.2201,305.3167,0.0966
305.4883,306.1654,0.6771
305.4565,305.9230,0.4665
305.2097,305.2333,0.0237
305.1871,305.1840,-0.0031
305.1959,305.1974,0.0015
305.2648,305.4258,0.1611
305.2284,305.5228,0.2944
305.1772,305.2316,0.0544
305.1840,305.1803,-0.0037
305.1848,305.1824,-0.0024
305.2721,305.3264,0.0543
305.5331,305.6711,0.1380
305.3423,305.3747,0.0324
305.1909,305.1870,-0.0040
305.1856,305.1819,-0.0037
305.2052,305.2372,0.0320
305.2503,305.5280,0.2777
305.1892,305.4127,0.2235
305.1801,305.1933,0.0132
305.1830,305.1801,-0.0029
305.1874,305.1975,0.0101
305.3132,305.5128,0.1996
305.4319,305.6971,0.2652
305.2383,305.2707,0.0324
305.1839,305.1829,-0.0010
305.1855,305.1859,0.0004
305.2088,305.3183,0.1095
305.1878,305.5567,0.3689
305.1626,305.2987,0.1361
305.1837,305.1816,-0.0020
305.1848,305.1809,-0.0039
305.2062,305.2477,0.0414
305.3897,305.6468,0.2570
305.3745,305.5315,0.1570
305.2021,305.2052,0.0031
305.1865,305.1843,-0.0023
305.1953,305.1992,0.0038
305.2708,305.4299,0.1592
305.2433,305.5121,0.2688
305.1822,305.2267,0.0446
305.1811,305.1815,0.0004
305.1839,305.1815,-0.0024
305.2762,305.3608,0.0846
305.5245,305.7422,0.2177
305.3299,305.3846,0.0547
305.1910,305.1859,-0.0052
305.1863,305.1832,-0.0031
305.2033,305.2387,0.0354
305.2258,305.5197,0.2939
305.1739,305.3983,0.2244
305.1793,305.1910,0.0117
305.1833,305.1803,-0.0031
305.1914,305.2007,0.0093
305.3498,305.5295,0.1797
305.4777,305.6894,0.2118
305.2443,305.2624,0.0181
305.1861,305.1815,-0.0046
305.1885,305.1856,-0.0028
305.2166,305.3131,0.0966
305.2024,305.5319,0.3295
305.1678,305.2875,0.1197
305.1824,305.1812,-0.0012
305.1840,305.1803,-0.0038
305.2108,305.2538,0.0431
305.4184,305.6784,0.2600
305.3931,305.5461,0.1531
305.2046,305.2068,0.0022
305.1880,305.1827,-0.0052
305.1906,305.1977,0.0070
305.1979,305.4103,0.2124
305.1537,305.4737,0.3199
305.1698,305.2191,0.0493
305.1816,305.1804,-0.0012
305.1843,305.1831,-0.0012
305.2875,305.3545,0.0670
305.5569,305.7060,0.1490
305.3398,305.3701,0.0303
305.1906,305.1863,-0.0042
305.1866,305.1815,-0.0051
305.2031,305.2378,0.0347
305.2199,305.5088,0.2889
305.1720,305.3862,0.2142
305.1821,305.1924,0.0103
305.1858,305.1814,-0.0044
305.1937,305.2047,0.0110
305.3883,305.5782,0.1899
305.5310,305.7400,0.2090
305.2517,305.2691,0.0174
305.1865,305.1838,-0.0027
305.1865,305.1855,-0.0009
305.2034,305.3250,0.1216
305.1743,305.5494,0.3751
305.1615,305.2874,0.1259
305.1823,305.1808,-0.0014
305.1826,305.1786,-0.0041
305.2138,305.2625,0.0487
305.4355,305.7316,0.2961
305.3991,305.5756,0.1765
305.2043,305.2076,0.0033
305.1879,305.1824,-0.0055
305.1930,305.2015,0.0085
305.2159,305.4513,0.2354
305.1755,305.5220,0.3465
305.1765,305.2263,0.0497
305.1850,305.1817,-0.0033
305.1854,305.1845,-0.0009
305.2899,305.3643,0.0744
305.5556,305.7346,0.1790
305.3350,305.3779,0.0429
305.1907,305.1861,-0.0046
305.1869,305.1826,-0.0043
305.2086,305.2335,0.0249
305.2374,305.4690,0.2316
305.1740,305.3516,0.1776
305.1789,305.1854,0.0065
305.1837,305.1798,-0.0038
305.1936,305.2030,0.0094
305.3897,305.5229,0.1332
305.5195,305.6524,0.1328
305.2444,305.2537,0.0093
305.1867,305.1829,-0.0038
305.1889,305.1870,-0.0020
305.2218,305.3321,0.1103
305.2155,305.5522,0.3367
305.1739,305.2868,0.1129
305.1855,305.1818,-0.0038
305.1855,305.1793,-0.0063
305.2218,305.2555,0.0337
305.4737,305.6492,0.1756
