leadI_mV,leadII_mV,leadIII_mV
305.1860,305.1829,-0.0031
305.1829,305.1904,0.0075
305.0679,305.4303,0.3623
304.8799,305.7397,0.8597
305.0800,305.3523,0.2723
305.1802,305.1836,0.0034
305.1859,305.1882,0.0022
305.3763,305.5611,0.1848
305.9656,306.3248,0.3592
305.6942,305.7585,0.0643
305.2327,305.2272,-0.0054
305.1881,305.1817,-0.0063
305.1708,305.2188,0.0479
304.9692,305.5729,0.6038
304.8993,305.6348,0.7356
305.1369,305.2462,0.1093
305.1837,305.1803,-0.0034
305.1963,305.2043,0.0080
305.5007,305.6785,0.1778
305.9550,306.1791,0.2241
305.4719,305.5030,0.0311
305.1971,305.1923,-0.0047
305.1871,305.1831,-0.0041
305.1343,305.2916,0.1573
304.9070,305.6856,0.7786
305.0011,305.4867,0.4857
305.1711,305.2016,0.0305
305.1817,305.1813,-0.0004
305.2182,305.2762,0.0580
305.5926,305.9301,0.3375
305.7546,305.9864,0.2318
305.3038,305.3227,0.0189
305.1905,305.1846,-0.0060
305.1839,305.1924,0.0085
305.0458,305.4199,0.3741
304.8444,305.7092,0.8647
305.0746,305.3419,0.2674
305.1810,305.1841,0.0031
305.1838,305.1845,0.0007
305.3172,305.4136,0.0964
305.8165,306.0653,0.2488
305.6262,305.7035,0.0773
305.2244,305.2247,0.0003
305.1869,305.1813,-0.0056
305.1718,305.2187,0.0469
304.9868,305.5629,0.5762
304.9137,305.6230,0.7093
305.1385,305.2463,0.1078
305.1839,305.1794,-0.0046
305.1941,305.2046,0.0105
305.4717,305.6711,0.1994
305.8919,306.1352,0.2433
305.4508,305.4854,0.0347
305.1954,305.1935,-0.0019
305.1849,305.1836,-0.0013
305.1229,305.2961,0.1732
304.8759,305.6941,0.8181
304.9901,305.4869,0.4967
305.1717,305.1999,0.0282
305.1836,305.1812,-0.0024
305.2206,305.2718,0.0512
305.6084,305.9078,0.2994
305.7790,305.9653,0.1863
305.3058,305.3173,0.0114
305.1868,305.1855,-0.0014
305.1847,305.1940,0.0093
305.0876,305.4426,0.3549
304.8998,305.7392,0.8394
305.0822,305.3456,0.2634
305.1815,305.1852,0.0037
305.1855,305.1894,0.0039
305.3547,305.5669,0.2122
305.9275,306.3788,0.4513
305.6678,305.7765,0.1087
305.2274,305.2279,0.0005
305.1872,305.1825,-0.0047
305.1727,305.2201,0.0475
304.9826,305.5727,0.5901
304.9069,305.6433,0.7364
305.1367,305.2502,0.1135
305.1839,305.1786,-0.0053
305.1978,305.2066,0.0089
305.5025,305.6901,0.1876
305.9362,306.1672,0.2309
305.4605,305.4916,0.0311
305.1963,305.1919,-0.0044
305.1870,305.1836,-0.0035
305.1265,305.2971,0.1706
304.8665,305.6987,0.8322
304.9771,305.4934,0.5163
305.1709,305.2011,0.0303
305.1832,305.1813,-0.0019
305.2121,305.2654,0.0533
305.5615,305.9184,0.3569
305.7630,306.0172,0.2542
305.3120,305.3303,0.0182
305.1882,305.1849,-0.0033
305.1818,305.1938,0.0119
305.0471,305.4330,0.3860
304.8499,305.7224,0.8724
305.0764,305.3413,0.2649
305.1810,305.1851,0.0041
305.1856,305.1862,0.0006
305.3572,305.4740,0.1169
305.9255,306.2177,0.2922
305.6614,305.7504,0.0890
305.2248,305.2247,-0.0001
305.1855,305.1826,-0.0030
305.1682,305.2227,0.0544
304.9580,305.5755,0.6175
304.8910,305.6321,0.7411
305.1359,305.2473,0.1114
305.1822,305.1815,-0.0007
305.1931,305.2074,0.0143
305.4653,305.6734,0.2081
305.8738,306.1322,0.2584
305.4456,305.4809,0.0353
305.1949,305.1935,-0.0013
305.1856,305.1832,-0.0025
305.1047,305.2915,0.1867
304.7768,305.6674,0.8906
304.9251,305.4692,0.5441
305.1661,305.1983,0.0322
305.1847,305.1805,-0.0042
305.2169,305.2668,0.0499
305.5558,305.8523,0.2964
305.7098,305.8948,0.1850
305.2914,305.3036,0.0122
305.1864,305.1863,-0.0001
305.1820,305.1912,0.0092
305.0618,305.4086,0.3468
304.8665,305.6848,0.8183
305.0778,305.3346,0.2569
305.1809,305.1848,0.0039
305.1864,305.1939,0.0076
305.3805,305.6840,0.3035
305.9479,306.5566,0.6087
305.6605,305.7874,0.1269
305.2252,305.2234,-0.0018
305.1856,305.1813,-0.0043
305.1714,305.2138,0.0424
304.9788,305.5265,0.5477
304.8911,305.5927,0.7016
305.1299,305.2438,0.1139
305.1825,305.1807,-0.0018
305.1981,305.2130,0.0149
305.5172,305.7166,0.1994
305.9454,306.1570,0.2116
305.4549,305.4775,0.0226
305.1952,305.1927,-0.0025
305.1867,305.1836,-0.0031
305.1217,305.2970,0.1753
304.8469,305.6872,0.8403
304.9678,305.4766,0.5088
305.1687,305.1978,0.0290
305.1841,305.1795,-0.0046
305.2168,305.2690,0.0521
305.5810,305.8903,0.3093
305.7484,305.9495,0.2011
305.2983,305.3140,0.0157
305.1872,305.1840,-0.0032
305.1817,305.1920,0.0103
305.0356,305.4297,0.3941
304.8295,305.7159,0.8864
305.0714,305.3393,0.2680
305.1815,305.1842,0.0027
305.1864,305.1893,0.0030
305.3497,305.5168,0.1670
305.8578,306.2145,0.3567
305.6178,305.7100,0.0923
305.2234,305.2249,0.0015
305.1867,305.1836,-0.0032
305.1675,305.2220,0.0545
304.9430,305.5577,0.6147
304.8721,305.6057,0.7336
305.1332,305.2418,0.1086
305.1844,305.1805,-0.0038
305.1954,305.2040,0.0086
305.4513,305.6218,0.1706
305.8622,306.0716,0.2094
305.4444,305.4720,0.0276
305.1956,305.1938,-0.0017
305.1862,305.1858,-0.0004
305.1317,305.3017,0.1700
304.8870,305.6977,0.8107
304.9824,305.4828,0.5005
305.1696,305.1982,0.0287
305.1825,305.1801,-0.0023
305.2126,305.2646,0.0519
305.5763,305.8994,0.3232
305.7661,305.9806,0.2144
305.3069,305.3203,0.0134
305.1870,305.1837,-0.0032
305.1816,305.1922,0.0106
305.0490,305.4223,0.3733
304.8427,305.7015,0.8589
305.0715,305.3374,0.2659
305.1814,305.1858,0.0044
305.1865,305.1868,0.0003
305.3393,305.4521,0.1128
305.8372,306.0960,0.2587
305.6057,305.6856,0.0799
305.2210,305.2226,0.0016
305.1865,305.1826,-0.0039
305.1656,305.2221,0.0565
304.9227,305.5708,0.6481
304.8538,305.6202,0.7664
305.1323,305.2453,0.1130
305.1830,305.1820,-0.0010
305.1961,305.2105,0.0144
305.4907,305.7180,0.2274
305.8938,306.1663,0.2725
305.4391,305.4746,0.0355
305.1941,305.1912,-0.0029
305.1846,305.1843,-0.0003
305.1230,305.3108,0.1877
304.8594,305.7336,0.8742
304.9812,305.4974,0.5161
305.1715,305.1990,0.0275
305.1824,305.1793,-0.0031
305.2207,305.2755,0.0547
305.5887,305.9264,0.3377
305.7243,305.9727,0.2484
305.2882,305.3181,0.0299
305.1889,305.1862,-0.0027
305.1835,305.1949,0.0114
305.0342,305.4285,0.3943
304.8206,305.7071,0.8865
305.0687,305.3353,0.2666
305.1802,305.1842,0.0041
305.1838,305.1850,0.0013
305.3267,305.4288,0.1021
305.8188,306.0926,0.2737
305.6054,305.7108,0.1053
305.2228,305.2251,0.0023
305.1865,305.1826,-0.0039
305.1782,305.2191,0.0409
305.0246,305.5521,0.5275
304.9388,305.6071,0.6683
305.1379,305.2440,0.1061
305.1819,305.1816,-0.0003
305.1968,305.2514,0.0546
305.5005,306.1608,0.6604
305.8990,306.6127,0.7137
305.4395,305.5187,0.0792
305.1939,305.1930,-0.0009
305.1850,305.1848,-0.0002
305.1243,305.3034,0.1791
304.8718,305.7083,0.8365
304.9862,305.4873,0.5011
305.1698,305.1990,0.0292
305.1833,305.1806,-0.0026
305.2234,305.2737,0.0502
305.6211,305.9034,0.2823
305.7784,305.9482,0.1699
305.3022,305.3116,0.0095
305.1866,305.1843,-0.0024
305.1806,305.1926,0.0120
305.0488,305.4271,0.3783
304.8626,305.7148,0.8522
305.0828,305.3402,0.2574
305.1831,305.1826,-0.0005
305.1884,305.1877,-0.0006
305.3729,305.5266,0.1537
305.8941,306.1995,0.3054
305.6171,305.6907,0.0736
305.2212,305.2197,-0.0015
305.1870,305.1818,-0.0051
305.1615,305.2209,0.0594
304.8760,305.5673,0.6913
304.8083,305.6107,0.8024
305.1310,305.2412,0.1102
305.1845,305.1814,-0.0031
305.2001,305.2195,0.0194
305.5302,305.7995,0.2693
305.9327,306.2541,0.3214
305.4475,305.4915,0.0439
305.1970,305.1919,-0.0051
305.1868,305.1828,-0.0040
305.1284,305.3019,0.1735
304.8939,305.6974,0.8035
304.9998,305.4794,0.4796
305.1708,305.1979,0.0271
305.1835,305.1812,-0.0023
305.2126,305.2691,0.0565
305.5349,305.8948,0.3599
305.7004,305.9423,0.2419
305.2923,305.3077,0.0154
305.1887,305.1838,-0.0048
305.1842,305.1925,0.0083
305.0543,305.4216,0.3673
304.8692,305.6970,0.8278
305.0833,305.3337,0.2504
305.1803,305.1839,0.0036
305.1847,305.1857,0.0010
305.3443,305.4759,0.1316
305.8758,306.1863,0.3105
305.6340,305.7327,0.0987
305.2264,305.2264,0.0000
305.1878,305.1824,-0.0054
305.1666,305.2218,0.0552
304.9479,305.5678,0.6199
304.8893,305.6042,0.7149
305.1392,305.2398,0.1006
305.1838,305.1800,-0.0038
305.1965,305.2320,0.0355
305.4980,305.9434,0.4453
305.9289,306.3849,0.4561
305.4568,305.5026,0.0457
305.1972,305.1917,-0.0055
305.1865,305.1842,-0.0023
305.1271,305.3054,0.1783
304.8929,305.7132,0.8203
305.0024,305.4875,0.4851
305.1738,305.2003,0.0265
305.1841,305.1813,-0.0028
305.2241,305.2627,0.0386
305.6294,305.8470,0.2176
305.7874,305.9170,0.1296
305.3022,305.3098,0.0076
305.1880,305.1840,-0.0040
305.1822,305.1919,0.0096
305.0227,305.4188,0.3961
304.8054,305.6843,0.8790
305.0671,305.3266,0.2595
305.1806,305.1837,0.0031
305.1893,305.1882,-0.0012
305.3945,305.5580,0.1635
305.9766,306.3327,0.3561
305.6679,305.7604,0.0926
305.2270,305.2267,-0.0003
305.1862,305.1822,-0.0040
305.1659,305.2211,0.0551
304.9363,305.5694,0.6331
304.8713,305.6169,0.7456
305.1352,305.2412,0.1061
305.1842,305.1799,-0.0043
305.1992,305.2268,0.0276
305.5145,305.8352,0.3208
305.9362,306.2360,0.2998
305.4520,305.4794,0.0274
305.1953,305.1915,-0.0039
305.1863,305.1826,-0.0037
305.1284,305.3068,0.1784
304.8913,305.7088,0.8175
304.9982,305.4784,0.4802
305.1721,305.1988,0.0267
305.1825,305.1807,-0.0018
305.2257,305.2811,0.0554
305.6231,305.9277,0.3046
305.7592,305.9520,0.1928
305.2935,305.3099,0.0164
305.1888,305.1852,-0.0036
305.1860,305.1928,0.0068
305.0898,305.4388,0.3489
304.9229,305.7343,0.8113
305.0933,305.3410,0.2477
305.1815,305.1828,0.0014
305.1861,305.1889,0.0028
305.3428,305.5423,0.1996
305.8674,306.2970,0.4296
305.6245,305.7386,0.1141
305.2234,305.2247,0.0013
305.1874,305.1831,-0.0043
305.1669,305.2223,0.0555
304.9379,305.5745,0.6366
304.8821,305.6139,0.7318
305.1402,305.2406,0.1004
305.1842,305.1797,-0.0044
305.1950,305.2076,0.0126
305.4761,305.6846,0.2085
305.8905,306.1372,0.2467
305.4465,305.4770,0.0305
305.1949,305.1926,-0.0022
305.1858,305.1856,-0.0002
305.1261,305.3058,0.1796
304.9044,305.7065,0.8020
305.0160,305.4818,0.4658
305.1734,305.1986,0.0251
305.1832,305.1801,-0.0031
305.2144,305.2667,0.0523
305.5634,305.8895,0.3261
305.7310,305.9407,0.2097
305.2961,305.3074,0.0113
305.1885,305.1844,-0.0041
305.1830,305.1928,0.0098
305.0042,305.4417,0.4375
304.7599,305.7161,0.9562
305.0594,305.3305,0.2711
305.1806,305.1838,0.0032
305.1860,305.1904,0.0043
305.3816,305.5592,0.1776
305.9401,306.2885,0.3484
305.6417,305.7263,0.0846
305.2238,305.2249,0.0011
305.1881,305.1841,-0.0040
305.1653,305.2246,0.0593
304.9360,305.5773,0.6414
304.8806,305.6125,0.7320
305.1372,305.2406,0.1034
305.1828,305.1813,-0.0015
305.1947,305.2062,0.0115
305.4811,305.6620,0.1809
305.9074,306.1197,0.2122
305.4529,305.4787,0.0258
305.1947,305.1922,-0.0024
305.1849,305.1837,-0.0011
305.1209,305.3079,0.1869
304.8609,305.7043,0.8433
304.9787,305.4729,0.4942
305.1688,305.1978,0.0290
305.1830,305.1818,-0.0012
305.2219,305.2679,0.0461
305.6017,305.8741,0.2724
305.7625,305.9258,0.1632
305.2996,305.3062,0.0066
305.1885,305.1854,-0.0031
305.1818,305.1942,0.0125
305.0497,305.4336,0.3839
304.8620,305.7053,0.8433
305.0826,305.3304,0.2478
305.1813,305.1849,0.0036
305.1860,305.1897,0.0037
305.3811,305.5406,0.1595
305.9126,306.2343,0.3216
305.6177,305.6933,0.0757
305.2225,305.2198,-0.0027
305.1879,305.1819,-0.0060
305.1689,305.2256,0.0566
304.9468,305.5889,0.6421
304.8799,305.6173,0.7375
305.1366,305.2413,0.1047
305.1836,305.1817,-0.0019
305.1979,305.2128,0.0149
305.5200,305.7259,0.2059
305.9310,306.1631,0.2321
305.4430,305.4727,0.0297
305.1946,305.1927,-0.0018
305.1860,305.1833,-0.0026
305.1375,305.3113,0.1739
304.9280,305.7271,0.7990
305.0203,305.4865,0.4662
305.1742,305.1992,0.0250
305.1837,305.1821,-0.0015
305.2271,305.2919,0.0648
305.6302,305.9857,0.3555
305.7680,305.9725,0.2046
305.2959,305.3066,0.0107
305.1876,305.1848,-0.0027
305.1813,305.1938,0.0126
305.0515,305.4474,0.3959
304.8635,305.7341,0.8706
305.0842,305.3386,0.2544
305.1804,305.1855,0.0052
305.1860,305.1911,0.0051
305.3948,305.5566,0.1617
305.9875,306.2943,0.3069
305.6759,305.7363,0.0604
305.2267,305.2227,-0.0040
305.1863,305.1818,-0.0045
305.1739,305.2296,0.0557
305.0205,305.6680,0.6475
304.9741,305.7508,0.7767
305.1515,305.2650,0.1135
305.1831,305.1794,-0.0036
305.1936,305.2039,0.0103
305.4735,305.6841,0.2106
305.9181,306.2270,0.3089
305.4636,305.5305,0.0669
305.1967,305.1960,-0.0007
305.1867,305.1849,-0.0018
305.1268,305.2995,0.1727
304.8663,305.6637,0.7974
304.9803,305.4450,0.4647
305.1714,305.1944,0.0230
305.1832,305.1811,-0.0021
305.2295,305.2641,0.0346
305.6566,305.8179,0.1613
305.7938,305.8530,0.0592
305.2993,305.2934,-0.0059
305.1877,305.1832,-0.0045
305.1816,305.1931,0.0115
305.1819,305.1805,-0.0014
305.2067,305.2198,0.0131
305.6446,305.8164,0.1718
306.1500,306.3262,0.1762
305.5038,305.5244,0.0206
305.1962,305.1933,-0.0029
305.1856,305.1826,-0.0030
305.1480,305.3281,0.1801
305.0020,305.8134,0.8114
305.0766,305.5502,0.4736
305.1778,305.2050,0.0273
305.1858,305.1832,-0.0025
305.2292,305.2867,0.0574
305.6608,305.9886,0.3278
305.8250,306.0340,0.2090
305.3079,305.3240,0.0162
305.1878,305.1844,-0.0034
305.1861,305.1960,0.0099
305.1174,305.4778,0.3604
305.0052,305.8068,0.8016
305.1258,305.3624,0.2367
305.1826,305.1839,0.0013
305.1876,305.1880,0.0004
305.4364,305.5857,0.1493
306.1447,306.5052,0.3605
305.7423,305.8448,0.1025
305.2276,305.2283,0.0008
305.1870,305.1842,-0.0029
305.1735,305.2392,0.0657
305.0426,305.6969,0.6543
305.0297,305.7485,0.7187
305.1652,305.2589,0.0938
305.1854,305.1795,-0.0059
305.2053,305.2173,0.0120
305.6249,305.8245,0.1996
306.1737,306.3978,0.2241
305.5282,305.5557,0.0275
305.1967,305.1948,-0.0019
305.1862,305.1853,-0.0009
305.1384,305.3474,0.2090
304.9834,305.8842,0.9008
305.0845,305.5869,0.5024
305.1794,305.2042,0.0248
305.1832,305.1789,-0.0042
305.2406,305.3002,0.0596
305.7976,306.1433,0.3457
305.9987,306.2212,0.2224
305.3390,305.3559,0.0169
305.1891,305.1850,-0.0042
305.1860,305.1978,0.0119
305.1409,305.5317,0.3908
305.0846,305.9307,0.8461
305.1587,305.4008,0.2421
305.1853,305.1824,-0.0029
305.1875,305.1883,0.0009
305.4107,305.5993,0.1886
306.1359,306.4701,0.3342
305.7666,305.8305,0.0639
305.2286,305.2289,0.0002
305.1856,305.1830,-0.0026
305.1767,305.2373,0.0606
305.0689,305.6920,0.6232
305.0525,305.7396,0.6871
305.1664,305.2582,0.0917
305.1841,305.1799,-0.0042
305.2039,305.2162,0.0124
305.5993,305.8060,0.2067
306.0942,306.3467,0.2526
305.4917,305.5381,0.0464
305.1949,305.1936,-0.0013
305.1852,305.1832,-0.0020
305.1313,305.3369,0.2056
304.9588,305.8367,0.8778
305.0657,305.5579,0.4922
305.1777,305.2050,0.0272
305.1838,305.1820,-0.0018
305.2443,305.3014,0.0572
305.7836,306.0815,0.2979
305.9488,306.1104,0.1616
305.3244,305.3311,0.0067
305.1871,305.1841,-0.0030
305.1859,305.1960,0.0101
305.1230,305.4868,0.3638
305.0267,305.8250,0.7983
305.1333,305.3679,0.2346
305.1822,305.1855,0.0033
305.1873,305.1927,0.0054
305.3957,305.5812,0.1855
305.9752,306.3424,0.3672
305.6482,305.7416,0.0934
305.2198,305.2221,0.0023
305.1864,305.1828,-0.0036
305.1687,305.2316,0.0628
304.9801,305.6247,0.6446
304.9438,305.6468,0.7030
305.1488,305.2417,0.0929
305.1840,305.1804,-0.0036
305.2000,305.2126,0.0126
305.5220,305.7216,0.1996
305.9509,306.1688,0.2179
305.4544,305.4801,0.0257
305.1949,305.1909,-0.0040
305.1870,305.1823,-0.0047
305.1352,305.3179,0.1827
304.9164,305.7314,0.8151
305.0107,305.4775,0.4668
305.1713,305.1984,0.0272
305.1824,305.1828,0.0004
305.2384,305.2871,0.0487
305.7181,305.9813,0.2631
305.8504,306.0115,0.1611
305.3038,305.3164,0.0127
305.1869,305.1843,-0.0026
305.1810,305.1931,0.0122
305.0555,305.4283,0.3727
304.8857,305.6863,0.8007
305.0935,305.3225,0.2290
305.1824,305.1826,0.0002
305.1861,305.1888,0.0027
305.3839,305.5246,0.1407
305.9259,306.2192,0.2933
305.6230,305.6988,0.0758
305.2200,305.2184,-0.0017
305.1870,305.1833,-0.0037
305.1650,305.2323,0.0673
304.9470,305.6155,0.6685
304.9121,305.6342,0.7222
305.1457,305.2416,0.0959
305.1842,305.1809,-0.0033
305.2038,305.2227,0.0189
305.5894,305.8418,0.2524
306.0264,306.3082,0.2818
305.4545,305.4959,0.0414
305.1949,305.1923,-0.0026
305.1859,305.1841,-0.0018
305.1253,305.3093,0.1840
304.8861,305.6868,0.8007
305.0003,305.4532,0.4529
305.1732,305.1949,0.0218
305.1837,305.1799,-0.0038
305.2388,305.3061,0.0673
305.6958,306.0570,0.3612
305.8050,306.0193,0.2143
305.2936,305.3094,0.0158
305.1872,305.1854,-0.0018
305.1816,305.1954,0.0138
305.0408,305.4589,0.4181
304.8586,305.7205,0.8619
305.0883,305.3244,0.2361
305.1821,305.1838,0.0017
305.1881,305.1942,0.0061
305.3975,305.5847,0.1873
305.9607,306.3065,0.3458
305.6373,305.7114,0.0741
305.2204,305.2204,0.0000
305.1860,305.1823,-0.0037
305.1647,305.2302,0.0655
304.9438,305.6062,0.6624
304.9012,305.6142,0.7130
305.1441,305.2360,0.0919
305.1842,305.1799,-0.0044
305.2038,305.2260,0.0222
305.5827,305.8227,0.2400
306.0077,306.2340,0.2263
305.4455,305.4740,0.0285
305.1924,305.1915,-0.0009
305.1871,305.1840,-0.0031
305.1148,305.3229,0.2081
304.8593,305.7354,0.8761
304.9996,305.4722,0.4726
305.1745,305.1968,0.0223
305.1837,305.1818,-0.0018
305.2310,305.2931,0.0620
305.6677,305.9880,0.3203
305.8033,305.9957,0.1924
305.2953,305.3106,0.0153
305.1871,305.1840,-0.0031
305.1826,305.1935,0.0109
305.0701,305.4235,0.3534
304.8932,305.6550,0.7618
305.0896,305.3067,0.2171
305.1831,305.1829,-0.0002
305.1888,305.1914,0.0026
305.4012,305.5709,0.1697
305.9875,306.3185,0.3311
305.6469,305.7409,0.0940
305.2207,305.2228,0.0021
305.1891,305.1824,-0.0067
305.1578,305.2351,0.0773
304.8750,305.6333,0.7583
304.8615,305.6390,0.7775
305.1430,305.2389,0.0958
305.1833,305.1797,-0.0036
305.2028,305.2175,0.0146
305.5459,305.7844,0.2385
305.9615,306.2184,0.2569
305.4445,305.4786,0.0341
305.1933,305.1929,-0.0004
305.1853,305.1861,0.0009
305.1230,305.3247,0.2017
304.8929,305.7343,0.8413
305.0135,305.4723,0.4588
305.1737,305.1958,0.0221
305.1841,305.1809,-0.0031
305.2315,305.2899,0.0584
305.6721,305.9708,0.2986
305.8056,305.9743,0.1687
305.2974,305.3054,0.0080
305.1871,305.1835,-0.0036
305.1814,305.1955,0.0141
305.0242,305.4789,0.4547
304.8438,305.7641,0.9203
305.0914,305.3351,0.2437
305.1821,305.1818,-0.0002
305.1867,305.1891,0.0024
305.4062,305.5530,0.1468
306.0174,306.2864,0.2690
305.6764,305.7348,0.0584
305.2232,305.2212,-0.0020
305.1866,305.1830,-0.0036
305.1606,305.2337,0.0731
304.9235,305.6129,0.6894
304.8966,305.6208,0.7242
305.1458,305.2374,0.0916
305.1842,305.1811,-0.0031
305.2027,305.2211,0.0185
305.5716,305.7790,0.2075
305.9745,306.1830,0.2086
305.4361,305.4635,0.0274
305.1933,305.1917,-0.0015
305.1877,305.1852,-0.0025
305.1256,305.3216,0.1960
304.8942,305.7273,0.8331
305.0120,305.4683,0.4563
305.1736,305.1972,0.0236
305.1832,305.1809,-0.0023
305.2179,305.2752,0.0573
305.5739,305.9039,0.3300
305.7172,305.9059,0.1887
305.2858,305.2933,0.0075
305.1874,305.1847,-0.0027
305.1798,305.1950,0.0152
305.0207,305.4428,0.4221
304.8261,305.6853,0.8593
305.0809,305.3150,0.2341
305.1820,305.1846,0.0026
305.1894,305.1939,0.0046
305.4229,305.6389,0.2160
305.9874,306.4066,0.4193
305.6256,305.7235,0.0979
305.2171,305.2197,0.0026
305.1866,305.1846,-0.0020
305.1677,305.2321,0.0644
304.9732,305.6188,0.6456
304.9427,305.6296,0.6869
305.1497,305.2381,0.0884
305.1835,305.1800,-0.0035
305.2053,305.2203,0.0150
305.5862,305.7927,0.2065
306.0087,306.2144,0.2057
305.4497,305.4720,0.0223
305.1926,305.1904,-0.0022
305.1848,305.1842,-0.0007
305.1330,305.3116,0.1786
304.9319,305.6923,0.7604
305.0335,305.4513,0.4177
305.1775,305.1959,0.0184
305.1848,305.1825,-0.0023
305.2393,305.2950,0.0558
305.6830,305.9830,0.3000
305.7749,305.9711,0.1962
305.2857,305.3039,0.0182
305.1862,305.1840,-0.0022
305.1810,305.1954,0.0145
305.0434,305.4619,0.4185
304.8796,305.7393,0.8597
305.0982,305.3322,0.2339
305.1810,305.1819,0.0009
305.1866,305.1932,0.0066
305.4094,305.5986,0.1892
305.9765,306.3025,0.3260
305.6342,305.6957,0.0615
305.2188,305.2178,-0.0010
305.1854,305.1835,-0.0019
305.1607,305.2346,0.0739
304.9284,305.6177,0.6893
304.8983,305.6158,0.7176
305.1458,305.2353,0.0894
305.1855,305.1821,-0.0034
305.2064,305.2238,0.0174
305.5677,305.7931,0.2253
305.9680,306.1949,0.2270
305.4380,305.4621,0.0241
305.1921,305.1902,-0.0020
305.1846,305.1848,0.0002
305.0940,305.3257,0.2317
304.7785,305.7238,0.9453
304.9562,305.4586,0.5024
305.1708,305.1939,0.0231
305.1837,305.1804,-0.0033
305.2356,305.2842,0.0486
305.6763,305.9265,0.2501
305.7885,305.9202,0.1317
305.2913,305.2945,0.0032
305.1878,305.1827,-0.0051
305.1831,305.1953,0.0122
305.0274,305.4538,0.4263
304.8358,305.6989,0.8630
305.0854,305.3147,0.2293
305.1826,305.1829,0.0003
305.1893,305.1923,0.0030
305.4115,305.5614,0.1499
305.9977,306.2730,0.2753
305.6545,305.7164,0.0620
305.2216,305.2195,-0.0022
305.1870,305.1833,-0.0037
305.1632,305.2344,0.0712
304.9550,305.6112,0.6562
304.9243,305.6127,0.6883
305.1480,305.2372,0.0891
305.1826,305.1820,-0.0005
305.2059,305.2211,0.0152
305.5853,305.7971,0.2118
305.9851,306.2245,0.2394
305.4355,305.4767,0.0413
305.1937,305.1907,-0.0030
305.1881,305.1837,-0.0044
305.1454,305.3285,0.1830
304.9534,305.7444,0.7910
305.0370,305.4733,0.4363
305.1759,305.1973,0.0214
305.1850,305.1818,-0.0032
305.2405,305.2952,0.0547
305.7156,305.9893,0.2737
305.8296,305.9794,0.1498
305.2964,305.3038,0.0074
305.1863,305.1843,-0.0020
305.1802,305.1952,0.0150
305.0409,305.4373,0.3964
304.8536,305.6697,0.8161
305.0834,305.3082,0.2248
305.1802,305.1844,0.0042
305.1888,305.1930,0.0042
305.4194,305.6022,0.1828
306.0216,306.3431,0.3215
305.6590,305.7178,0.0588
305.2200,305.2177,-0.0024
305.1872,305.1846,-0.0026
305.1664,305.2347,0.0683
304.9617,305.6164,0.6548
304.9338,305.6220,0.6883
305.1503,305.2354,0.0852
305.1837,305.1820,-0.0017
305.2032,305.2231,0.0200
305.5713,305.7977,0.2264
305.9674,306.1976,0.2302
305.4303,305.4544,0.0241
305.1932,305.1893,-0.0039
305.1864,305.1838,-0.0026
305.1061,305.3211,0.2150
304.8405,305.7126,0.8721
304.9950,305.4534,0.4584
305.1724,305.1944,0.0221
305.1827,305.1808,-0.0019
305.2423,305.3024,0.0601
305.7152,306.0042,0.2890
305.8143,305.9615,0.1472
305.2917,305.2960,0.0042
305.1879,305.1863,-0.0016
305.1832,305.1971,0.0139
305.0580,305.4470,0.3889
304.8893,305.6898,0.8005
305.0952,305.3121,0.2169
305.1830,305.1823,-0.0007
305.1894,305.1953,0.0059
305.4381,305.6357,0.1975
306.0656,306.4070,0.3414
305.6724,305.7398,0.0674
305.2217,305.2176,-0.0042
305.1885,305.1809,-0.0076
305.1674,305.2325,0.0650
304.9322,305.6156,0.6834
304.8849,305.6205,0.7356
305.1417,305.2380,0.0963
305.1828,305.1812,-0.0016
305.1988,305.2174,0.0186
305.5114,305.7135,0.2021
305.8701,306.0624,0.1922
305.4056,305.4242,0.0186
305.1919,305.1898,-0.0021
305.1861,305.1843,-0.0018
305.1107,305.3043,0.1936
304.8484,305.6547,0.8063
304.9913,305.4278,0.4365
305.1741,305.1931,0.0190
305.1860,305.1815,-0.0045
305.2521,305.3124,0.0604
305.7377,306.0287,0.2911
305.8033,305.9528,0.1495
305.2862,305.2911,0.0050
305.1875,305.1836,-0.0039
305.1812,305.1955,0.0143
305.0324,305.4495,0.4171
304.8482,305.6842,0.8359
305.0896,305.3097,0.2202
305.1828,305.1835,0.0007
305.1863,305.1901,0.0038
305.3629,305.5143,0.1514
305.8900,306.1801,0.2901
305.6033,305.6693,0.0660
305.2173,305.2148,-0.0026
305.1876,305.1829,-0.0047
305.1577,305.2315,0.0737
304.9128,305.5861,0.6732
304.8945,305.5809,0.6864
305.1465,305.2289,0.0825
305.1836,305.1785,-0.0051
305.2099,305.2740,0.0641
305.6123,306.3172,0.7049
305.9819,306.6826,0.7007
305.4200,305.5023,0.0823
305.1931,305.1902,-0.0029
305.1851,305.1847,-0.0004
305.1173,305.3495,0.2322
304.8765,305.8215,0.9450
305.0084,305.5133,0.5049
305.1731,305.1992,0.0262
305.1838,305.1815,-0.0023
305.2349,305.2792,0.0443
305.6379,305.8610,0.2231
305.7184,305.8373,0.1189
305.2760,305.2805,0.0045
305.1893,305.1844,-0.0049
305.1815,305.1931,0.0116
304.9824,305.3922,0.4098
304.7401,305.5650,0.8249
305.0576,305.2736,0.2160
