leadI_mV,leadII_mV,leadIII_mV
305.4185,305.3890,-0.0295
305.1873,305.1828,-0.0045
305.2180,305.2629,0.0449
305.6665,306.4136,0.7471
305.9425,307.0809,1.1384
305.3381,305.5547,0.2166
305.1851,305.1828,-0.0023
305.2300,305.2409,0.0108
306.5116,306.7127,0.2011
308.6440,308.7189,0.0748
306.5800,306.4729,-0.1070
305.2448,305.2340,-0.0108
305.1864,305.1848,-0.0016
305.2907,305.4574,0.1666
305.8847,306.9600,1.0753
305.7614,306.5988,0.8375
305.2351,305.3043,0.0692
305.1818,305.1799,-0.0019
305.3437,305.3892,0.0455
307.1793,307.3901,0.2108
308.1359,308.0863,-0.0496
305.8238,305.7638,-0.0600
305.1933,305.1895,-0.0038
305.1917,305.1968,0.0051
305.4349,305.8846,0.4496
305.9709,307.2696,1.2988
305.5152,306.0032,0.4880
305.1955,305.2054,0.0100
305.1860,305.1828,-0.0032
305.6057,305.6224,0.0168
307.7979,307.6968,-0.1012
307.3895,307.1866,-0.2029
305.4215,305.3871,-0.0345
305.1877,305.1816,-0.0060
305.2257,305.2652,0.0395
305.7890,306.4322,0.6431
306.1217,307.0839,0.9622
305.3691,305.5485,0.1794
305.1841,305.1833,-0.0008
305.2249,305.2267,0.0018
306.4691,306.4449,-0.0242
308.6595,308.3581,-0.3014
306.5996,306.4139,-0.1857
305.2423,305.2308,-0.0115
305.1866,305.1827,-0.0039
305.2763,305.4620,0.1856
305.7606,306.9367,1.1761
305.6429,306.5376,0.8946
305.2256,305.2961,0.0705
305.1842,305.1790,-0.0052
305.2983,305.3161,0.0178
306.8364,306.9259,0.0895
307.8445,307.7875,-0.0571
305.7900,305.7488,-0.0412
305.1934,305.1904,-0.0030
305.1909,305.2018,0.0108
305.4301,305.9146,0.4846
305.9057,307.2779,1.3721
305.4738,305.9828,0.5090
305.1951,305.2030,0.0079
305.1880,305.1821,-0.0059
305.6120,305.6348,0.0228
307.7573,307.7012,-0.0561
307.3000,307.1493,-0.1507
305.4033,305.3797,-0.0236
305.1863,305.1828,-0.0035
305.2153,305.2697,0.0544
305.6353,306.4439,0.8086
305.8893,307.0467,1.1573
305.3252,305.5309,0.2057
305.1839,305.1828,-0.0011
305.2233,305.2216,-0.0017
306.4065,306.3833,-0.0231
308.4474,308.2297,-0.2176
306.4931,306.3612,-0.1319
305.2387,305.2272,-0.0114
305.1883,305.1820,-0.0062
305.3037,305.4847,0.1810
305.9095,307.0207,1.1112
305.7468,306.5674,0.8206
305.2306,305.2942,0.0637
305.1843,305.1804,-0.0039
305.3153,305.3332,0.0179
306.9870,307.0392,0.0522
307.9974,307.8612,-0.1361
305.8051,305.7468,-0.0583
305.1928,305.1892,-0.0036
305.1914,305.2018,0.0104
305.4547,305.9100,0.4553
305.9678,307.2390,1.2712
305.4899,305.9548,0.4649
305.1925,305.2020,0.0095
305.1894,305.1850,-0.0044
305.7036,305.7153,0.0118
307.9966,307.8828,-0.1138
307.3357,307.1571,-0.1786
305.3930,305.3695,-0.0235
305.1864,305.1827,-0.0036
305.2210,305.2762,0.0552
305.6947,306.4818,0.7872
305.9392,307.0496,1.1104
305.3284,305.5226,0.1942
305.1844,305.1829,-0.0014
305.2205,305.2239,0.0035
306.3852,306.4014,0.0162
308.3816,308.2169,-0.1646
306.4519,306.3283,-0.1236
305.2326,305.2237,-0.0089
305.1864,305.1836,-0.0028
305.3029,305.5017,0.1988
305.8896,307.0463,1.1568
305.7245,306.5491,0.8246
305.2295,305.2882,0.0587
305.1856,305.1796,-0.0060
305.3310,305.3382,0.0072
307.0676,307.0359,-0.0317
307.9789,307.7777,-0.2012
305.7681,305.7065,-0.0615
305.1914,305.1890,-0.0024
305.1931,305.2031,0.0099
305.4635,305.9551,0.4916
305.9926,307.3192,1.3266
305.5020,305.9696,0.4677
305.1920,305.2029,0.0110
305.1866,305.1868,0.0002
305.7362,305.7550,0.0188
308.0966,308.0087,-0.0879
307.3531,307.1824,-0.1707
305.3880,305.3646,-0.0235
305.1854,305.1826,-0.0027
305.2231,305.2807,0.0576
305.6982,306.5154,0.8171
305.9409,307.0651,1.1242
305.3267,305.5167,0.1901
305.1844,305.1814,-0.0030
305.2299,305.2519,0.0220
306.5173,306.7687,0.2515
308.5227,308.6017,0.0789
306.4334,306.3296,-0.1039
305.2308,305.2206,-0.0102
305.1880,305.1855,-0.0025
305.3102,305.5136,0.2034
305.9313,307.0844,1.1531
305.7505,306.5577,0.8072
305.2292,305.2860,0.0567
305.1843,305.1789,-0.0054
305.3381,305.3504,0.0123
307.0930,307.0917,-0.0014
307.9520,307.7700,-0.1821
305.7487,305.6886,-0.0601
305.1900,305.1883,-0.0017
305.1928,305.2043,0.0114
305.4818,305.9533,0.4715
306.0027,307.2718,1.2690
305.4881,305.9374,0.4493
305.1912,305.2004,0.0092
305.1883,305.1863,-0.0020
305.7620,305.8957,0.1337
308.1818,308.3539,0.1722
307.3510,307.2342,-0.1168
305.3781,305.3546,-0.0236
305.1866,305.1838,-0.0028
305.2261,305.2838,0.0577
305.7030,306.5251,0.8221
305.9246,307.0430,1.1183
305.3189,305.5064,0.1875
305.1829,305.1815,-0.0014
305.2375,305.2500,0.0125
306.5839,306.7155,0.1315
308.5544,308.4946,-0.0598
306.4252,306.3054,-0.1198
305.2291,305.2208,-0.0083
305.1875,305.1844,-0.0031
305.3125,305.5089,0.1964
305.9348,307.0529,1.1181
305.7437,306.5240,0.7803
305.2292,305.2830,0.0537
305.1841,305.1806,-0.0035
305.3369,305.3507,0.0138
307.0796,307.0734,-0.0062
307.9144,307.7269,-0.1875
305.7340,305.6712,-0.0628
305.1909,305.1853,-0.0056
305.1940,305.2032,0.0092
305.4933,305.9603,0.4669
306.0499,307.2901,1.2403
305.5078,305.9412,0.4333
305.1917,305.2012,0.0095
305.1896,305.1884,-0.0012
305.7455,305.9127,0.1672
308.0705,308.4507,0.3802
307.2695,307.2630,-0.0064
305.3684,305.3478,-0.0206
305.1847,305.1810,-0.0037
305.2294,305.2930,0.0636
305.7453,306.5824,0.8371
305.9669,307.0734,1.1065
305.3231,305.5066,0.1834
305.1835,305.1818,-0.0016
305.2299,305.2289,-0.0009
306.4831,306.4458,-0.0373
308.4583,308.2058,-0.2524
306.4123,306.2734,-0.1389
305.2299,305.2198,-0.0101
305.1878,305.1850,-0.0028
305.3165,305.5231,0.2066
305.9368,307.0849,1.1481
305.7362,306.5241,0.7879
305.2275,305.2826,0.0551
305.1844,305.1825,-0.0019
305.3857,305.3935,0.0078
307.3717,307.3124,-0.0592
308.0827,307.8492,-0.2335
305.7326,305.6679,-0.0648
305.1918,305.1876,-0.0042
305.1956,305.2055,0.0100
305.4926,305.9836,0.4910
306.0311,307.2985,1.2674
305.4959,305.9282,0.4323
305.1925,305.2002,0.0077
305.1896,305.1881,-0.0015
305.7421,305.9032,0.1611
308.0427,308.3737,0.3310
307.2373,307.2072,-0.0301
305.3656,305.3427,-0.0229
305.1870,305.1829,-0.0041
305.2313,305.2932,0.0619
305.7514,306.5658,0.8144
305.9615,307.0534,1.0919
305.3209,305.5033,0.1824
305.1839,305.1835,-0.0005
305.2322,305.2549,0.0227
306.5253,306.7704,0.2451
308.4490,308.5109,0.0619
306.3685,306.2700,-0.0985
305.2255,305.2173,-0.0083
305.1888,305.1853,-0.0035
305.3238,305.5317,0.2079
305.9315,307.0686,1.1372
305.7074,306.4728,0.7655
305.2214,305.2728,0.0515
305.1837,305.1810,-0.0027
305.3893,305.4856,0.0963
307.3174,307.8413,0.5239
307.9626,308.1406,0.1780
305.7054,305.6687,-0.0367
305.1910,305.1862,-0.0048
305.1929,305.2062,0.0133
305.4465,305.9839,0.5374
305.9243,307.2608,1.3365
305.4618,305.9006,0.4388
305.1918,305.1985,0.0067
305.1905,305.1877,-0.0028
305.7926,305.7938,0.0012
308.1599,308.0079,-0.1520
307.2510,307.0674,-0.1837
305.3593,305.3390,-0.0203
305.1850,305.1832,-0.0018
305.2267,305.2936,0.0669
305.6859,306.5363,0.8504
305.8574,306.9573,1.0999
305.2993,305.4722,0.1729
305.1846,305.1813,-0.0033
305.2314,305.2347,0.0033
306.4920,306.4921,0.0001
308.3908,308.1897,-0.2011
306.3573,306.2364,-0.1209
305.2229,305.2171,-0.0058
305.1872,305.1860,-0.0011
305.3242,305.5511,0.2269
305.9333,307.1049,1.1716
305.7017,306.4633,0.7616
305.2223,305.2706,0.0483
305.1832,305.1815,-0.0017
305.3376,305.4395,0.1019
307.0636,307.6682,0.6046
307.8346,308.0872,0.2526
305.6968,305.6669,-0.0299
305.1901,305.1867,-0.0034
305.1948,305.2079,0.0131
305.4832,306.0165,0.5333
305.9776,307.2741,1.2966
305.4616,305.8755,0.4138
305.1892,305.1969,0.0077
305.1895,305.1879,-0.0015
305.7788,305.7917,0.0129
308.0928,307.9748,-0.1180
307.1979,307.0311,-0.1668
305.3544,305.3332,-0.0212
305.1862,305.1827,-0.0034
305.2336,305.3073,0.0738
305.7578,306.6350,0.8773
305.9371,307.0204,1.0833
305.3078,305.4702,0.1624
305.1830,305.1818,-0.0012
305.2362,305.2396,0.0034
306.5228,306.5327,0.0099
308.3967,308.2155,-0.1812
306.3363,306.2209,-0.1154
305.2217,305.2144,-0.0073
305.1874,305.1860,-0.0014
305.3301,305.5600,0.2299
305.9474,307.1171,1.1698
305.7032,306.4496,0.7464
305.2197,305.2655,0.0458
305.1834,305.1810,-0.0024
305.4375,305.5086,0.0710
307.5880,307.8004,0.2125
308.0764,307.9751,-0.1013
305.6818,305.6283,-0.0535
305.1909,305.1850,-0.0059
305.1957,305.2073,0.0116
305.5062,306.0034,0.4972
305.9972,307.2176,1.2204
305.4581,305.8497,0.3916
305.1882,305.1967,0.0085
305.1871,305.1863,-0.0008
305.6804,305.7202,0.0398
307.8015,307.7546,-0.0469
307.0843,306.9314,-0.1529
305.3492,305.3264,-0.0228
305.1866,305.1826,-0.0041
305.2331,305.3108,0.0777
305.7296,306.6393,0.9096
305.8854,306.9816,1.0962
305.2972,305.4566,0.1594
305.1848,305.1808,-0.0040
305.2407,305.2430,0.0023
306.5691,306.5991,0.0300
308.4200,308.2803,-0.1396
306.3134,306.2179,-0.0955
305.2225,305.2140,-0.0085
305.1880,305.1860,-0.0021
305.3389,305.5786,0.2397
305.9645,307.1364,1.1719
305.6920,306.4154,0.7234
305.2175,305.2605,0.0430
305.1847,305.1823,-0.0023
305.3937,305.4084,0.0147
307.3485,307.3329,-0.0157
307.9393,307.7700,-0.1694
305.6748,305.6301,-0.0447
305.1875,305.1863,-0.0012
305.1969,305.2104,0.0135
305.5321,306.0360,0.5040
306.0449,307.2753,1.2304
305.4700,305.8639,0.3939
305.1899,305.1967,0.0068
305.1917,305.1886,-0.0031
305.8631,305.8895,0.0264
308.2635,308.1764,-0.0872
307.1891,307.0323,-0.1567
305.3414,305.3217,-0.0197
305.1876,305.1823,-0.0052
305.2428,305.3261,0.0833
305.7848,306.7213,0.9366
305.9207,307.0198,1.0992
305.2969,305.4528,0.1559
305.1837,305.1819,-0.0017
305.2426,305.2426,0.0000
306.6185,306.5872,-0.0313
308.4449,308.2174,-0.2275
306.2847,306.1743,-0.1104
305.2176,305.2120,-0.0056
305.1872,305.1862,-0.0009
305.3439,305.5786,0.2347
305.9742,307.1203,1.1461
305.6924,306.3949,0.7024
305.2158,305.2592,0.0434
305.1821,305.1825,0.0004
305.4377,305.5448,0.1071
307.5549,307.9382,0.3833
307.9872,307.9892,0.0021
305.6559,305.6088,-0.0471
305.1901,305.1847,-0.0054
305.1969,305.2109,0.0140
305.5139,306.0635,0.5496
305.9884,307.2697,1.2813
305.4464,305.8330,0.3866
305.1891,305.1940,0.0049
305.1951,305.1963,0.0012
305.9369,306.0742,0.1374
308.2963,308.4172,0.1209
307.0932,306.9777,-0.1155
305.3268,305.3080,-0.0187
305.1866,305.1823,-0.0043
305.2358,305.3187,0.0829
305.7436,306.6694,0.9258
305.8782,306.9539,1.0757
305.2922,305.4409,0.1488
305.1845,305.1828,-0.0017
305.2578,305.2773,0.0195
306.7339,306.9017,0.1678
308.4951,308.4332,-0.0620
306.2529,306.1490,-0.1039
305.2157,305.2098,-0.0060
305.1879,305.1880,0.0002
305.3342,305.5987,0.2645
305.9219,307.1573,1.2354
305.6613,306.3877,0.7264
305.2144,305.2531,0.0386
305.1819,305.1806,-0.0013
305.3971,305.4224,0.0253
307.3163,307.3295,0.0132
307.8020,307.6412,-0.1608
305.6282,305.5814,-0.0468
305.1893,305.1849,-0.0044
305.1988,305.2128,0.0139
305.5127,306.0825,0.5698
305.9701,307.2498,1.2797
305.4365,305.8119,0.3754
305.1889,305.1938,0.0049
305.1931,305.1914,-0.0017
305.9078,305.9199,0.0121
308.2339,308.0977,-0.1361
307.0637,306.8946,-0.1691
305.3241,305.3031,-0.0210
305.1870,305.1825,-0.0045
305.2383,305.3244,0.0862
305.7401,306.6766,0.9365
305.8623,306.9264,1.0641
305.2860,305.4299,0.1439
305.1836,305.1809,-0.0027
305.2585,305.2807,0.0223
306.7584,306.9511,0.1927
308.4835,308.4529,-0.0305
306.2175,306.1206,-0.0969
305.2130,305.2061,-0.0069
305.1894,305.1865,-0.0029
305.3470,305.6096,0.2626
305.9491,307.1684,1.2194
305.6624,306.3749,0.7125
305.2126,305.2525,0.0399
305.1845,305.1813,-0.0032
305.3928,305.4299,0.0371
307.2707,307.3673,0.0966
307.7573,307.6427,-0.1146
305.6192,305.5730,-0.0462
305.1895,305.1853,-0.0042
305.2003,305.2163,0.0160
305.5436,306.1037,0.5601
306.0182,307.2683,1.2501
305.4451,305.8105,0.3654
305.1898,305.1947,0.0049
305.1989,305.2011,0.0022
306.0436,306.1847,0.1411
308.5052,308.6055,0.1003
307.1028,306.9752,-0.1276
305.3188,305.2983,-0.0205
305.1858,305.1824,-0.0034
305.2420,305.3303,0.0883
305.7749,306.7077,0.9328
305.8855,306.9445,1.0591
305.2869,305.4302,0.1433
305.1833,305.1803,-0.0031
305.2494,305.2546,0.0052
306.6321,306.6540,0.0219
308.3025,308.1433,-0.1592
306.1772,306.0804,-0.0968
305.2106,305.2061,-0.0045
305.1864,305.1869,0.0005
305.3563,305.6238,0.2675
305.9814,307.1851,1.2037
305.6703,306.3627,0.6924
305.2136,305.2495,0.0359
305.1843,305.1794,-0.0049
305.3825,305.4093,0.0269
307.2061,307.2470,0.0408
307.6837,307.5408,-0.1429
305.6014,305.5562,-0.0452
305.1891,305.1870,-0.0020
305.2007,305.2206,0.0199
305.5676,306.1310,0.5634
306.0389,307.2753,1.2364
305.4421,305.7967,0.3546
305.1900,305.1922,0.0022
305.1928,305.2016,0.0088
305.8097,306.2476,0.4379
307.9352,308.7756,0.8404
306.9028,307.0023,0.0995
305.3080,305.2954,-0.0126
305.1870,305.1839,-0.0030
305.2436,305.3371,0.0935
305.7718,306.7119,0.9401
305.8702,306.9032,1.0330
305.2806,305.4183,0.1378
305.1827,305.1818,-0.0009
305.2480,305.2867,0.0388
306.5873,306.9371,0.3498
308.2165,308.3619,0.1454
306.1551,306.0821,-0.0731
305.2100,305.2041,-0.0059
305.1879,305.1871,-0.0008
305.3643,305.6384,0.2741
305.9915,307.2033,1.2119
305.6656,306.3473,0.6817
305.2126,305.2476,0.0350
305.1839,305.1799,-0.0040
305.3895,305.4204,0.0310
307.2263,307.2830,0.0566
307.6660,307.5257,-0.1403
305.5912,305.5448,-0.0464
305.1892,305.1847,-0.0046
305.2027,305.2235,0.0208
305.5615,306.1712,0.6097
305.9894,307.2619,1.2725
305.4164,305.7593,0.3429
305.1880,305.1882,0.0002
305.1946,305.1917,-0.0030
305.9497,305.9354,-0.0143
308.2868,308.0808,-0.2060
307.0043,306.8233,-0.1810
305.3085,305.2929,-0.0156
305.1866,305.1835,-0.0031
305.2425,305.3295,0.0870
305.7692,306.6823,0.9131
305.8754,306.8888,1.0134
305.2850,305.4165,0.1315
305.1844,305.1810,-0.0033
305.2967,305.3227,0.0260
307.0782,307.3377,0.2595
308.6495,308.7676,0.1181
306.1713,306.1127,-0.0586
305.2090,305.2033,-0.0057
305.1873,305.1887,0.0014
305.3646,305.6678,0.3032
305.9686,307.2365,1.2679
305.6393,306.3160,0.6767
305.2098,305.2390,0.0292
305.1847,305.1801,-0.0046
305.3930,305.4179,0.0249
307.2402,307.2458,0.0056
307.6492,307.4842,-0.1650
305.5797,305.5366,-0.0431
305.1886,305.1861,-0.0025
305.2018,305.2232,0.0214
305.5645,306.1546,0.5900
305.9937,307.2148,1.2211
305.4154,305.7379,0.3225
305.1883,305.1887,0.0004
305.2046,305.2036,-0.0010
306.1967,306.2586,0.0620
308.6683,308.6352,-0.0331
307.0298,306.8981,-0.1317
305.3017,305.2865,-0.0152
305.1876,305.1828,-0.0048
305.2518,305.3446,0.0928
305.7964,306.7295,0.9330
305.8569,306.8532,0.9963
305.2741,305.3971,0.1230
305.1840,305.1813,-0.0027
305.2736,305.2960,0.0224
306.8231,306.9990,0.1759
308.3779,308.3456,-0.0323
306.1277,306.0429,-0.0847
305.2082,305.2035,-0.0047
305.1898,305.1886,-0.0012
305.3783,305.6685,0.2902
305.9859,307.2034,1.2175
305.6284,306.2764,0.6479
305.2058,305.2369,0.0311
305.1822,305.1802,-0.0020
305.4176,305.4406,0.0230
307.3314,307.3356,0.0042
307.6519,307.5092,-0.1426
305.5652,305.5325,-0.0327
305.1884,305.1852,-0.0032
305.2033,305.2255,0.0222
305.5641,306.1794,0.6153
305.9931,307.2370,1.2439
305.4122,305.7382,0.3259
305.1874,305.1891,0.0017
305.2007,305.2049,0.0042
306.0755,306.2159,0.1403
308.4042,308.5109,0.1067
306.9486,306.8540,-0.0946
305.2981,305.2859,-0.0122
305.1866,305.1843,-0.0024
305.2494,305.3597,0.1104
305.7733,306.7797,1.0065
305.8277,306.8480,1.0203
305.2674,305.3875,0.1201
305.1827,305.1796,-0.0031
305.2686,305.2713,0.0027
306.7841,306.7735,-0.0107
308.3188,308.1364,-0.1824
306.1089,306.0247,-0.0843
305.2093,305.2023,-0.0070
305.1898,305.1883,-0.0015
305.3767,305.6646,0.2880
305.9779,307.1713,1.1934
305.6179,306.2553,0.6374
305.2069,305.2364,0.0295
305.1867,305.1818,-0.0049
305.4503,305.4806,0.0303
307.4686,307.4955,0.0270
307.7090,307.5654,-0.1436
305.5650,305.5264,-0.0386
305.1893,305.1824,-0.0069
305.2022,305.2239,0.0217
305.5431,306.1731,0.6300
305.9492,307.1893,1.2401
305.3984,305.7131,0.3147
305.1864,305.1877,0.0013
305.1957,305.1965,0.0008
305.9937,306.0148,0.0212
308.3028,308.1942,-0.1086
306.9348,306.8017,-0.1331
305.2976,305.2834,-0.0142
305.1873,305.1824,-0.0049
305.2510,305.3573,0.1063
305.7724,306.7570,0.9846
305.8181,306.8146,0.9965
305.2655,305.3813,0.1157
305.1833,305.1805,-0.0029
305.2770,305.2866,0.0096
306.8775,306.9053,0.0278
308.4003,308.2494,-0.1509
306.1028,306.0204,-0.0824
305.2080,305.2017,-0.0063
305.1893,305.1897,0.0004
305.3689,305.6889,0.3200
305.9386,307.1923,1.2537
305.5952,306.2236,0.6284
305.2054,305.2295,0.0242
305.1838,305.1800,-0.0038
305.4507,305.4876,0.0369
307.4743,307.5220,0.0477
307.6929,307.5469,-0.1459
305.5544,305.5124,-0.0419
305.1870,305.1844,-0.0026
305.2060,305.2290,0.0231
305.6694,306.2165,0.5471
306.1799,307.2390,1.0592
305.4523,305.7165,0.2642
305.1864,305.1879,0.0016
305.2070,305.2094,0.0023
306.2563,306.3356,0.0793
308.7902,308.6621,-0.1281
307.0331,306.8058,-0.2273
305.2941,305.2726,-0.0215
305.1863,305.1816,-0.0047
305.2482,305.3616,0.1134
305.7425,306.7531,1.0106
305.7734,306.7767,1.0033
305.2580,305.3703,0.1123
305.1832,305.1779,-0.0053
305.2707,305.2793,0.0085
306.7638,306.8200,0.0562
308.1642,308.0891,-0.0752
306.0134,305.9558,-0.0576
305.2035,305.1979,-0.0056
305.1876,305.1888,0.0011
305.3668,305.6906,0.3239
305.9141,307.1808,1.2667
305.5714,306.2115,0.6401
305.2034,305.2303,0.0269
305.1846,305.1816,-0.0029
305.4378,305.4656,0.0278
307.3626,307.3778,0.0151
307.5527,307.4178,-0.1349
305.5267,305.4920,-0.0347
305.1884,305.1840,-0.0043
305.2048,305.2305,0.0256
305.5823,306.2274,0.6451
305.9785,307.2137,1.2351
305.3956,305.7006,0.3051
305.1873,305.1871,-0.0002
305.2014,305.2071,0.0058
306.0859,306.2617,0.1758
308.3405,308.4397,0.0992
306.8278,306.7084,-0.1194
305.2810,305.2666,-0.0144
305.1866,305.1835,-0.0031
305.2506,305.3698,0.1191
305.7768,306.7957,1.0189
305.8159,306.7980,0.9820
305.2619,305.3696,0.1077
305.1829,305.1791,-0.0038
305.2853,305.2878,0.0025
306.9347,306.8912,-0.0435
308.3774,308.1338,-0.2437
306.0419,305.9476,-0.0943
305.2009,305.1972,-0.0037
305.1882,305.1891,0.0010
305.3803,305.7121,0.3318
305.9674,307.2287,1.2612
305.6001,306.2195,0.6195
305.2039,305.2296,0.0256
305.1848,305.1848,0.0000
305.5259,305.5439,0.0180
307.7547,307.7057,-0.0489
307.7333,307.5392,-0.1942
305.5228,305.4820,-0.0408
305.1844,305.1828,-0.0016
305.2026,305.2349,0.0323
305.5816,306.2586,0.6771
305.9814,307.2312,1.2498
305.3924,305.6939,0.3015
305.1849,305.1868,0.0020
305.2073,305.2116,0.0043
306.1903,306.3492,0.1589
308.4936,308.5817,0.0881
306.8459,306.7287,-0.1172
305.2783,305.2671,-0.0112
305.1852,305.1843,-0.0009
305.2653,305.3870,0.1217
305.8644,306.8716,1.0072
305.8690,306.8278,0.9588
305.2665,305.3684,0.1019
305.1852,305.1797,-0.0055
305.2912,305.3026,0.0114
306.9675,307.0115,0.0439
308.3883,308.2279,-0.1604
306.0300,305.9438,-0.0862
305.2018,305.1968,-0.0050
305.1880,305.1914,0.0034
305.3807,305.7286,0.3479
305.9581,307.2345,1.2765
305.5891,306.2020,0.6130
305.2018,305.2278,0.0260
305.1837,305.1838,0.0002
305.5433,305.7254,0.1821
307.7722,308.3467,0.5745
307.6816,307.7532,0.0716
305.5085,305.4757,-0.0328
305.1871,305.1849,-0.0022
305.2087,305.2412,0.0326
305.6296,306.2964,0.6668
306.0101,307.2243,1.2142
305.3866,305.6763,0.2896
305.1844,305.1867,0.0023
305.2051,305.2046,-0.0005
306.1838,306.2052,0.0215
308.5116,308.3666,-0.1450
306.8377,306.6833,-0.1544
305.2759,305.2599,-0.0160
305.1877,305.1826,-0.0051
305.2689,305.3916,0.1227
305.8599,306.8835,1.0236
305.8528,306.8164,0.9637
305.2605,305.3630,0.1024
305.1830,305.1810,-0.0021
305.3002,305.3069,0.0067
307.0357,307.0275,-0.0082
308.4178,308.2082,-0.2096
306.0192,305.9306,-0.0887
305.2006,305.1962,-0.0044
305.1898,305.1916,0.0018
305.3873,305.7692,0.3819
305.9665,307.3029,1.3364
305.5861,306.1992,0.6131
305.2020,305.2256,0.0237
305.1847,305.1813,-0.0034
305.5179,305.5406,0.0228
307.6793,307.6316,-0.0477
307.6480,307.4540,-0.1940
305.5085,305.4685,-0.0400
305.1881,305.1839,-0.0042
305.2106,305.2384,0.0278
305.6635,306.2898,0.6262
306.0644,307.2346,1.1701
305.4007,305.6859,0.2852
305.1855,305.1884,0.0029
305.2096,305.2132,0.0036
306.3654,306.4034,0.0380
308.8313,308.7084,-0.1229
306.8782,306.7317,-0.1465
305.2713,305.2595,-0.0118
305.1871,305.1826,-0.0044
305.2623,305.4026,0.1403
305.8272,306.8940,1.0668
305.8191,306.7686,0.9495
305.2563,305.3509,0.0946
305.1852,305.1794,-0.0058
305.2825,305.2891,0.0065
306.8539,306.8541,0.0002
308.2101,308.0348,-0.1753
305.9805,305.9054,-0.0751
305.2013,305.1961,-0.0052
305.1908,305.1927,0.0019
305.3992,305.7645,0.3653
305.9633,307.2225,1.2592
305.5626,306.1230,0.5604
305.1999,305.2169,0.0170
305.1855,305.1806,-0.0049
305.5320,305.5598,0.0278
307.7225,307.6887,-0.0338
307.6508,307.4590,-0.1918
305.5023,305.4645,-0.0378
305.1886,305.1861,-0.0024
305.2070,305.2472,0.0402
305.5825,306.3416,0.7591
305.9371,307.2109,1.2738
305.3712,305.6443,0.2731
305.1844,305.1861,0.0017
305.2090,305.2113,0.0023
306.2355,306.2927,0.0572
308.5453,308.4513,-0.0940
306.8104,306.6659,-0.1445
305.2733,305.2572,-0.0161
305.1873,305.1837,-0.0035
305.2701,305.4113,0.1413
305.8501,306.9032,1.0532
305.8128,306.7376,0.9248
305.2527,305.3426,0.0899
305.1829,305.1808,-0.0021
305.3235,305.3412,0.0177
307.2010,307.2542,0.0532
308.4970,308.3166,-0.1805
306.0023,305.9139,-0.0884
305.2011,305.1956,-0.0055
305.1906,305.1917,0.0012
305.4043,305.7688,0.3644
305.9782,307.2312,1.2530
305.5643,306.1228,0.5586
305.1989,305.2177,0.0188
305.1847,305.1817,-0.0030
305.5890,305.5910,0.0020
307.9112,307.7800,-0.1312
307.6765,307.4615,-0.2150
305.4878,305.4527,-0.0352
305.1878,305.1836,-0.0042
305.2117,305.2465,0.0348
305.6342,306.3460,0.7118
305.9857,307.2004,1.2147
305.3729,305.6397,0.2668
305.1852,305.1859,0.0007
305.2086,305.2220,0.0133
306.2396,306.5000,0.2604
308.5151,308.6841,0.1690
306.7617,306.6564,-0.1053
305.2663,305.2553,-0.0110
305.1866,305.1836,-0.0031
305.2640,305.4014,0.1374
305.8028,306.8424,1.0396
305.7689,306.6814,0.9125
305.2471,305.3365,0.0894
305.1835,305.1818,-0.0016
305.3102,305.3435,0.0333
307.0490,307.2061,0.1571
308.2427,308.1543,-0.0884
305.9164,305.8497,-0.0667
305.1976,305.1926,-0.0050
305.1913,305.1915,0.0002
305.4196,305.7899,0.3702
305.9911,307.2539,1.2628
305.5580,306.1137,0.5557
305.1971,305.2173,0.0203
305.1839,305.1822,-0.0018
305.5131,305.5337,0.0206
307.5704,307.5140,-0.0564
307.4729,307.2975,-0.1754
305.4705,305.4378,-0.0327
305.1878,305.1839,-0.0039
305.2100,305.2460,0.0361
305.6137,306.3175,0.7038
305.9492,307.1248,1.1756
305.3615,305.6101,0.2486
305.1853,305.1842,-0.0011
305.2183,305.2282,0.0099
306.3153,306.5121,0.1968
308.4764,308.5849,0.1085
306.6732,306.5830,-0.0902
305.2587,305.2504,-0.0083
305.1873,305.1846,-0.0027
305.2777,305.4157,0.1380
305.8553,306.8942,1.0389
305.7874,306.6889,0.9016
305.2447,305.3320,0.0873
305.1821,305.1807,-0.0014
305.3186,305.3290,0.0104
307.0876,307.0901,0.0025
308.2572,308.0854,-0.1718
305.9251,305.8543,-0.0708
305.2004,305.1931,-0.0073
305.1934,305.1920,-0.0014
305.4169,305.7588,0.3419
305.9825,307.1610,1.1786
305.5505,306.0694,0.5189
305.1989,305.2148,0.0158
305.1838,305.1833,-0.0005
305.5436,305.5757,0.0321
307.6601,307.6465,-0.0136
307.4650,307.3348,-0.1301
305.4605,305.4366,-0.0240
305.1888,305.1831,-0.0056
305.2141,305.2504,0.0363
305.6462,306.3537,0.7075
305.9749,307.1406,1.1657
305.3600,305.6046,0.2445
305.1834,305.1846,0.0012
305.2104,305.2112,0.0008
306.2584,306.2611,0.0027
308.4257,308.2462,-0.1795
306.6428,306.5007,-0.1421
305.2518,305.2407,-0.0111
305.1856,305.1837,-0.0020
305.2802,305.4221,0.1420
305.8653,306.8896,1.0243
305.7836,306.6513,0.8677
305.2421,305.3227,0.0806
305.1823,305.1805,-0.0017
305.3073,305.3179,0.0106
306.9905,306.9923,0.0017
308.1328,307.9504,-0.1823
305.8852,305.8119,-0.0733
