leadI_mV,leadII_mV,leadIII_mV
305.0143,305.8871,0.8728
304.8975,306.7774,1.8799
305.1248,305.7417,0.6169
305.1866,305.2029,0.0163
305.1880,305.1849,-0.0032
305.2282,305.3665,0.1382
305.3172,306.0546,0.7374
305.2218,305.6941,0.4723
305.1829,305.2099,0.0269
305.1837,305.1801,-0.0036
305.1512,305.2943,0.1431
304.9380,306.2798,1.3418
304.9745,306.5372,1.5628
305.1681,305.4304,0.2623
305.1862,305.1851,-0.0011
305.1903,305.1945,0.0042
305.2377,305.5501,0.3125
305.2470,306.0396,0.7926
305.1841,305.4373,0.2532
305.1837,305.1853,0.0016
305.1841,305.1844,0.0003
305.1118,305.4908,0.3790
304.9221,306.6382,1.7161
305.0753,306.1737,1.0984
305.1841,305.2672,0.0830
305.1867,305.1836,-0.0031
305.2088,305.2264,0.0176
305.3632,305.6785,0.3153
305.3195,305.7963,0.4768
305.1877,305.2737,0.0860
305.1832,305.1803,-0.0030
305.1751,305.2115,0.0363
305.0239,305.9125,0.8886
304.9315,306.8279,1.8965
305.1429,305.7531,0.6101
305.1865,305.2026,0.0161
305.1875,305.1859,-0.0016
305.2006,305.3439,0.1433
305.2062,305.9697,0.7635
305.1723,305.6620,0.4897
305.1810,305.2091,0.0281
305.1847,305.1803,-0.0044
305.1872,305.3745,0.1873
305.1533,306.7714,1.6181
305.1187,306.8628,1.7441
305.1766,305.4491,0.2725
305.1858,305.1862,0.0004
305.1888,305.1944,0.0056
305.2144,305.5543,0.3398
305.1985,306.0502,0.8517
305.1721,305.4449,0.2728
305.1828,305.1875,0.0046
305.1826,305.1868,0.0042
305.1101,305.5764,0.4663
304.9447,306.8257,1.8811
305.0974,306.2146,1.1172
305.1856,305.2666,0.0809
305.1854,305.1829,-0.0025
305.1888,305.2401,0.0513
305.1914,305.8298,0.6384
305.1717,305.9416,0.7699
305.1771,305.2880,0.1109
305.1846,305.1828,-0.0017
305.1748,305.2201,0.0453
305.0146,305.9672,0.9526
304.9154,306.8622,1.9468
305.1354,305.7507,0.6152
305.1849,305.2004,0.0155
305.1866,305.1837,-0.0029
305.2061,305.3456,0.1396
305.2208,305.9803,0.7595
305.1721,305.6664,0.4944
305.1808,305.2092,0.0284
305.1842,305.1809,-0.0034
305.1494,305.3138,0.1645
304.9466,306.3660,1.4193
305.0048,306.5896,1.5848
305.1742,305.4340,0.2598
305.1865,305.1852,-0.0013
305.1875,305.1946,0.0071
305.2184,305.5486,0.3302
305.2026,306.0298,0.8273
305.1710,305.4374,0.2664
305.1830,305.1871,0.0040
305.1827,305.1845,0.0018
305.1161,305.4875,0.3715
304.9324,306.6376,1.7052
305.0740,306.1954,1.1215
305.1851,305.2718,0.0867
305.1888,305.1832,-0.0056
305.1949,305.2336,0.0387
305.2186,305.7522,0.5336
305.1751,305.8723,0.6971
305.1735,305.2845,0.1110
305.1846,305.1822,-0.0024
305.1736,305.2323,0.0587
305.0203,306.1088,1.0885
304.9498,307.0013,2.0515
305.1474,305.7702,0.6228
305.1869,305.2017,0.0148
305.1874,305.1844,-0.0029
305.2124,305.3656,0.1532
305.2137,306.0376,0.8239
305.1508,305.6925,0.5417
305.1776,305.2122,0.0346
305.1839,305.1808,-0.0031
305.1471,305.3500,0.2029
304.9211,306.5072,1.5861
304.9722,306.6633,1.6911
305.1674,305.4477,0.2803
305.1868,305.1848,-0.0020
305.1880,305.1953,0.0073
305.1960,305.5637,0.3676
305.1479,306.0535,0.9056
305.1541,305.4470,0.2928
305.1819,305.1858,0.0038
305.1813,305.1888,0.0075
305.0783,305.6993,0.6210
304.8687,307.0693,2.2006
305.0683,306.2776,1.2094
305.1834,305.2713,0.0879
305.1857,305.1840,-0.0017
305.1924,305.2361,0.0437
305.2045,305.7800,0.5754
305.1517,305.8958,0.7441
305.1684,305.2851,0.1167
305.1822,305.1802,-0.0020
305.1690,305.2359,0.0669
304.9758,306.0848,1.1090
304.8866,306.9007,2.0141
305.1335,305.7454,0.6119
305.1860,305.2030,0.0170
305.1868,305.1844,-0.0024
305.2039,305.3624,0.1585
305.1893,306.0201,0.8308
305.1450,305.6788,0.5338
305.1783,305.2114,0.0331
305.1838,305.1820,-0.0019
305.1501,305.3579,0.2079
304.9445,306.5580,1.6134
305.0030,306.6935,1.6905
305.1747,305.4464,0.2717
305.1859,305.1847,-0.0012
305.1883,305.1931,0.0047
305.1916,305.5551,0.3634
305.1420,306.0408,0.8988
305.1527,305.4416,0.2889
305.1848,305.1864,0.0016
305.1832,305.1938,0.0106
305.0871,305.8361,0.7490
304.8836,307.3572,2.4736
305.0785,306.3479,1.2694
305.1867,305.2737,0.0870
305.1870,305.1828,-0.0042
305.2020,305.2473,0.0453
305.2584,305.8642,0.6059
305.1896,305.9603,0.7708
305.1709,305.2903,0.1194
305.1825,305.1817,-0.0008
305.1690,305.2310,0.0620
304.9768,306.0467,1.0699
304.8980,306.9151,2.0171
305.1400,305.7695,0.6295
305.1856,305.2026,0.0170
305.1858,305.1844,-0.0013
305.1966,305.3481,0.1515
305.1754,305.9768,0.8014
305.1428,305.6652,0.5223
305.1778,305.2112,0.0334
305.1838,305.1820,-0.0018
305.1472,305.3498,0.2027
304.9337,306.5004,1.5667
304.9862,306.6535,1.6673
305.1702,305.4418,0.2716
305.1877,305.1847,-0.0031
305.1890,305.1959,0.0068
305.1986,305.5652,0.3666
305.1485,306.0576,0.9091
305.1510,305.4450,0.2940
305.1821,305.1853,0.0032
305.1818,305.1907,0.0089
305.0829,305.7360,0.6532
304.8721,307.0816,2.2095
305.0698,306.2569,1.1870
305.1844,305.2699,0.0854
305.1887,305.1844,-0.0042
305.1964,305.2417,0.0453
305.1999,305.8069,0.6070
305.1419,305.9072,0.7653
305.1678,305.2840,0.1162
305.1856,305.1813,-0.0043
305.1737,305.2369,0.0631
305.0040,306.1293,1.1253
304.9296,307.0037,2.0741
305.1460,305.7789,0.6330
305.1869,305.2032,0.0163
305.1859,305.1840,-0.0019
305.2477,305.3684,0.1207
305.3546,306.0493,0.6947
305.2039,305.6936,0.4896
305.1759,305.2108,0.0349
305.1813,305.1790,-0.0023
305.1435,305.3291,0.1856
304.9137,306.4262,1.5125
304.9705,306.6237,1.6532
305.1672,305.4417,0.2745
305.1871,305.1858,-0.0013
305.1883,305.1962,0.0080
305.1820,305.5551,0.3730
305.1212,306.0341,0.9129
305.1460,305.4386,0.2925
305.1828,305.1862,0.0034
305.1809,305.1907,0.0097
305.0856,305.7281,0.6425
304.8875,307.1015,2.2140
305.0764,306.2898,1.2134
305.1841,305.2745,0.0905
305.1860,305.1833,-0.0027
305.1896,305.2441,0.0545
305.1727,305.8400,0.6673
305.1165,305.9338,0.8173
305.1628,305.2861,0.1233
305.1818,305.1809,-0.0009
305.1711,305.2511,0.0800
304.9832,306.3284,1.3453
304.8831,307.2411,2.3580
305.1319,305.7987,0.6668
305.1850,305.2027,0.0176
305.1856,305.1851,-0.0005
305.1906,305.3628,0.1721
305.1434,306.0296,0.8862
305.1231,305.6903,0.5672
305.1757,305.2116,0.0359
305.1836,305.1788,-0.0047
305.1485,305.3090,0.1606
304.9219,306.3593,1.4374
304.9667,306.6205,1.6538
305.1675,305.4515,0.2840
305.1872,305.1850,-0.0022
305.1898,305.1966,0.0068
305.2184,305.5641,0.3456
305.1799,306.0524,0.8725
305.1525,305.4436,0.2910
305.1816,305.1837,0.0020
305.1824,305.1888,0.0065
305.0914,305.7222,0.6309
304.9008,307.1130,2.2122
305.0738,306.3165,1.2427
305.1828,305.2788,0.0959
305.1863,305.1838,-0.0025
305.1896,305.2404,0.0508
305.1717,305.8050,0.6333
305.1191,305.9141,0.7949
305.1644,305.2863,0.1219
305.1825,305.1798,-0.0027
305.1714,305.2362,0.0648
305.0037,306.1140,1.1103
304.9188,306.9803,2.0616
305.1408,305.7781,0.6373
305.1881,305.2035,0.0154
305.1868,305.1853,-0.0016
305.1803,305.3604,0.1801
305.0876,306.0486,0.9610
305.0894,305.7090,0.6196
305.1730,305.2142,0.0412
305.1819,305.1822,0.0003
305.1500,305.3166,0.1666
304.9257,306.4096,1.4839
304.9590,306.6714,1.7125
305.1631,305.4600,0.2969
305.1871,305.1843,-0.0027
305.1906,305.1951,0.0045
305.2289,305.5939,0.3650
305.1859,306.1100,0.9241
305.1553,305.4605,0.3053
305.1837,305.1861,0.0025
305.1798,305.1940,0.0142
304.9795,305.8660,0.8865
304.6508,307.3857,2.7350
305.0050,306.3642,1.3592
305.1803,305.2764,0.0961
305.1855,305.1830,-0.0026
305.1947,305.2459,0.0512
305.2051,305.8484,0.6433
305.1436,305.9571,0.8134
305.1652,305.2929,0.1277
305.1832,305.1801,-0.0031
305.1727,305.2511,0.0783
305.0099,306.2599,1.2500
304.9290,307.1351,2.2061
305.1389,305.8055,0.6666
305.1855,305.2054,0.0200
305.1858,305.1855,-0.0002
305.1945,305.3781,0.1836
305.1318,306.0740,0.9422
305.1076,305.7031,0.5955
305.1756,305.2103,0.0347
305.1838,305.1814,-0.0024
305.1478,305.3251,0.1773
304.9252,306.4117,1.4866
304.9841,306.6453,1.6612
305.1710,305.4537,0.2827
305.1874,305.1854,-0.0020
305.1879,305.1947,0.0068
305.1868,305.5656,0.3788
305.1227,306.0667,0.9441
305.1443,305.4562,0.3119
305.1837,305.1874,0.0037
305.1823,305.1946,0.0123
305.0866,305.8000,0.7134
304.8982,307.2372,2.3389
305.0837,306.3120,1.2282
305.1858,305.2732,0.0874
305.1880,305.1821,-0.0060
305.1940,305.2488,0.0548
305.1946,305.8676,0.6730
305.1264,305.9611,0.8347
305.1614,305.2927,0.1313
305.1846,305.1813,-0.0033
305.1739,305.2316,0.0577
305.0079,306.1234,1.1155
304.9225,307.0784,2.1559
305.1411,305.8228,0.6816
305.1867,305.2044,0.0177
305.1878,305.1832,-0.0046
305.2152,305.3973,0.1821
305.2150,306.1315,0.9164
305.1435,305.7256,0.5821
305.1769,305.2134,0.0365
305.1854,305.1802,-0.0052
305.1457,305.3503,0.2046
304.9404,306.5786,1.6382
305.0121,306.7597,1.7477
305.1744,305.4614,0.2870
305.1848,305.1875,0.0027
305.1870,305.1984,0.0115
305.1863,305.5789,0.3926
305.1271,306.0837,0.9565
305.1425,305.4534,0.3109
305.1794,305.1853,0.0059
305.1797,305.1931,0.0134
305.0846,305.7677,0.6831
304.9067,307.1270,2.2203
305.0883,306.2899,1.2016
305.1846,305.2740,0.0895
305.1861,305.1837,-0.0025
305.1895,305.2449,0.0554
305.1736,305.8425,0.6689
305.1201,305.9519,0.8318
305.1631,305.2933,0.1302
305.1833,305.1814,-0.0020
305.1709,305.2542,0.0833
304.9971,306.2661,1.2690
304.9076,307.1137,2.2061
305.1324,305.7932,0.6608
305.1861,305.2044,0.0183
305.1862,305.1853,-0.0009
305.2004,305.3918,0.1914
305.1695,306.1099,0.9404
305.1245,305.7111,0.5866
305.1756,305.2124,0.0368
305.1837,305.1833,-0.0004
305.1299,305.4359,0.3060
304.8413,307.0061,2.1648
304.9426,306.9892,2.0466
305.1678,305.4684,0.3006
305.1856,305.1860,0.0003
305.1884,305.1972,0.0089
305.1866,305.5865,0.4000
305.1279,306.0826,0.9548
305.1477,305.4470,0.2993
305.1848,305.1845,-0.0003
305.1824,305.1949,0.0125
305.0780,305.7497,0.6717
304.8871,307.0369,2.1498
305.0783,306.2481,1.1698
305.1838,305.2721,0.0882
305.1866,305.1831,-0.0036
305.1935,305.2473,0.0538
305.1833,305.8492,0.6659
305.1179,305.9427,0.8248
305.1630,305.2893,0.1263
305.1819,305.1804,-0.0016
305.1681,305.2655,0.0975
305.0025,306.3605,1.3580
304.9517,307.1935,2.2418
305.1550,305.7965,0.6415
305.1866,305.2034,0.0168
305.1865,305.1858,-0.0007
305.1853,305.3770,0.1917
305.1179,306.0514,0.9335
305.1113,305.6871,0.5759
305.1764,305.2101,0.0337
305.1848,305.1799,-0.0048
305.1485,305.3375,0.1891
304.9583,306.4865,1.5282
305.0179,306.6882,1.6703
305.1736,305.4518,0.2782
305.1865,305.1842,-0.0023
305.1902,305.1966,0.0064
305.2356,305.5836,0.3480
305.1961,306.0716,0.8755
305.1538,305.4447,0.2908
305.1815,305.1856,0.0041
305.1774,305.1983,0.0210
304.9629,305.8549,0.8920
304.6656,307.2254,2.5598
305.0320,306.2693,1.2374
305.1837,305.2685,0.0848
305.1874,305.1828,-0.0046
305.1922,305.2515,0.0593
305.1537,305.8641,0.7104
305.0792,305.9313,0.8522
305.1587,305.2827,0.1240
305.1829,305.1811,-0.0018
305.1716,305.2292,0.0576
305.0041,306.0421,1.0381
304.9317,306.9298,1.9981
305.1486,305.7723,0.6238
305.1854,305.2008,0.0154
305.1849,305.1844,-0.0004
305.1844,305.3802,0.1958
305.1114,306.0527,0.9413
305.1035,305.6783,0.5748
305.1754,305.2105,0.0352
305.1833,305.1826,-0.0008
305.1400,305.3474,0.2073
304.9086,306.5315,1.6230
304.9832,306.7088,1.7256
305.1709,305.4511,0.2802
305.1872,305.1847,-0.0025
305.1904,305.1982,0.0078
305.1898,305.6046,0.4149
305.1108,306.1020,0.9911
305.1373,305.4471,0.3098
305.1818,305.1859,0.0040
305.1814,305.1954,0.0140
305.0751,305.7697,0.6946
304.8854,307.0879,2.2025
305.0814,306.2515,1.1701
305.1846,305.2710,0.0864
305.1875,305.1836,-0.0039
305.1902,305.2473,0.0571
305.1687,305.8435,0.6749
305.1101,305.9167,0.8066
305.1619,305.2820,0.1201
305.1835,305.1826,-0.0009
305.1716,305.2334,0.0618
305.0063,306.0973,1.0909
304.9419,306.9779,2.0360
305.1487,305.7691,0.6204
305.1865,305.2014,0.0149
305.1869,305.1860,-0.0009
305.1989,305.3791,0.1802
305.1645,306.0477,0.8831
305.1242,305.6768,0.5527
305.1751,305.2097,0.0346
305.1827,305.1817,-0.0010
305.1476,305.4301,0.2826
304.9627,306.8581,1.8954
305.0361,306.8318,1.7958
305.1810,305.4473,0.2663
305.1871,305.1847,-0.0025
305.1865,305.1998,0.0132
305.1932,305.6147,0.4215
305.1462,306.1137,0.9675
305.1524,305.4516,0.2992
305.1808,305.1864,0.0056
305.1803,305.1970,0.0167
305.0975,305.8598,0.7623
304.9542,307.3780,2.4238
305.1156,306.3902,1.2747
305.1873,305.2788,0.0915
305.1865,305.1856,-0.0008
305.1894,305.2618,0.0724
305.1736,305.9915,0.8179
305.1169,306.1189,1.0020
305.1642,305.3174,0.1532
305.1856,305.1824,-0.0032
305.1713,305.2607,0.0895
304.9737,306.2997,1.3260
304.8675,307.1048,2.2373
305.1216,305.7654,0.6438
305.1857,305.2028,0.0171
305.1862,305.1859,-0.0003
305.1772,305.3589,0.1816
305.0862,305.9219,0.8356
305.0943,305.5847,0.4904
305.1749,305.2034,0.0285
305.1163,306.3103,1.1940
305.1864,305.2629,0.0766
305.1865,305.1825,-0.0041
305.1879,305.2580,0.0701
305.1453,305.8927,0.7474
305.0948,305.9412,0.8463
305.1654,305.2821,0.1167
305.1843,305.1809,-0.0034
305.1933,305.2973,0.1041
305.2301,306.6971,1.4670
305.1759,307.5034,2.3275
305.1772,305.7967,0.6194
305.1859,305.1989,0.0129
305.1866,305.1855,-0.0010
305.2085,305.4250,0.2165
305.2188,306.1818,0.9630
305.1612,305.7218,0.5606
305.1773,305.2087,0.0314
305.1827,305.1797,-0.0030
305.1237,305.3906,0.2668
304.8698,306.6659,1.7961
305.0046,306.7104,1.7057
305.1822,305.4266,0.2445
305.1872,305.1843,-0.0029
305.1875,305.2039,0.0164
305.1627,305.6623,0.4996
305.0611,306.1519,1.0908
305.1320,305.4408,0.3087
305.1825,305.1837,0.0012
305.1812,305.1993,0.0181
305.0742,305.8543,0.7801
304.8953,307.2216,2.3264
305.0872,306.2435,1.1563
305.1833,305.2604,0.0771
305.1861,305.1831,-0.0030
305.1920,305.2628,0.0709
305.1654,305.9354,0.7700
305.1158,305.9737,0.8579
305.1666,305.2836,0.1170
305.1832,305.1806,-0.0026
305.1709,305.2397,0.0688
305.0115,306.1503,1.1388
304.9643,306.9999,2.0356
305.1577,305.7465,0.5888
305.1869,305.1984,0.0115
305.1893,305.1852,-0.0041
305.2086,305.4139,0.2053
305.1877,306.1201,0.9324
305.1464,305.6780,0.5317
305.1805,305.2046,0.0241
305.1836,305.1801,-0.0035
305.1445,305.3557,0.2112
304.9508,306.5165,1.5657
305.0282,306.6238,1.5956
305.1794,305.4196,0.2402
305.1871,305.1841,-0.0031
305.1891,305.2033,0.0142
305.1878,305.6713,0.4834
305.1031,306.1295,1.0264
305.1388,305.4244,0.2856
305.1817,305.1849,0.0031
305.1798,305.1971,0.0173
305.0638,305.7982,0.7343
304.8873,307.0858,2.1985
305.0941,306.1871,1.0930
305.1841,305.2566,0.0725
305.1863,305.1833,-0.0030
305.1849,305.2532,0.0683
305.1331,305.8440,0.7109
305.0935,305.8885,0.7950
305.1645,305.2748,0.1103
305.1825,305.1806,-0.0019
305.1675,305.2401,0.0725
304.9734,306.1248,1.1515
304.8913,306.9151,2.0238
305.1307,305.7118,0.5811
305.1850,305.1980,0.0130
305.1863,305.1851,-0.0012
305.2007,305.4130,0.2122
305.1665,306.0946,0.9281
305.1352,305.6537,0.5185
305.1797,305.2048,0.0251
305.1851,305.1829,-0.0022
305.1274,305.4815,0.3541
304.8894,306.9272,2.0378
305.0067,306.7283,1.7215
305.1761,305.4085,0.2324
305.1863,305.1851,-0.0012
305.1885,305.2023,0.0138
305.1949,305.6175,0.4225
305.1418,306.0558,0.9140
305.1515,305.4131,0.2616
305.1826,305.1842,0.0016
305.1801,305.1949,0.0149
305.0649,305.7412,0.6763
304.8750,306.9669,2.0919
305.0803,306.1533,1.0730
305.1849,305.2536,0.0687
305.1867,305.1828,-0.0039
305.1913,305.2578,0.0665
305.1770,305.8763,0.6993
305.1245,305.9046,0.7801
305.1668,305.2747,0.1079
305.1837,305.1830,-0.0007
305.1610,305.2976,0.1366
304.9015,306.7178,1.8163
304.8460,307.4922,2.6462
305.1401,305.7669,0.6268
305.1859,305.1983,0.0125
305.1861,305.1836,-0.0026
305.1855,305.3895,0.2040
305.1212,306.0350,0.9138
305.1186,305.6342,0.5156
305.1789,305.2039,0.0250
305.1827,305.1801,-0.0026
305.1409,305.3885,0.2476
304.9471,306.5869,1.6397
305.0300,306.6103,1.5803
305.1786,305.4111,0.2326
305.1865,305.1853,-0.0012
305.1880,305.2011,0.0132
305.1840,305.6156,0.4316
305.1162,306.0454,0.9292
305.1455,305.4091,0.2635
305.1814,305.1850,0.0036
305.1781,305.1974,0.0193
305.0368,305.7239,0.6871
304.8070,306.8962,2.0892
305.0382,306.1178,1.0797
305.1783,305.2518,0.0735
305.1866,305.1832,-0.0034
305.1909,305.2634,0.0725
305.1378,305.8877,0.7499
305.0818,305.8907,0.8090
305.1630,305.2665,0.1035
305.1840,305.1794,-0.0045
305.1677,305.2805,0.1128
304.9947,306.4285,1.4338
304.9554,307.1411,2.1856
305.1554,305.7238,0.5683
305.1855,305.1972,0.0117
305.1861,305.1846,-0.0015
305.2053,305.4107,0.2054
305.1822,306.0748,0.8925
305.1378,305.6393,0.5015
305.1777,305.2050,0.0273
305.1822,305.1808,-0.0014
305.1310,305.3796,0.2485
304.8978,306.5622,1.6644
305.0020,306.5850,1.5830
305.1761,305.4008,0.2248
305.1866,305.1845,-0.0020
305.1897,305.2049,0.0152
305.1931,305.6565,0.4634
305.1198,306.0840,0.9641
305.1438,305.4102,0.2664
305.1824,305.1837,0.0013
305.1812,305.2016,0.0204
305.0717,305.8481,0.7764
304.8931,307.1123,2.2191
305.0847,306.1602,1.0755
305.1845,305.2526,0.0681
305.1877,305.1834,-0.0043
305.2042,305.2686,0.0644
305.2078,305.9323,0.7245
305.1121,305.9185,0.8063
305.1640,305.2665,0.1025
305.1845,305.1807,-0.0038
305.1628,305.3311,0.1682
304.9536,306.8636,1.9100
304.9191,307.4832,2.5641
305.1516,305.7333,0.5817
305.1854,305.1959,0.0104
305.1865,305.1854,-0.0011
305.1864,305.4086,0.2222
305.1215,306.0599,0.9385
305.1174,305.6285,0.5111
305.1783,305.2023,0.0240
305.1836,305.1816,-0.0020
305.1393,305.3933,0.2540
304.9325,306.6060,1.6735
305.0168,306.5960,1.5793
305.1758,305.3987,0.2229
305.1861,305.1837,-0.0024
305.1878,305.2063,0.0185
305.1543,305.6750,0.5207
305.0359,306.0993,1.0634
305.1269,305.4077,0.2809
305.1815,305.1845,0.0031
305.1787,305.2038,0.0251
305.0623,305.9146,0.8524
304.8939,307.2404,2.3465
305.0863,306.1853,1.0991
305.1837,305.2492,0.0655
305.1883,305.1812,-0.0071
305.1912,305.2701,0.0789
305.1465,305.9153,0.7688
305.0900,305.8910,0.8010
305.1636,305.2628,0.0992
305.1839,305.1793,-0.0046
305.1675,305.2750,0.1075
304.9842,306.3418,1.3576
304.9381,307.0323,2.0942
305.1526,305.7016,0.5490
305.1883,305.1961,0.0079
305.1893,305.1848,-0.0045
305.1994,305.4133,0.2139
305.1627,306.0704,0.9077
305.1347,305.6297,0.4951
305.1785,305.2017,0.0232
305.1837,305.1813,-0.0023
305.1371,305.4839,0.3468
304.9252,306.9013,1.9761
305.0110,306.6910,1.6800
305.1748,305.3980,0.2231
305.1870,305.1848,-0.0023
305.1925,305.2088,0.0163
305.2185,305.6859,0.4674
305.1523,306.1083,0.9560
305.1514,305.4102,0.2588
305.1828,305.1829,0.0001
305.1739,305.2151,0.0412
304.9230,306.1124,1.1894
304.6575,307.4895,2.8320
305.0492,306.1926,1.1434
305.1841,305.2478,0.0638
305.1867,305.1839,-0.0028
305.1968,305.2680,0.0713
305.1972,305.8896,0.6923
305.1282,305.8666,0.7384
305.1652,305.2611,0.0959
305.1823,305.1818,-0.0005
305.1706,305.2502,0.0796
305.0169,306.1923,1.1754
304.9882,306.9582,1.9700
305.1676,305.6986,0.5310
305.1884,305.1961,0.0078
305.1883,305.1863,-0.0020
305.2034,305.4142,0.2108
305.1713,306.0600,0.8887
305.1365,305.6190,0.4825
305.1786,305.2008,0.0221
305.1822,305.1816,-0.0005
305.1349,305.3833,0.2484
304.9300,306.5797,1.6497
305.0224,306.5797,1.5573
305.1783,305.3928,0.2146
305.1874,305.1835,-0.0039
305.1896,305.2055,0.0159
305.1927,305.6482,0.4555
305.1247,306.0521,0.9274
305.1471,305.3966,0.2495
305.1813,305.1820,0.0007
305.1788,305.1982,0.0194
305.0626,305.8124,0.7498
304.9055,307.0261,2.1205
305.1044,306.1231,1.0186
305.1854,305.2483,0.0629
305.1870,305.1831,-0.0040
305.1924,305.2712,0.0789
305.1603,305.9145,0.7542
305.1035,305.8771,0.7736
305.1665,305.2586,0.0921
305.1840,305.1809,-0.0031
305.1649,305.2601,0.0951
304.9587,306.2375,1.2788
304.9315,306.9522,2.0208
305.1557,305.6845,0.5288
305.1866,305.1954,0.0089
305.1871,305.1864,-0.0008
305.2003,305.4257,0.2254
305.1570,306.0881,0.9311
305.1300,305.6289,0.4989
305.1773,305.2010,0.0237
305.1830,305.1817,-0.0013
305.1271,305.3873,0.2602
304.8757,306.6172,1.7415
304.9837,306.5937,1.6100
305.1734,305.3899,0.2165
305.1856,305.1850,-0.0006
305.1885,305.2036,0.0151
305.1788,305.6414,0.4627
305.1085,306.0389,0.9304
305.1472,305.3912,0.2440
305.1835,305.1849,0.0014
305.1817,305.1992,0.0175
305.0659,305.7838,0.7179
304.9038,306.9764,2.0726
305.0937,306.0979,1.0042
305.1836,305.2433,0.0598
305.1885,305.1815,-0.0070
305.2075,305.2829,0.0754
305.2290,305.9731,0.7440
305.1380,305.9064,0.7684
305.1671,305.2583,0.0912
305.1839,305.1799,-0.0040
305.1670,305.2770,0.1100
304.9760,306.3915,1.4156
304.9393,307.0725,2.1332
305.1546,305.6863,0.5317
305.1856,305.1945,0.0088
305.1879,305.1871,-0.0009
305.2332,305.4456,0.2124
305.2424,306.1450,0.9026
305.1554,305.6437,0.4883
305.1778,305.1994,0.0216
305.1825,305.1800,-0.0025
305.1359,305.3564,0.2206
304.9106,306.4650,1.5543
305.0024,306.5025,1.5001
305.1754,305.3813,0.2058
305.1855,305.1835,-0.0020
305.1884,305.2038,0.0154
305.2040,305.6346,0.4306
305.1468,306.0270,0.8802
305.1525,305.3886,0.2361
305.1833,305.1840,0.0007
305.1798,305.2039,0.0241
305.0559,305.8397,0.7838
304.9048,307.0279,2.1231
305.1125,306.1024,0.9899
305.1872,305.2440,0.0568
305.1881,305.1831,-0.0050
305.2057,305.2769,0.0711
305.2033,305.9340,0.7307
305.1163,305.8783,0.7620
305.1662,305.2567,0.0905
305.1831,305.1814,-0.0017
305.1477,305.3178,0.1700
304.8188,306.7428,1.9240
304.8048,307.3403,2.5355
305.1450,305.6935,0.5485
305.1855,305.1945,0.0090
305.1870,305.1885,0.0015
305.2324,305.4523,0.2199
305.2494,306.1091,0.8597
305.1671,305.6041,0.4370
305.1797,305.1979,0.0182
305.1843,305.1810,-0.0033
305.1427,305.3867,0.2440
304.9545,306.5919,1.6374
305.0381,306.5677,1.5296
305.1783,305.3828,0.2045
305.1858,305.1822,-0.0036
305.1892,305.2051,0.0159
305.1998,305.6517,0.4519
305.1389,306.0440,0.9051
305.1534,305.3896,0.2363
305.1827,305.1837,0.0010
305.1772,305.2058,0.0286
305.0388,305.9164,0.8776
304.8763,307.1610,2.2848
305.1084,306.1191,1.0108
305.1850,305.2436,0.0586
305.1864,305.1848,-0.0015
305.1903,305.2829,0.0925
305.1470,305.9457,0.7987
305.1011,305.8812,0.7801
305.1673,305.2575,0.0902
305.1826,305.1808,-0.0019
305.1592,305.2973,0.1382
304.9396,306.4314,1.4918
304.9176,307.0136,2.0960
305.1538,305.6630,0.5091
305.1896,305.1943,0.0047
305.1898,305.1863,-0.0035
305.1935,305.4393,0.2458
305.1274,306.0986,0.9711
305.1201,305.6144,0.4943
305.1798,305.2004,0.0206
305.1841,305.1834,-0.0007
305.1333,305.4243,0.2910
304.9259,306.6894,1.7635
305.0272,306.5778,1.5507
305.1774,305.3794,0.2020
305.1866,305.1835,-0.0031
305.1891,305.2075,0.0183
305.1827,305.6792,0.4965
305.1096,306.0611,0.9515
305.1469,305.3846,0.2377
305.1819,305.1814,-0.0005
305.1799,305.2043,0.0245
305.0686,305.9312,0.8625
304.9030,307.2251,2.3221
305.0935,306.1340,1.0404
305.1837,305.2400,0.0564
305.1880,305.1808,-0.0071
305.1919,305.2767,0.0848
305.1721,305.9221,0.7500
305.1246,305.8604,0.7358
305.1698,305.2541,0.0844
305.1841,305.1809,-0.0032
305.1664,305.2745,0.1081
304.9824,306.2738,1.2914
304.9661,306.8944,1.9284
305.1627,305.6467,0.4840
305.1868,305.1940,0.0072
305.1880,305.1876,-0.0004
305.1872,305.4500,0.2627
305.1088,306.1111,1.0023
305.1169,305.6082,0.4913
305.1787,305.1992,0.0205
305.1819,305.1807,-0.0012
305.1313,305.4114,0.2801
304.9169,306.6177,1.7008
305.0198,306.5047,1.4850
305.1759,305.3650,0.1891
305.1867,305.1822,-0.0045
305.1920,305.2062,0.0142
305.2085,305.6682,0.4597
305.1452,306.0407,0.8955
305.1558,305.3795,0.2237
305.1823,305.1831,0.0008
305.1782,305.2045,0.0263
305.0465,305.8792,0.8327
304.8832,307.0811,2.1979
305.1006,306.0861,0.9855
305.1858,305.2389,0.0531
305.1877,305.1837,-0.0041
305.1919,305.2779,0.0861
305.1688,305.9190,0.7502
305.1231,305.8568,0.7337
305.1696,305.2540,0.0844
305.1837,305.1800,-0.0037
305.1714,305.2930,0.1216
305.0258,306.4492,1.4235
304.9759,307.0338,2.0579
305.1476,305.6497,0.5021
305.1848,305.1929,0.0081
305.1867,305.1865,-0.0002
305.1826,305.4427,0.2600
305.1103,306.0889,0.9787
305.1222,305.6016,0.4794
